"Status","Year","Age","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","London","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Knowledge and Information Management","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","London","60","50","65120","63730"
"Leaver CS","2022","40-49","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","East Midlands (England)","160","150","25540","26630"
"Leaver CS","2022","40-49","Operational Delivery","East of England","250","230","28910","27570"
"Leaver CS","2022","40-49","Operational Delivery","London","560","520","40340","31090"
"Leaver CS","2022","40-49","Operational Delivery","North East (England)","150","140","27040","22010"
"Leaver CS","2022","40-49","Operational Delivery","North West (England)","300","270","26410","24890"
"Leaver CS","2022","40-49","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Delivery","Scotland","150","140","27640","26840"
"Leaver CS","2022","40-49","Operational Delivery","South East (England)","380","350","27690","27570"
"Leaver CS","2022","40-49","Operational Delivery","South West (England)","200","190","28650","27570"
"Leaver CS","2022","40-49","Operational Delivery","Unknown","90","70","24200","21840"
"Leaver CS","2022","40-49","Operational Delivery","Wales","130","120","26730","22160"
"Leaver CS","2022","40-49","Operational Delivery","West Midlands (England)","250","220","30030","27570"
"Leaver CS","2022","40-49","Operational Delivery","Yorkshire and The Humber","220","200","26700","26580"
"Leaver CS","2022","40-49","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","London","70","70","50970","46200"
"Leaver CS","2022","40-49","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Other","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Other","South West (England)","50","50","29280","26670"
"Leaver CS","2022","40-49","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","London","120","100","60160","57760"
"Leaver CS","2022","40-49","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","South West (England)","50","50","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","London","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","South West (England)","60","50","40370","40000"
"Leaver CS","2022","40-49","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","East of England","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","London","210","180","59500","57400"
"Leaver CS","2022","40-49","Unknown","North East (England)","120","110","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","North West (England)","140","130","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scotland","210","190","37420","31990"
"Leaver CS","2022","40-49","Unknown","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Wales","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Yorkshire and The Humber","70","60","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","London","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Geography","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Geography","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","London","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Knowledge and Information Management","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","London","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal","South East (England)","[c]","[c]","[c]","[c]"
