"Status","Year","Region_ITL2","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Heterosexual / straight","260","220","24960","21840"
"Leaver CS","2022","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Undeclared","100","60","22770","21590"
"Leaver CS","2022","Unknown","No function","Unknown","290","250","24020","21840"
"Leaver CS","2022","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","300","260","35640","32700"
"Leaver CS","2022","West Central Scotland","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","No function","Heterosexual / straight","280","250","27820","26130"
"Leaver CS","2022","West Central Scotland","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","No function","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","No function","Unknown","170","140","28340","26900"
"Leaver CS","2022","West Central Scotland","Project Delivery","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Security","Heterosexual / straight","60","60","36450","39070"
"Leaver CS","2022","West Central Scotland","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Heterosexual / straight","130","110","33200","25780"
"Leaver CS","2022","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Unknown","300","250","33030","27230"
"Leaver CS","2022","West Midlands","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","No function","Heterosexual / straight","550","490","32700","27570"
"Leaver CS","2022","West Midlands","No function","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands","No function","Undeclared","90","70","30640","26450"
"Leaver CS","2022","West Midlands","No function","Unknown","240","210","32030","25120"
"Leaver CS","2022","West Midlands","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Heterosexual / straight","70","60","26030","25310"
"Leaver CS","2022","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Unknown","290","260","25190","27570"
"Leaver CS","2022","West Wales and The Valleys","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","No function","Heterosexual / straight","270","230","25070","21300"
"Leaver CS","2022","West Wales and The Valleys","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","No function","Unknown","90","70","24280","21840"
"Leaver CS","2022","West Wales and The Valleys","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Heterosexual / straight","110","90","36410","30320"
"Leaver CS","2022","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Digital, Data & Technology","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","No function","Heterosexual / straight","630","560","29690","27570"
"Leaver CS","2022","West Yorkshire","No function","LGBO","60","60","[c]","[c]"
"Leaver CS","2022","West Yorkshire","No function","Undeclared","100","70","27270","25080"
"Leaver CS","2022","West Yorkshire","No function","Unknown","260","230","28420","27570"
"Leaver CS","2022","West Yorkshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Property","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Property","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Heterosexual / straight","70","60","28150","25310"
"Leaver CS","2022","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Unknown","430","370","27470","27570"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
