"Status","Year","Sexual_orientation","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","London","190","180","46420","41880"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","London","90","90","48080","49600"
"Leaver Dept.","2021","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","London","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","London","430","310","48090","45680"
"Leaver Dept.","2021","Unknown","Declared non-disabled","North East (England)","140","130","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","North West (England)","220","210","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Scotland","150","150","28910","27570"
"Leaver Dept.","2021","Unknown","Declared non-disabled","South East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Wales","70","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","West Midlands (England)","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Yorkshire and The Humber","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","London","90","80","42330","42460"
"Leaver Dept.","2021","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East Midlands (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","1350","1140","42780","38540"
"Leaver Dept.","2021","Unknown","Unknown","North East (England)","140","140","30890","29380"
"Leaver Dept.","2021","Unknown","Unknown","North West (England)","250","240","27430","24250"
"Leaver Dept.","2021","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland","140","140","33750","32280"
"Leaver Dept.","2021","Unknown","Unknown","South East (England)","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South West (England)","130","130","34960","32710"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","390","33780","32000"
"Leaver Dept.","2021","Unknown","Unknown","Wales","130","130","33020","27230"
"Leaver Dept.","2021","Unknown","Unknown","West Midlands (England)","120","110","31280","24250"
"Leaver Dept.","2021","Unknown","Unknown","Yorkshire and The Humber","180","150","34000","31680"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","East of England","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","London","460","440","42790","37640"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","North East (England)","60","60","29830","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","North West (England)","150","140","32120","27830"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","Scotland","70","60","28150","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","South East (England)","60","60","38080","30580"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","South West (England)","110","100","33900","30240"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","West Midlands (England)","80","80","30870","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared disabled","Yorkshire and The Humber","100","90","33970","30190"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","East Midlands (England)","320","300","31580","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","East of England","370","350","36430","30460"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","London","4710","4490","43960","39840"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","North East (England)","440","420","31360","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","North West (England)","1030","990","31440","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","Scotland","540","530","29180","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","South East (England)","530","490","36960","30800"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","South West (England)","1240","1180","35130","30020"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","Unknown","220","220","38290","33250"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","Wales","320","310","33470","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","West Midlands (England)","690","650","31840","27570"
"Leaver Dept.","2022","Heterosexual / straight","Declared non-disabled","Yorkshire and The Humber","740","690","36600","31990"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","London","140","130","38890","34160"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","East of England","50","50","42690","36060"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","London","510","390","44480","40070"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","North West (England)","100","90","37880","31420"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","South East (England)","90","90","45850","40560"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","South West (England)","140","130","43050","37910"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","West Midlands (England)","60","50","45590","38000"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Yorkshire and The Humber","100","50","43740","36740"
"Leaver Dept.","2022","LGBO","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","London","110","100","38340","34550"
"Leaver Dept.","2022","LGBO","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","London","430","410","43300","39190"
"Leaver Dept.","2022","LGBO","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","North West (England)","70","70","33200","27570"
"Leaver Dept.","2022","LGBO","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","South West (England)","70","60","33280","27570"
"Leaver Dept.","2022","LGBO","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","West Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Declared non-disabled","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","London","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","London","60","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","London","70","70","41010","36650"
"Leaver Dept.","2022","Undeclared","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","London","420","390","42960","37090"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","North West (England)","60","60","32620","27570"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","South West (England)","120","110","36730","30250"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","West Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Declared non-disabled","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","150","140","44620","40600"
"Leaver Dept.","2022","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","700","130","51480","42850"
"Leaver Dept.","2022","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","North West (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","South West (England)","70","70","45860","40960"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","170","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Yorkshire and The Humber","270","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","London","70","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","London","450","280","50470","46660"
"Leaver Dept.","2022","Unknown","Declared non-disabled","North East (England)","160","150","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","North West (England)","190","180","31200","27570"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Scotland","210","200","32910","27570"
"Leaver Dept.","2022","Unknown","Declared non-disabled","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","South West (England)","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Wales","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","West Midlands (England)","90","90","[c]","[c]"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Yorkshire and The Humber","70","70","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","90","90","34540","27570"
"Leaver Dept.","2022","Unknown","Unknown","East of England","80","80","45700","36060"
"Leaver Dept.","2022","Unknown","Unknown","London","1940","1800","44010","35590"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","160","150","32950","27570"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","300","280","32100","27570"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","220","210","33770","30450"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","140","140","43440","39460"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","210","200","42720","38870"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","200","200","36280","32000"
