"Status","Year","Region_ITL3","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Greater Manchester North West","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","North West (England)","Female","80","80","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","North West (England)","Male","90","90","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Lambeth","London","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Yorkshire and The Humber","Female","150","130","32910","27570"
"Leaver Dept.","2021","Leeds","Yorkshire and The Humber","Male","120","100","34830","31860"
"Leaver Dept.","2021","Leicester","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","North West (England)","Female","110","100","29470","24890"
"Leaver Dept.","2021","Liverpool","North West (England)","Male","80","80","27090","24310"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","North West (England)","Female","120","110","32320","29700"
"Leaver Dept.","2021","Manchester","North West (England)","Male","90","90","31930","27570"
"Leaver Dept.","2021","Medway","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","North West (England)","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","North West (England)","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Wales","Female","70","60","36010","30790"
"Leaver Dept.","2021","Monmouthshire and Newport","Wales","Male","70","70","37750","36360"
"Leaver Dept.","2021","Monmouthshire and Newport","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","East Midlands (England)","Female","90","80","26270","23470"
"Leaver Dept.","2021","Nottingham","East Midlands (England)","Male","70","70","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Male","70","40","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Female","70","60","[c]","[c]"
"Leaver Dept.","2021","Sefton","North West (England)","Male","60","50","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Female","80","80","34110","31090"
"Leaver Dept.","2021","Sheffield","Yorkshire and The Humber","Male","60","60","35440","32520"
"Leaver Dept.","2021","Shetland Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","South East (England)","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Scotland","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","North East (England)","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Sunderland","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Wales","Female","80","70","26470","21590"
"Leaver Dept.","2021","Swansea","Wales","Male","60","60","29120","21950"
"Leaver Dept.","2021","Swindon","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Female","140","140","45890","38460"
"Leaver Dept.","2021","Tower Hamlets","London","Male","160","150","48030","44270"
"Leaver Dept.","2021","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","North East (England)","Female","210","200","27320","23850"
"Leaver Dept.","2021","Tyneside","North East (England)","Male","150","150","29580","27570"
"Leaver Dept.","2021","Unknown","Unknown","Female","390","380","34820","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","320","320","36500","32000"
"Leaver Dept.","2021","Wakefield","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","London","Female","2410","2180","44830","39740"
"Leaver Dept.","2021","Westminster","London","Male","1930","1740","45000","39800"
"Leaver Dept.","2021","Wiltshire","South West (England)","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","South West (England)","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Wirral","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Yorkshire and The Humber","Female","60","50","37690","35900"
"Leaver Dept.","2021","York","Yorkshire and The Humber","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Scotland","Female","100","90","25040","27570"
"Leaver Dept.","2022","Angus and Dundee City","Scotland","Male","70","70","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","London","Female","760","690","40110","33880"
"Leaver Dept.","2022","Barnet","London","Male","380","360","45600","40470"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Female","210","200","34530","33000"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Male","260","260","36270","33300"
"Leaver Dept.","2022","Bedford","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","South East (England)","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Berkshire","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","West Midlands (England)","Female","500","460","34060","27570"
"Leaver Dept.","2022","Birmingham","West Midlands (England)","Male","310","300","34330","27570"
"Leaver Dept.","2022","Blackburn with Darwen","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","North West (England)","Female","60","50","33040","31990"
"Leaver Dept.","2022","Blackpool","North West (England)","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Yorkshire and The Humber","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Bradford","Yorkshire and The Humber","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","South West (England)","Female","330","300","35100","30020"
"Leaver Dept.","2022","Bristol, City of","South West (England)","Male","190","180","41990","32870"
"Leaver Dept.","2022","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","East of England","Female","190","170","36880","31090"
"Leaver Dept.","2022","Cambridgeshire CC","East of England","Male","100","90","45180","34540"
"Leaver Dept.","2022","Camden and City of London","London","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Wales","Female","190","180","31830","27570"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Wales","Male","170","170","35360","30660"
"Leaver Dept.","2022","Central Bedfordshire","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","South East (England)","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scotland","Female","120","120","35640","28000"
"Leaver Dept.","2022","City of Edinburgh","Scotland","Male","80","80","35030","27570"
"Leaver Dept.","2022","Clackmannanshire and Fife","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","West Midlands (England)","Female","60","60","34870","30090"
"Leaver Dept.","2022","Coventry","West Midlands (England)","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Croydon","London","Female","170","160","38500","32000"
"Leaver Dept.","2022","Croydon","London","Male","130","130","38720","35050"
"Leaver Dept.","2022","Darlington","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","South West (England)","Female","70","60","35800","28590"
