"Status","Year","Region_ITL2","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Outer London - South","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Digital, Data and Technology","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Operational Delivery","Heterosexual / straight","280","250","31830","29370"
"Leaver CS","2022","Outer London - South","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Operational Delivery","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","Operational Delivery","Unknown","70","70","27310","25740"
"Leaver CS","2022","Outer London - South","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Other","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Operational Delivery","Heterosexual / straight","390","340","30370","31060"
"Leaver CS","2022","Outer London - West and North West","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Operational Delivery","Undeclared","80","60","29000","30500"
"Leaver CS","2022","Outer London - West and North West","Operational Delivery","Unknown","130","120","30540","28650"
"Leaver CS","2022","Outer London - West and North West","Other","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Science and Engineering","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Overseas","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Operational Delivery","Heterosexual / straight","320","280","25580","26550"
"Leaver CS","2022","Shropshire and Staffordshire","Operational Delivery","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Operational Delivery","Unknown","140","120","23280","21260"
"Leaver CS","2022","Shropshire and Staffordshire","Other","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
