"Status","Year","Sex","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","200","200","34950","32370"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Department for Work and Pensions (excl. agencies)","60","60","28780","27570"
"Leaver Dept.","2021","Male","Greater Manchester","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","HM Revenue and Customs (excl. agencies)","90","90","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Cabinet Office (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","HM Revenue and Customs (excl. agencies)","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Cabinet Office (excl. agencies)","260","260","46910","40600"
"Leaver Dept.","2021","Male","Inner London - West","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","200","180","47430","40220"
"Leaver Dept.","2021","Male","Inner London - West","Department for Digital, Culture, Media and Sport","90","90","45880","49600"
"Leaver Dept.","2021","Male","Inner London - West","Department for Education (excl. agencies)","50","50","42530","37280"
"Leaver Dept.","2021","Male","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","130","130","41570","35620"
"Leaver Dept.","2021","Male","Inner London - West","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Department for International Trade","100","100","40580","37410"
"Leaver Dept.","2021","Male","Inner London - West","Department for Transport (excl. agencies)","110","110","44490","42460"
"Leaver Dept.","2021","Male","Inner London - West","Department for Work and Pensions (excl. agencies)","60","60","46180","39960"
"Leaver Dept.","2021","Male","Inner London - West","Department of Health and Social Care (excl. agencies)","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Foreign and Commonwealth Office (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Government Legal Department","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","HM Courts and Tribunals Service","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","HM Revenue and Customs (excl. agencies)","110","110","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","HM Treasury (excl. agencies)","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Home Office (incl. agencies)","140","140","44980","40640"
"Leaver Dept.","2021","Male","Inner London - West","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Ministry of Defence (excl. agencies)","70","70","49710","45200"
"Leaver Dept.","2021","Male","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","150","150","39700","33210"
"Leaver Dept.","2021","Male","Inner London - West","Ministry of Justice (excl. agencies)","80","80","46030","41000"
"Leaver Dept.","2021","Male","Inner London - West","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","HM Revenue and Customs (excl. agencies)","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Home Office (incl. agencies)","60","50","25110","24310"
"Leaver Dept.","2021","Male","Merseyside","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
