"Status","Year","Region_ITL3","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Leicester","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicester","Operational Delivery","East Midlands (England)","70","70","[c]","[c]"
"Leaver CS","2021","Leicester","Unknown","East Midlands (England)","90","80","24700","21010"
"Leaver CS","2021","Leicestershire CC and Rutland","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Operational Delivery","East Midlands (England)","110","100","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Operational Delivery","London","60","50","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Operational Delivery","East Midlands (England)","90","80","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Other","East Midlands (England)","80","80","28620","29930"
"Leaver CS","2021","Lincolnshire","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","East Midlands (England)","110","90","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Operational Delivery","North West (England)","170","140","24980","21430"
"Leaver CS","2021","Liverpool","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","Unknown","North West (England)","160","130","24540","24110"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Unknown","East of England","90","80","[c]","[c]"
"Leaver CS","2021","Manchester","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Operational Delivery","North West (England)","170","150","26150","22670"
"Leaver CS","2021","Manchester","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Unknown","North West (England)","140","130","32430","27570"
"Leaver CS","2021","Medway","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Operational Delivery","South East (England)","80","80","[c]","[c]"
"Leaver CS","2021","Medway","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Operational Delivery","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Mid Kent","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Unknown","South East (England)","100","80","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Operational Delivery","North West (England)","80","70","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Unknown","North West (England)","150","120","23540","21010"
"Leaver CS","2021","Milton Keynes","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Operational Delivery","South East (England)","60","60","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","South East (England)","50","30","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Digital, Data and Technology","Wales","30","30","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Operational Delivery","Wales","100","80","26680","21430"
"Leaver CS","2021","Monmouthshire and Newport","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Psychology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","Yorkshire and The Humber","100","80","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Unknown","Scotland","90","60","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Unknown","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Operational Delivery","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Other","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Operational Delivery","East of England","90","80","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Operational Delivery","East Midlands (England)","150","140","23780","21170"
"Leaver CS","2021","Nottingham","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","East Midlands (England)","150","140","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other","Overseas","70","70","39290","36960"
"Leaver CS","2021","Overseas","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Operational Delivery","South East (England)","100","90","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Other","South East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Operational Delivery","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Operational Delivery","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Peterborough","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","Unknown","East of England","150","120","[c]","[c]"
"Leaver CS","2021","Plymouth","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Operational Delivery","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Plymouth","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Unknown","South West (England)","[c]","[c]","[c]","[c]"
