"Status","Year","Region_ITL3","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Hampshire and Isle of Wight","Heterosexual / straight","100","90","34860","27570"
"Leaver CS","2022","Southampton","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Essex","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Essex","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Shropshire and Staffordshire","Heterosexual / straight","240","220","32310","27570"
"Leaver CS","2022","Staffordshire CC","Shropshire and Staffordshire","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Shropshire and Staffordshire","Unknown","100","90","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Shropshire and Staffordshire","Heterosexual / straight","90","80","24120","20970"
"Leaver CS","2022","Stoke-on-Trent","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","East Anglia","Heterosexual / straight","290","260","26720","24200"
"Leaver CS","2022","Suffolk CC","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","East Anglia","Unknown","130","120","30620","26290"
"Leaver CS","2022","Sunderland","Northumberland, and Tyne and Wear","Heterosexual / straight","90","80","26310","27570"
"Leaver CS","2022","Sunderland","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Northumberland, and Tyne and Wear","Unknown","250","190","[c]","[c]"
"Leaver CS","2022","Swansea","West Wales and The Valleys","Heterosexual / straight","110","90","31150","23220"
"Leaver CS","2022","Swansea","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","West Wales and The Valleys","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Shropshire and Staffordshire","Heterosexual / straight","60","50","29930","27570"
"Leaver CS","2022","Telford and Wrekin","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Shropshire and Staffordshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Thurrock","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Inner London - East","Heterosexual / straight","480","460","47360","40450"
"Leaver CS","2022","Tower Hamlets","Inner London - East","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Inner London - East","Undeclared","60","60","48530","41750"
"Leaver CS","2022","Tower Hamlets","Inner London - East","Unknown","250","240","50660","46250"
"Leaver CS","2022","Tyneside","Northumberland, and Tyne and Wear","Heterosexual / straight","600","530","28340","21260"
"Leaver CS","2022","Tyneside","Northumberland, and Tyne and Wear","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Tyneside","Northumberland, and Tyne and Wear","Undeclared","60","50","31860","21840"
"Leaver CS","2022","Tyneside","Northumberland, and Tyne and Wear","Unknown","740","620","28540","22080"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","390","330","29260","21840"
"Leaver CS","2022","Unknown","Unknown","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","180","80","25550","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","640","570","34890","30780"
"Leaver CS","2022","Wakefield","West Yorkshire","Heterosexual / straight","110","90","[c]","[c]"
"Leaver CS","2022","Wakefield","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","West Yorkshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Inner London - West","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","Wandsworth","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Inner London - West","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Warrington","Cheshire","Heterosexual / straight","110","100","36710","32130"
"Leaver CS","2022","Warrington","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Cheshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","100","90","25370","24890"
"Leaver CS","2022","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Herefordshire, Worcestershire and Warwickshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","West Cumbria","Cumbria","Heterosexual / straight","80","70","31880","27570"
"Leaver CS","2022","West Cumbria","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Cumbria","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","West Essex","Essex","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","West Essex","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Kent","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","West Kent","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Eastern Scotland","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","West Lothian","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Eastern Scotland","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","110","100","26830","27570"
"Leaver CS","2022","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","West Surrey","Surrey, East and West Sussex","Heterosexual / straight","180","170","33420","29290"
"Leaver CS","2022","West Surrey","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Surrey, East and West Sussex","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Surrey, East and West Sussex","Heterosexual / straight","70","60","30420","27570"
"Leaver CS","2022","West Sussex (North East)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Surrey, East and West Sussex","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Surrey, East and West Sussex","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Westminster","Inner London - West","Heterosexual / straight","2230","2040","46060","41570"
"Leaver CS","2022","Westminster","Inner London - West","LGBO","270","240","41860","36800"
"Leaver CS","2022","Westminster","Inner London - West","Undeclared","570","300","45980","42370"
"Leaver CS","2022","Westminster","Inner London - West","Unknown","1420","1200","44120","37460"
"Leaver CS","2022","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","500","470","32780","29230"
"Leaver CS","2022","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","80","80","34000","33300"
"Leaver CS","2022","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","140","140","34040","30370"
"Leaver CS","2022","Wirral","Merseyside","Heterosexual / straight","100","90","26400","21450"
"Leaver CS","2022","Wirral","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Merseyside","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","160","150","29930","27570"
"Leaver CS","2022","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","Herefordshire, Worcestershire and Warwickshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","York","North Yorkshire","Heterosexual / straight","130","110","34570","27570"
"Leaver CS","2022","York","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","North Yorkshire","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","320","310","34860","32210"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Bedford","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","West Midlands","Heterosexual / straight","140","140","28010","22570"
"Leaver Dept.","2021","Birmingham","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","West Midlands","Unknown","120","120","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Lancashire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","West Yorkshire","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","60","60","34500","27570"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","80","70","37860","36520"
"Leaver Dept.","2021","Bromley","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Heterosexual / straight","60","60","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Inner London - West","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Heterosexual / straight","100","90","33910","29240"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","East Wales","Unknown","130","120","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Eastern Scotland","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
