"Status","Year","Region_ITL3","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Worcestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","Unknown","60","50","34530","33300"
"Leaver Dept.","2021","York","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","White","Declared non-disabled","90","80","25070","27570"
"Leaver Dept.","2022","Angus and Dundee City","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Asian","Declared non-disabled","190","180","36580","32330"
"Leaver Dept.","2022","Barnet","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Asian","Unknown","90","90","46180","40070"
"Leaver Dept.","2022","Barnet","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Black","Declared non-disabled","90","80","31220","26880"
"Leaver Dept.","2022","Barnet","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Mixed","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2022","Barnet","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Undeclared","Unknown","70","60","49310","41310"
"Leaver Dept.","2022","Barnet","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","White","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Barnet","White","Declared non-disabled","340","310","41640","37930"
"Leaver Dept.","2022","Barnet","White","Unknown","180","170","51510","46000"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Declared non-disabled","270","260","34970","31950"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Bedford","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Asian","Declared non-disabled","180","170","27570","24030"
"Leaver Dept.","2022","Birmingham","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Black","Declared non-disabled","50","50","28590","27280"
"Leaver Dept.","2022","Birmingham","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Unknown","100","100","26720","22570"
"Leaver Dept.","2022","Birmingham","White","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Birmingham","White","Declared non-disabled","240","220","39540","31990"
"Leaver Dept.","2022","Birmingham","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","White","Unknown","60","50","42010","38540"
"Leaver Dept.","2022","Blackburn with Darwen","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","White","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Blackpool","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
