"Status","Year","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","110","100","42960","40600"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Heterosexual / straight","4780","4470","40960","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","LGBO","250","240","40640","30370"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Undeclared","200","190","41080","39750"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Unknown","1510","1360","42810","39230"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Unknown","110","110","58680","51550"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Heterosexual / straight","130","130","29070","27460"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Undeclared","290","280","28400","28750"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","8470","8180","36490","33730"
"In post","2021","Defence Equipment and Support","Ministry of Defence","LGBO","280","270","32130","29500"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Undeclared","1250","1200","38620","37580"
"In post","2021","Defence Equipment and Support","Ministry of Defence","Unknown","710","680","32880","30420"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","3070","2950","40260","37360"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","160","150","35140","33240"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Undeclared","320","310","42690","46080"
"In post","2021","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","840","810","41140","38060"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","3780","3690","49480","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","460","450","47790","45370"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","500","490","50440","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","580","570","44620","40050"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heterosexual / straight","1250","1230","49660","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","LGBO","180","180","47100","44850"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Undeclared","110","110","48480","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","240","230","48270","48580"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","4000","3840","44370","40510"
"In post","2021","Department for Education (excl. agencies)","Department for Education","LGBO","330","320","43420","38990"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Undeclared","410","400","44510","40940"
"In post","2021","Department for Education (excl. agencies)","Department for Education","Unknown","960","920","44680","40510"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","3780","3650","42540","37910"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","300","290","42920","38750"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Undeclared","380","360","40810","37410"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","950","910","42700","38750"
"In post","2021","Department for International Trade","Department for International Trade","Heterosexual / straight","1540","1520","46460","41180"
"In post","2021","Department for International Trade","Department for International Trade","LGBO","190","180","47150","42160"
"In post","2021","Department for International Trade","Department for International Trade","Undeclared","140","140","45790","40050"
"In post","2021","Department for International Trade","Department for International Trade","Unknown","820","810","44360","38540"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","2280","2220","49270","44480"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","LGBO","230","230","46260","43130"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Undeclared","280","270","50000","44700"
"In post","2021","Department for Transport (excl. agencies)","Department for Transport","Unknown","720","700","42620","36360"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","58730","53040","27900","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","3640","3480","27830","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","7190","6390","27080","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","21380","18500","27120","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","1370","1320","48110","46000"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","160","150","45440","40650"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","90","90","46640","42480"
"In post","2021","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","1910","1870","45800","40650"
"In post","2021","Disclosure Scotland","Scottish Government","Heterosexual / straight","180","170","29580","24910"
"In post","2021","Disclosure Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Scottish Government","Unknown","100","90","25830","22230"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","3830","3440","26840","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","170","160","24760","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","1550","1280","25030","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","680","610","24680","21590"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","2780","2630","30260","27680"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","LGBO","140","130","29820","26780"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","910","820","29450","26780"
"In post","2021","Driver and Vehicle Standards Agency","Department for Transport","Unknown","960","930","28090","26700"
"In post","2021","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","1210","1170","41370","36960"
"In post","2021","Education and Skills Funding Agency","Department for Education","LGBO","70","70","40020","36960"
"In post","2021","Education and Skills Funding Agency","Department for Education","Undeclared","100","100","42180","37450"
"In post","2021","Education and Skills Funding Agency","Department for Education","Unknown","440","420","43520","39360"
"In post","2021","Education Scotland","Scottish Government","Heterosexual / straight","180","170","58600","66290"
"In post","2021","Education Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Scottish Government","Unknown","120","110","52940","52480"
"In post","2021","ESTYN","ESTYN","Heterosexual / straight","100","90","58240","74730"
"In post","2021","ESTYN","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","Heterosexual / straight","820","780","40420","36010"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","LGBO","30","30","[c]","[c]"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","Undeclared","90","90","42380","39260"
"In post","2021","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","140","140","39860","39400"
"In post","2021","Food Standards Agency","Food Standards Agency","Heterosexual / straight","860","840","38220","35730"
"In post","2021","Food Standards Agency","Food Standards Agency","LGBO","40","40","[c]","[c]"
"In post","2021","Food Standards Agency","Food Standards Agency","Undeclared","120","120","39740","37910"
"In post","2021","Food Standards Agency","Food Standards Agency","Unknown","290","280","32930","28520"
"In post","2021","Food Standards Scotland","Scottish Government","Heterosexual / straight","140","130","35960","31690"
"In post","2021","Food Standards Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Scottish Government","Unknown","90","90","33680","30650"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Heterosexual / straight","5100","5000","48610","44110"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","LGBO","380","370","48830","49920"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Undeclared","580","580","49200","44170"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","1420","1390","48140","49370"
"In post","2021","Forestry and Land Scotland","Scottish Government","Heterosexual / straight","220","210","34730","34140"
"In post","2021","Forestry and Land Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Scottish Government","Unknown","750","720","30570","28120"
"In post","2021","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","160","150","67310","62730"
"In post","2021","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Chancellor's other departments","Undeclared","30","30","[c]","[c]"
"In post","2021","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","390","370","48360","46350"
"In post","2021","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Undeclared","50","50","[c]","[c]"
"In post","2021","Government Internal Audit Agency","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Government Legal Department","Attorney General's Departments","Heterosexual / straight","1630","1520","53220","51350"
"In post","2021","Government Legal Department","Attorney General's Departments","LGBO","160","150","52780","51250"
"In post","2021","Government Legal Department","Attorney General's Departments","Undeclared","170","160","55340","52730"
"In post","2021","Government Legal Department","Attorney General's Departments","Unknown","570","520","58640","64680"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Heterosexual / straight","160","160","50550","49700"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","1830","1710","43250","40680"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","LGBO","100","90","40340","33100"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Undeclared","420","400","44290","43830"
"In post","2021","Health and Safety Executive","Department for Work and Pensions","Unknown","230","210","42910","39990"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","11810","10590","24800","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","LGBO","550","520","24710","20690"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","1980","1780","25690","21180"
"In post","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","2270","2120","23560","21180"
"In post","2021","HM Land Registry","HM Land Registry","Heterosexual / straight","3550","3210","32090","27130"
"In post","2021","HM Land Registry","HM Land Registry","LGBO","140","140","29310","27130"
"In post","2021","HM Land Registry","HM Land Registry","Undeclared","700","610","32910","27130"
"In post","2021","HM Land Registry","HM Land Registry","Unknown","1960","1810","28750","27130"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Heterosexual / straight","37480","35530","30450","28220"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","LGBO","2600","2540","29990","28200"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Undeclared","4060","3810","31760","31650"
"In post","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","9890","9160","28820","27850"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","34620","31910","32740","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","2110","2020","32250","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","4570","4140","33200","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","21640","19740","28140","25560"
"In post","2021","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","1520","1490","47800","52500"
"In post","2021","HM Treasury (excl. agencies)","HM Treasury","LGBO","150","150","47650","52500"
"In post","2021","HM Treasury (excl. agencies)","HM Treasury","Undeclared","270","260","43660","36800"
"In post","2021","HM Treasury (excl. agencies)","HM Treasury","Unknown","80","80","47790","40900"
"In post","2021","Home Office (incl. agencies)","Home Office","Heterosexual / straight","28190","26120","31830","27370"
"In post","2021","Home Office (incl. agencies)","Home Office","LGBO","1170","1130","32850","27370"
"In post","2021","Home Office (incl. agencies)","Home Office","Undeclared","4230","3880","32750","28650"
"In post","2021","Home Office (incl. agencies)","Home Office","Unknown","1780","1740","31790","25770"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","910","870","34630","32060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","50","50","[c]","[c]"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Undeclared","60","50","39060","36060"
"In post","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","790","760","30050","26000"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Heterosexual / straight","140","140","50340","50470"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","60","50","45670","49960"
"In post","2021","Legal Aid Agency","Ministry of Justice","Heterosexual / straight","940","880","29070","22970"
"In post","2021","Legal Aid Agency","Ministry of Justice","LGBO","40","40","[c]","[c]"
"In post","2021","Legal Aid Agency","Ministry of Justice","Undeclared","120","120","27130","21850"
"In post","2021","Legal Aid Agency","Ministry of Justice","Unknown","90","80","23470","19930"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Heterosexual / straight","900","860","37850","33830"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","LGBO","40","40","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Undeclared","160","160","37710","35550"
"In post","2021","Maritime and Coastguard Agency","Department for Transport","Unknown","130","120","30760","26590"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Heterosexual / straight","790","780","46360","40850"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","LGBO","30","30","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Undeclared","140","140","50750","46460"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","360","340","50430","43690"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Department for Business, Energy and Industrial Strategy","Unknown","2100","2000","40090","39650"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","28630","27670","31910","27420"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","900","890","32290","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","4440","4280","33700","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","3740","3600","32690","29200"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Heterosexual / straight","1960","1900","46030","41090"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","LGBO","210","210","45860","42900"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Undeclared","190","190","45540","42870"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Unknown","140","140","46120","41580"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","3670","3570","41970","37000"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","300","290","42390","36800"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","460","440","43440","38700"
"In post","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","920","900","41170","36800"
"In post","2021","National Crime Agency","National Crime Agency","Heterosexual / straight","4100","4010","40070","37560"
"In post","2021","National Crime Agency","National Crime Agency","LGBO","190","190","37170","36410"
"In post","2021","National Crime Agency","National Crime Agency","Undeclared","340","330","38030","36410"
"In post","2021","National Crime Agency","National Crime Agency","Unknown","850","820","41510","39840"
"In post","2021","National Infrastructure Commission","HM Treasury","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Scottish Government","Heterosexual / straight","200","190","37510","35110"
"In post","2021","National Records of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Records of Scotland","Scottish Government","Unknown","200","180","32030","26160"
"In post","2021","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","140","130","50390","45620"
"In post","2021","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Savings and Investments","Chancellor's other departments","Undeclared","50","50","55790","48580"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","80","80","44880","38870"
"In post","2021","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland Office","Northern Ireland Office","Unknown","70","70","40730","36800"
"In post","2021","Office for Budget Responsibility","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office for Budget Responsibility","HM Treasury","Unknown","40","30","[c]","[c]"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Heterosexual / straight","1430","1380","50180","51360"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","LGBO","130","130","48150","41350"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Undeclared","110","100","48020","41910"
"In post","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Unknown","110","100","40920","39850"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","470","460","43010","37370"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","60","60","39040","33200"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","60","60","43420","36290"
"In post","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","600","590","46890","41000"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","170","160","44970","40250"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","70","60","50260","46660"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","170","160","51050","51310"
"In post","2021","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Office of Rail and Road","Unknown","130","120","59620","60020"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","1060","980","22190","19930"
"In post","2021","Office of the Public Guardian","Ministry of Justice","LGBO","50","50","22250","20810"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Undeclared","130","120","22670","20170"
"In post","2021","Office of the Public Guardian","Ministry of Justice","Unknown","170","160","20870","19930"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Heterosexual / straight","590","540","45500","47660"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Undeclared","60","50","45590","47660"
"In post","2021","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Unknown","180","160","35830","27530"
"In post","2021","Public Health England","Department of Health and Social Care","Heterosexual / straight","4650","4250","42130","36690"
"In post","2021","Public Health England","Department of Health and Social Care","LGBO","280","270","40290","32650"
"In post","2021","Public Health England","Department of Health and Social Care","Undeclared","770","680","45030","38930"
"In post","2021","Public Health England","Department of Health and Social Care","Unknown","1210","1120","50820","44950"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Unknown","40","40","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Heterosexual / straight","630","610","33590","30080"
"In post","2021","Registers of Scotland","Scottish Government","LGBO","40","40","[c]","[c]"
"In post","2021","Registers of Scotland","Scottish Government","Undeclared","60","60","33900","30840"
"In post","2021","Registers of Scotland","Scottish Government","Unknown","440","410","31640","30080"
"In post","2021","Revenue Scotland","Scottish Government","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Revenue Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Ministry of Defence","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Ministry of Defence","Unknown","1830","1830","37620","34460"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","960","860","28070","25600"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","60","60","27010","24920"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Undeclared","70","70","27050","25880"
"In post","2021","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","1080","1000","25230","21050"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Unknown","60","60","45700","41250"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Heterosexual / straight","110","100","33470","29350"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Scottish Government","Undeclared","1690","1520","27590","22820"
"In post","2021","Scottish Fiscal Commission","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","Heterosexual / straight","60","60","38950","35680"
"In post","2021","Scottish Forestry","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Scottish Government","Unknown","130","120","33910","34140"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Heterosexual / straight","5100","4890","43750","39660"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","LGBO","400","390","41320","35110"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Undeclared","340","320","44660","42190"
"In post","2021","Scottish Government (excl. agencies)","Scottish Government","Unknown","1980","1880","41490","35110"
"In post","2021","Scottish Housing Regulator","Scottish Government","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Prison Service","Scottish Government","Heterosexual / straight","1540","1440","33860","33650"
"In post","2021","Scottish Prison Service","Scottish Government","LGBO","90","80","32020","33650"
"In post","2021","Scottish Prison Service","Scottish Government","Undeclared","70","70","33800","33650"
"In post","2021","Scottish Prison Service","Scottish Government","Unknown","2790","2620","30530","30930"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","Heterosexual / straight","150","140","30150","26160"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Scottish Government","Unknown","130","120","28900","27150"
"In post","2021","Serious Fraud Office","Attorney General's Departments","Heterosexual / straight","330","320","46470","41080"
"In post","2021","Serious Fraud Office","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
