"Status","Year","Region_ITL2","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South Yorkshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Unknown","110","110","30340","26470"
"Leaver CS","2022","Southern Scotland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Heterosexual / straight","Declared non-disabled","130","110","31470","27570"
"Leaver CS","2022","Southern Scotland","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Declared non-disabled","160","130","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Unknown","150","130","30250","26130"
"Leaver CS","2022","Surrey, East and West Sussex","Heterosexual / straight","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Heterosexual / straight","Declared non-disabled","480","430","30940","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","LGBO","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Declared non-disabled","60","50","30860","28260"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Unknown","140","130","26780","24370"
"Leaver CS","2022","Tees Valley and Durham","Heterosexual / straight","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Heterosexual / straight","Declared non-disabled","340","290","27270","22600"
"Leaver CS","2022","Tees Valley and Durham","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","Unknown","120","110","24030","22600"
"Leaver CS","2022","Unknown","Heterosexual / straight","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Declared non-disabled","310","270","29150","21840"
"Leaver CS","2022","Unknown","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Declared non-disabled","70","50","23550","21720"
"Leaver CS","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","610","550","35150","30780"
"Leaver CS","2022","West Central Scotland","Heterosexual / straight","Declared disabled","70","60","28700","26120"
"Leaver CS","2022","West Central Scotland","Heterosexual / straight","Declared non-disabled","420","380","30350","27570"
"Leaver CS","2022","West Central Scotland","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Heterosexual / straight","Unknown","60","50","38980","35000"
"Leaver CS","2022","West Central Scotland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","LGBO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Declared non-disabled","50","40","29990","23340"
"Leaver CS","2022","West Central Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Declared non-disabled","190","150","30150","25190"
"Leaver CS","2022","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Unknown","280","250","30540","26900"
"Leaver CS","2022","West Midlands","Heterosexual / straight","Declared disabled","80","70","28450","27570"
"Leaver CS","2022","West Midlands","Heterosexual / straight","Declared non-disabled","580","520","33220","27570"
"Leaver CS","2022","West Midlands","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Heterosexual / straight","Unknown","70","70","35140","31570"
"Leaver CS","2022","West Midlands","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","Declared non-disabled","70","60","31870","27570"
"Leaver CS","2022","West Midlands","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Declared non-disabled","220","180","33050","27570"
"Leaver CS","2022","West Midlands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","Unknown","320","300","33100","26130"
"Leaver CS","2022","West Wales and The Valleys","Heterosexual / straight","Declared disabled","80","70","26070","22180"
"Leaver CS","2022","West Wales and The Valleys","Heterosexual / straight","Declared non-disabled","310","270","30880","27250"
"Leaver CS","2022","West Wales and The Valleys","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Declared non-disabled","60","40","25140","21260"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Unknown","90","80","25570","25990"
"Leaver CS","2022","West Yorkshire","Heterosexual / straight","Declared disabled","100","90","29120","27570"
"Leaver CS","2022","West Yorkshire","Heterosexual / straight","Declared non-disabled","690","620","30840","27570"
"Leaver CS","2022","West Yorkshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Heterosexual / straight","Unknown","70","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","LGBO","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","West Yorkshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Declared non-disabled","70","60","28370","25080"
"Leaver CS","2022","West Yorkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Declared disabled","30","20","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Declared non-disabled","260","210","32120","27570"
"Leaver CS","2022","West Yorkshire","Unknown","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Unknown","450","410","30780","27350"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Declared non-disabled","60","60","26800","22260"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Devon","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Devon","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Heterosexual / straight","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Heterosexual / straight","Declared non-disabled","150","140","33570","29570"
"Leaver Dept.","2021","East Wales","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Declared non-disabled","60","60","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Heterosexual / straight","Declared non-disabled","50","50","33050","27570"
"Leaver Dept.","2021","Eastern Scotland","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Essex","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
