"Status","Year","Profession_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Cornwall and Isles of Scilly","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cornwall and Isles of Scilly","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Cumbria","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","80","80","46370","40520"
"In post","2022","Property","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Derbyshire and Nottinghamshire","Valuation Office Agency","130","120","34330","29520"
"In post","2022","Property","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","Ministry of Defence (excl. agencies)","70","60","33210","33300"
"In post","2022","Property","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Devon","Valuation Office Agency","100","100","36700","32890"
"In post","2022","Property","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","Ministry of Defence (excl. agencies)","50","50","30140","26670"
"In post","2022","Property","Dorset and Somerset","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Dorset and Somerset","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Anglia","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Anglia","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Anglia","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Anglia","Ministry of Defence (excl. agencies)","290","280","33700","33300"
"In post","2022","Property","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Anglia","Valuation Office Agency","70","70","35980","31900"
"In post","2022","Property","East Wales","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"In post","2022","Property","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Wales","Valuation Office Agency","120","110","38700","33380"
"In post","2022","Property","East Wales","Welsh Government (excl. agencies)","40","30","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","60","50","32540","27560"
"In post","2022","Property","Eastern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","Ministry of Defence (excl. agencies)","110","110","32430","33300"
"In post","2022","Property","Eastern Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Property","Essex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Essex","Valuation Office Agency","60","60","34260","29570"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","30","30","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","40","30","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","200","190","34450","33300"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","100","90","35660","31900"
"In post","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Department for Education (excl. agencies)","90","90","43020","36500"
"In post","2022","Property","Greater Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Greater Manchester","Valuation Office Agency","110","100","35470","31900"
"In post","2022","Property","Hampshire and Isle of Wight","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","220","220","35750","33300"
"In post","2022","Property","Hampshire and Isle of Wight","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","Hampshire and Isle of Wight","Valuation Office Agency","60","60","35410","32890"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Herefordshire, Worcestershire and Warwickshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Highlands and Islands","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Highlands and Islands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Highlands and Islands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Highlands and Islands","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Property","Highlands and Islands","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - East","Valuation Office Agency","190","180","42650","38870"
"In post","2022","Property","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Department for Education (excl. agencies)","100","90","54230","56260"
"In post","2022","Property","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Property","Inner London - West","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Property","Inner London - West","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","FCDO Services","50","50","[c]","[c]"
"In post","2022","Property","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","60","60","58070","61140"
"In post","2022","Property","Inner London - West","Government Property Agency","60","60","51990","54700"
"In post","2022","Property","Inner London - West","HM Courts and Tribunals Service","30","30","[c]","[c]"
"In post","2022","Property","Inner London - West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Property","Inner London - West","Ministry of Justice (excl. agencies)","90","90","51490","48560"
"In post","2022","Property","Inner London - West","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","Property","Inner London - West","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Property","Kent","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Kent","Valuation Office Agency","40","30","[c]","[c]"
"In post","2022","Property","Lancashire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lancashire","Valuation Office Agency","60","60","33850","31900"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","Ministry of Defence (excl. agencies)","80","70","22620","19010"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Leicestershire, Rutland and Northamptonshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"In post","2022","Property","Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Merseyside","Valuation Office Agency","100","100","32610","28030"
"In post","2022","Property","North Eastern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Eastern Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","North Yorkshire","Ministry of Defence (excl. agencies)","130","120","33250","33300"
"In post","2022","Property","North Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","Ministry of Defence (excl. agencies)","70","70","28700","27550"
"In post","2022","Property","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Department for Work and Pensions (excl. agencies)","40","30","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","HM Revenue and Customs (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Northumberland, and Tyne and Wear","Valuation Office Agency","120","110","33890","31000"
"In post","2022","Property","Outer London - East and North East","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - East and North East","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - South","Valuation Office Agency","180","170","37440","31130"
"In post","2022","Property","Outer London - West and North West","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Outer London - West and North West","Valuation Office Agency","130","120","36600","30620"
