"Status","Year","Region_ITL2","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","160","140","29520","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","Bristol, City of","260","240","26270","21840"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","Gloucestershire CC","80","70","28050","27570"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","Swindon","40","40","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","Wiltshire","190","180","29240","25190"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","170","160","30230","26540"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Other","Bristol, City of","50","50","26600","24810"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Other","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Other","Wiltshire","90","80","29580","26670"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","Bristol, City of","40","40","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","220","210","37290","35630"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","Wiltshire","50","50","40570","40000"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","240","230","37220","36380"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","Bristol, City of","40","40","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","Wiltshire","210","200","30950","29230"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","Wiltshire","30","30","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Social Research","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Bristol, City of","80","70","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Communications","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Digital, Data and Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Digital, Data and Technology","Manchester","50","50","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Finance","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Finance","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Inspector of Education and Training","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Inspector of Education and Training","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Inspector of Education and Training","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Intelligence Analysis","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Internal Audit","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Knowledge and Information Management","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Legal","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Legal","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Medicine","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Operational Delivery","Greater Manchester North East","80","70","28120","27570"
"Leaver CS","2022","Greater Manchester","Operational Delivery","Greater Manchester North West","140","130","24030","21260"
"Leaver CS","2022","Greater Manchester","Operational Delivery","Greater Manchester South East","100","90","24340","21260"
"Leaver CS","2022","Greater Manchester","Operational Delivery","Greater Manchester South West","120","110","24360","22080"
"Leaver CS","2022","Greater Manchester","Operational Delivery","Manchester","350","310","28230","25880"
"Leaver CS","2022","Greater Manchester","Other","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Other","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Other","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Other","Greater Manchester South West","30","30","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Other","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Planning","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Policy","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Policy","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Project Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Property","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Property","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Psychology","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Science and Engineering","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Science and Engineering","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Security","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Security","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Tax","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Greater Manchester South West","310","270","[c]","[c]"
"Leaver CS","2022","Greater Manchester","Unknown","Manchester","130","120","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Commercial","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Commercial","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Communications","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Corporate Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Counter Fraud","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Digital, Data and Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Digital, Data and Technology","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Digital, Data and Technology","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Digital, Data and Technology","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Finance","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Finance","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Finance","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Finance","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Geography","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Inspector of Education and Training","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Inspector of Education and Training","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Intelligence Analysis","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Internal Audit","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Internal Audit","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Knowledge and Information Management","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Knowledge and Information Management","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Legal","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Legal","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Medicine","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Medicine","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Medicine","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Medicine","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Medicine","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Delivery","Central Hampshire","110","100","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Delivery","Isle of Wight","90","80","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Delivery","North Hampshire","40","40","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Delivery","Portsmouth","80","70","28930","27570"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Delivery","South Hampshire","310","230","23580","20350"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Delivery","Southampton","90","80","28440","26780"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Research","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Operational Research","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Other","Central Hampshire","50","50","25450","22770"
"Leaver CS","2022","Hampshire and Isle of Wight","Other","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Other","Portsmouth","40","40","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Other","South Hampshire","40","40","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Other","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Policy","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Policy","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Project Delivery","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Project Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Project Delivery","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Property","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Property","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Property","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Property","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Psychology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Psychology","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Science and Engineering","Central Hampshire","40","30","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Science and Engineering","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Science and Engineering","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Security","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Security","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Security","Portsmouth","40","30","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Security","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Social Research","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Statistics","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Tax","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Portsmouth","120","100","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Veterinarian","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Inspector of Education and Training","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Inspector of Education and Training","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Medicine","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","Warwickshire CC","70","60","25470","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","Worcestershire CC","220","210","25100","24920"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Other","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Other","Warwickshire CC","50","40","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Other","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Planning","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Policy","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Policy","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Property","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Security","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Security","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Veterinarian","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Digital, Data and Technology","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Medicine","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Operational Delivery","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","40","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Operational Delivery","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Operational Delivery","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Operational Delivery","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Other","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Other","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Project Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Science and Engineering","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Science and Engineering","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Security","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Security","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
