"Status","Year","Age","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Surrey, East and West Sussex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Tees Valley and Durham","White","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","80","80","36770","32000"
"Leaver Dept.","2021","30-39","Unknown","White","70","60","43810","32910"
"Leaver Dept.","2021","30-39","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Central Scotland","White","70","70","26700","25220"
"Leaver Dept.","2021","30-39","West Midlands","Asian","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands","White","50","40","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Wales and The Valleys","White","60","50","27270","26350"
"Leaver Dept.","2021","30-39","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Yorkshire","White","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Berkshire, Buckinghamshire and Oxfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Derbyshire and Nottinghamshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Devon","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Anglia","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Wales","White","50","40","[c]","[c]"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Essex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","White","90","90","46560","42460"
"Leaver Dept.","2021","40-49","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Greater Manchester","White","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Hampshire and Isle of Wight","White","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - East","White","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - West","Asian","70","70","48170","43890"
"Leaver Dept.","2021","40-49","Inner London - West","Black","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inner London - West","Unknown","160","140","57220","55820"
"Leaver Dept.","2021","40-49","Inner London - West","White","340","310","62940","61910"
"Leaver Dept.","2021","40-49","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Kent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lancashire","White","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Leicestershire, Rutland and Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Merseyside","White","70","60","[c]","[c]"
"Leaver Dept.","2021","40-49","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northumberland and Tyne and Wear","White","60","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - South","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Outer London - West and North West","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Black","[c]","[c]","[c]","[c]"
