"Status","Year","Region_ITL3","Sex","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Birmingham","Male","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Birmingham","Male","Unknown","130","120","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackburn with Darwen","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Operational Delivery","170","140","23640","21260"
"Leaver CS","2022","Blackpool","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Operational Delivery","120","110","22330","21260"
"Leaver CS","2022","Blackpool","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Blackpool","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bournemouth, Christchurch and Poole","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Female","Unknown","110","80","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bradford","Male","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Operational Delivery","60","60","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Female","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Brent","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bridgend and Neath Port Talbot","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Brighton and Hove","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Operational Delivery","170","150","25940","21590"
"Leaver CS","2022","Bristol, City of","Female","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Operational Delivery","90","90","26900","21840"
"Leaver CS","2022","Bristol, City of","Male","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bristol, City of","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Bromley","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Female","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Bromley","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Operational Delivery","70","60","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Operational Delivery","90","80","25170","22130"
"Leaver CS","2022","Calderdale and Kirklees","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Knowledge and Information Management","30","30","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Operational Delivery","140","120","33830","27570"
"Leaver CS","2022","Cambridgeshire CC","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Operational Delivery","110","100","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Operational Delivery","70","60","28160","23720"
"Leaver CS","2022","Camden and City of London","Female","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Operational Delivery","60","50","29050","24310"
"Leaver CS","2022","Camden and City of London","Male","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Female","Counter Fraud","[c]","[c]","[c]","[c]"
