"Status","Year","Region_ITL1","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Wales","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Department for Work and Pensions (excl. agencies)","90","70","24350","21010"
"Leaver CS","2021","Wales","East Wales","ESTYN","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","HM Courts and Tribunals Service","40","30","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","HM Prison and Probation Service","190","180","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","HM Revenue and Customs (excl. agencies)","450","370","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Home Office (incl. agencies)","30","20","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","UK Intellectual Property Office","40","30","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","United Kingdom Statistics Authority","130","120","32960","29540"
"Leaver CS","2021","Wales","East Wales","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Wales Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","East Wales","Welsh Government (excl. agencies)","80","70","45180","37410"
"Leaver CS","2021","Wales","East Wales","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","140","120","24490","21010"
"Leaver CS","2021","Wales","West Wales and The Valleys","Driver and Vehicle Licensing Agency","280","220","23360","21590"
"Leaver CS","2021","Wales","West Wales and The Valleys","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","HM Courts and Tribunals Service","40","30","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","HM Prison and Probation Service","50","40","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","HM Revenue and Customs (excl. agencies)","80","70","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","West Wales and The Valleys","Welsh Government (excl. agencies)","60","50","39890","36500"
"Leaver CS","2021","Wales","West Wales and The Valleys","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","50","40","25230","26890"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","120","120","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","70","60","25210","26120"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","HM Courts and Tribunals Service","60","50","21320","18880"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","HM Prison and Probation Service","190","170","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","70","60","34250","31370"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Shropshire and Staffordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Department for Work and Pensions (excl. agencies)","200","160","25150","21010"
"Leaver CS","2021","West Midlands (England)","West Midlands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","HM Courts and Tribunals Service","110","90","21900","19930"
"Leaver CS","2021","West Midlands (England)","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","HM Prison and Probation Service","70","60","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","HM Revenue and Customs (excl. agencies)","390","320","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Office of the Public Guardian","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Public Health England","40","30","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","50","40","24800","26890"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","130","120","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs (excl. agencies)","180","160","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Department for Work and Pensions (excl. agencies)","30","20","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Ministry of Defence (excl. agencies)","100","90","30930","25710"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","North Yorkshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Department for Education (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Department for Work and Pensions (excl. agencies)","150","120","27110","26120"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","HM Prison and Probation Service","130","120","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","HM Revenue and Customs (excl. agencies)","170","130","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Home Office (incl. agencies)","80","60","25860","21430"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","South Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Department for Work and Pensions (excl. agencies)","230","200","30260","27570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Department of Health and Social Care (excl. agencies)","60","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","HM Courts and Tribunals Service","70","60","21860","19570"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","HM Prison and Probation Service","210","190","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","HM Revenue and Customs (excl. agencies)","260","220","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","West Yorkshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","240","210","25610","27570"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Health and Safety Executive","40","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","60","60","20920","19840"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","HM Land Registry","30","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","HM Prison and Probation Service","270","240","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","190","160","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","50","50","28450","24880"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","210","190","24850","27570"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HM Courts and Tribunals Service","110","100","20740","20370"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","290","280","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs (excl. agencies)","150","120","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Public Health England","30","30","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
