"Status","Year","Region_ITL3","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mid Lancashire","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","No function","North West (England)","250","210","24640","21300"
"Leaver CS","2022","Mid Lancashire","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","North West (England)","140","120","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","No function","South East (England)","200","190","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Analysis","Wales","80","70","27780","19610"
"Leaver CS","2022","Monmouthshire and Newport","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Digital, Data & Technology","Wales","80","80","36000","33020"
"Leaver CS","2022","Monmouthshire and Newport","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","No function","Wales","150","130","27750","23830"
"Leaver CS","2022","Monmouthshire and Newport","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","Wales","50","40","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","No function","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","No function","East of England","50","50","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","No function","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","North Hampshire","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Unknown","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","No function","Scotland","70","60","26570","23780"
"Leaver CS","2022","North Lanarkshire","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Unknown","Scotland","140","110","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","No function","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","No function","East Midlands (England)","90","80","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","No function","Yorkshire and The Humber","60","60","30740","27570"
"Leaver CS","2022","North Yorkshire CC","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Unknown","Yorkshire and The Humber","80","80","28920","22330"
"Leaver CS","2022","Northumberland","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","No function","East of England","180","170","25570","24420"
"Leaver CS","2022","Norwich and East Norfolk","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Legal","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","No function","East Midlands (England)","260","230","26300","21260"
"Leaver CS","2022","Nottingham","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Unknown","East Midlands (England)","190","160","[c]","[c]"
"Leaver CS","2022","Orkney Islands","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Overseas","80","70","42640","40120"
"Leaver CS","2022","Oxfordshire CC","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","No function","South East (England)","260","240","30920","27570"
"Leaver CS","2022","Oxfordshire CC","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Unknown","South East (England)","190","180","24810","20970"
"Leaver CS","2022","Perth and Kinross, and Stirling","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","No function","Scotland","60","50","29150","27570"
"Leaver CS","2022","Perth and Kinross, and Stirling","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Unknown","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Peterborough","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","No function","East of England","70","50","28620","27570"
"Leaver CS","2022","Peterborough","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Unknown","East of England","40","40","[c]","[c]"
"Leaver CS","2022","Plymouth","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Digital, Data & Technology","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Plymouth","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","No function","South West (England)","60","50","27110","26410"
"Leaver CS","2022","Plymouth","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Security","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Plymouth","Unknown","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Portsmouth","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","No function","South East (England)","60","50","29530","27570"
"Leaver CS","2022","Portsmouth","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Security","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Portsmouth","Unknown","South East (England)","200","170","29940","26350"
"Leaver CS","2022","Powys","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","No function","London","90","80","28920","31060"
"Leaver CS","2022","Redbridge and Waltham Forest","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","No function","North West (England)","130","120","30770","27570"
"Leaver CS","2022","Sefton","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Unknown","North West (England)","190","160","24460","24880"
"Leaver CS","2022","Sheffield","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","No function","Yorkshire and The Humber","190","160","31290","27570"
"Leaver CS","2022","Sheffield","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Unknown","Yorkshire and The Humber","170","150","28530","24890"
"Leaver CS","2022","Shetland Islands","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","No function","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Shropshire","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Unknown","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Solihull","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Unknown","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Somerset CC","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","No function","South West (England)","100","90","30340","27570"
"Leaver CS","2022","Somerset CC","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Unknown","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","No function","East Midlands (England)","110","100","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","No function","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","No function","South East (England)","300","220","23810","20350"
"Leaver CS","2022","South Hampshire","Project Delivery","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","South Hampshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Unknown","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","No function","Scotland","50","40","26820","23780"
"Leaver CS","2022","South Lanarkshire","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Unknown","Scotland","220","180","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","No function","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Unknown","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","South Teesside","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","No function","North East (England)","60","50","25030","21260"
"Leaver CS","2022","South Teesside","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","No function","Wales","80","70","25950","21300"
"Leaver CS","2022","South West Wales","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Communications","South East (England)","[c]","[c]","[c]","[c]"
