"Status","Year","Region_ITL3","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Gwent Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwent Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Heterosexual / straight","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Gwynedd","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Gwynedd","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Heterosexual / straight","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Unknown","Declared non-disabled","130","120","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hackney and Newham","Unknown","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Heterosexual / straight","Declared non-disabled","90","80","28130","29690"
"Leaver CS","2022","Haringey and Islington","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Haringey and Islington","Unknown","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Heterosexual / straight","Declared non-disabled","120","100","31150","31060"
"Leaver CS","2022","Harrow and Hillingdon","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Harrow and Hillingdon","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hartlepool and Stockton-on-Tees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Heterosexual / straight","Declared non-disabled","90","80","35880","29700"
"Leaver CS","2022","Heart of Essex","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heart of Essex","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Heterosexual / straight","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, County of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Heterosexual / straight","Declared non-disabled","160","150","33430","29290"
"Leaver CS","2022","Hertfordshire CC","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hertfordshire CC","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","Declared non-disabled","130","120","29700","29080"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hounslow and Richmond upon Thames","Unknown","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Declared non-disabled","50","50","27440","26530"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Anglesey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Heterosexual / straight","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Heterosexual / straight","Declared non-disabled","90","90","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent Thames Gateway","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Heterosexual / straight","Declared non-disabled","90","80","26850","27130"
"Leaver CS","2022","Kingston upon Hull, City of","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kingston upon Hull, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Heterosexual / straight","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Lambeth","Heterosexual / straight","Declared non-disabled","500","460","41900","36330"
"Leaver CS","2022","Lambeth","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Heterosexual / straight","Unknown","70","70","51290","40070"
"Leaver CS","2022","Lambeth","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","LGBO","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Lambeth","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Undeclared","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Lambeth","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Lambeth","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lambeth","Unknown","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Heterosexual / straight","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancaster and Wyre","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Heterosexual / straight","Declared disabled","70","60","[c]","[c]"
"Leaver CS","2022","Leeds","Heterosexual / straight","Declared non-disabled","480","430","32260","27570"
"Leaver CS","2022","Leeds","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Heterosexual / straight","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","LGBO","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Leeds","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Leeds","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Undeclared","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Unknown","Declared non-disabled","140","120","[c]","[c]"
"Leaver CS","2022","Leeds","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leeds","Unknown","Unknown","300","280","33840","27570"
"Leaver CS","2022","Leicester","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Heterosexual / straight","Declared non-disabled","100","90","26380","21260"
"Leaver CS","2022","Leicester","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Unknown","Declared non-disabled","70","50","[c]","[c]"
"Leaver CS","2022","Leicester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicester","Unknown","Unknown","120","100","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","Declared non-disabled","150","140","38120","32970"
