"Status","Year","Region_ITL1","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North West (England)","Operational Delivery","Female","1560","1310","25780","23140"
"Leaver CS","2022","North West (England)","Operational Delivery","Male","1150","1040","26090","22600"
"Leaver CS","2022","North West (England)","Other","Female","70","70","25650","22330"
"Leaver CS","2022","North West (England)","Other","Male","60","60","24840","21260"
"Leaver CS","2022","North West (England)","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Science and Engineering","Female","40","30","[c]","[c]"
"Leaver CS","2022","North West (England)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Female","600","510","26510","21260"
"Leaver CS","2022","North West (England)","Unknown","Male","500","460","31370","21260"
"Leaver CS","2022","North West (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Male","40","40","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Male","60","50","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Female","40","40","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Male","30","30","[c]","[c]"
"Leaver CS","2022","Scotland","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Female","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Female","680","560","25510","23780"
"Leaver CS","2022","Scotland","Operational Delivery","Male","640","570","28870","27020"
"Leaver CS","2022","Scotland","Other","Female","130","120","27580","23700"
"Leaver CS","2022","Scotland","Other","Male","160","150","31130","26590"
"Leaver CS","2022","Scotland","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Male","80","80","35600","39070"
"Leaver CS","2022","Scotland","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Female","880","750","35980","30040"
"Leaver CS","2022","Scotland","Unknown","Male","770","710","38140","31540"
"Leaver CS","2022","Scotland","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data and Technology","Female","30","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data and Technology","Male","50","50","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Finance","Female","50","50","32510","30540"
"Leaver CS","2022","South East (England)","Finance","Male","40","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Medicine","Female","50","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Female","1400","1230","26350","26590"
"Leaver CS","2022","South East (England)","Operational Delivery","Male","1300","1180","27810","26920"
"Leaver CS","2022","South East (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other","Female","160","150","24460","21430"
"Leaver CS","2022","South East (England)","Other","Male","250","240","25390","20970"
"Leaver CS","2022","South East (England)","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Project Delivery","Female","40","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Project Delivery","Male","40","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Property","Male","50","50","[c]","[c]"
"Leaver CS","2022","South East (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Science and Engineering","Female","70","60","39790","38600"
"Leaver CS","2022","South East (England)","Science and Engineering","Male","110","110","38590","36400"
"Leaver CS","2022","South East (England)","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Security","Male","150","150","31940","28120"
"Leaver CS","2022","South East (England)","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Female","230","180","29610","27570"
"Leaver CS","2022","South East (England)","Unknown","Male","160","140","[c]","[c]"
"Leaver CS","2022","South East (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Commercial","Female","60","50","36900","33300"
"Leaver CS","2022","South West (England)","Commercial","Male","70","60","42980","38220"
"Leaver CS","2022","South West (England)","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Digital, Data and Technology","Female","60","60","35360","33300"
"Leaver CS","2022","South West (England)","Digital, Data and Technology","Male","190","180","36950","36250"
"Leaver CS","2022","South West (England)","Finance","Female","50","50","37750","33300"
"Leaver CS","2022","South West (England)","Finance","Male","60","60","39070","34550"
"Leaver CS","2022","South West (England)","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Human Resources","Female","60","50","35630","32730"
"Leaver CS","2022","South West (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Medicine","Female","50","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Operational Delivery","Female","890","760","26150","25100"
"Leaver CS","2022","South West (England)","Operational Delivery","Male","620","570","27960","26750"
"Leaver CS","2022","South West (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Other","Female","220","190","25970","21380"
"Leaver CS","2022","South West (England)","Other","Male","250","240","28960","26670"
"Leaver CS","2022","South West (England)","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Policy","Female","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Project Delivery","Female","110","100","37500","37900"
"Leaver CS","2022","South West (England)","Project Delivery","Male","200","190","38770","36550"
"Leaver CS","2022","South West (England)","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Science and Engineering","Female","130","120","32880","28870"
"Leaver CS","2022","South West (England)","Science and Engineering","Male","430","410","35040","33150"
"Leaver CS","2022","South West (England)","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Security","Male","110","100","29250","26670"
"Leaver CS","2022","South West (England)","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Female","110","90","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Male","90","80","[c]","[c]"
"Leaver CS","2022","South West (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Male","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Female","350","270","21980","21840"
"Leaver CS","2022","Unknown","Operational Delivery","Male","170","160","23930","21840"
"Leaver CS","2022","Unknown","Other","Female","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Male","220","220","36290","33570"
"Leaver CS","2022","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","150","120","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Male","130","100","46770","34550"
"Leaver CS","2022","Wales","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Digital, Data and Technology","Male","100","100","37780","35630"
"Leaver CS","2022","Wales","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Operational Delivery","Female","620","520","25030","21680"
"Leaver CS","2022","Wales","Operational Delivery","Male","530","490","28370","26110"
"Leaver CS","2022","Wales","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Other","Female","50","40","[c]","[c]"
"Leaver CS","2022","Wales","Other","Male","40","30","[c]","[c]"
"Leaver CS","2022","Wales","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Policy","Female","40","30","[c]","[c]"
"Leaver CS","2022","Wales","Policy","Male","30","30","[c]","[c]"
"Leaver CS","2022","Wales","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Property","Female","[c]","[c]","[c]","[c]"
