"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","London","70","70","48060","40170"
"Leaver CS","2022","National Crime Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","North West (England)","50","50","38220","34140"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Unknown","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","London","70","70","49500","46200"
"Leaver CS","2022","Office of Gas and Electricity Markets","Other","Scotland","60","60","30950","25000"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Operational Delivery","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Knowledge and Information Management","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Public Health England","Knowledge and Information Management","London","70","60","43920","40070"
"Leaver CS","2022","Public Health England","Knowledge and Information Management","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Public Health England","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Knowledge and Information Management","Yorkshire and The Humber","170","160","30190","27720"
"Leaver CS","2022","Public Health England","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","London","40","30","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Operational Delivery","East of England","60","50","43920","40070"
"Leaver CS","2022","Public Health England","Operational Delivery","London","370","340","42400","40070"
"Leaver CS","2022","Public Health England","Operational Delivery","North East (England)","70","60","43590","40060"
"Leaver CS","2022","Public Health England","Operational Delivery","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Public Health England","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Operational Delivery","South West (England)","60","60","29610","23370"
"Leaver CS","2022","Public Health England","Operational Delivery","West Midlands (England)","80","70","41520","37980"
"Leaver CS","2022","Public Health England","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","London","110","100","43020","40070"
"Leaver CS","2022","Public Health England","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","South West (England)","50","50","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Other","Unknown","240","240","36010","33270"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","130","110","26460","23780"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Unknown","Scotland","410","380","41450","36130"
"Leaver CS","2022","Scottish Housing Regulator","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Operational Delivery","Scotland","240","220","31590","35000"
"Leaver CS","2022","Scottish Prison Service","Other","Scotland","70","60","32800","26900"
