"Status","Year","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Home Office","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Isle of Anglesey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Kingston upon Hull, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Liverpool","Heterosexual / straight","130","100","23950","24110"
"Leaver CS","2021","Home Office","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Luton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Sheffield","Heterosexual / straight","60","50","24840","21430"
"Leaver CS","2021","Home Office","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Westminster","Heterosexual / straight","140","130","44250","36590"
"Leaver CS","2021","Home Office","Westminster","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Westminster","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","310","290","38960","36160"
"Leaver CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","50","50","32380","29600"
"Leaver CS","2021","Ministry of Defence","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bournemouth and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Buckinghamshire CC","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cambridgeshire CC","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","Heterosexual / straight","120","110","32340","28650"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset CC","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","50","50","35300","38120"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
