"Status","Year","Organisation","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Wales Office","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SCS","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SCS","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","AA/AO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SCS","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SCS","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","G6/G7","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","EO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","SEO/HEO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SCS","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","EO","White","90","90","27310","27500"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Asian","40","30","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","Unknown","130","130","58720","54700"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","G6/G7","White","270","270","58170","54700"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SCS","White","60","60","88030","77440"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","620","620","32300","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","SEO/HEO","White","300","290","35490","34550"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","AA/AO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","EO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Companies House","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
