"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","Female","70","60","28750","26410"
"Leaver Dept.","2021","Black","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
