"Status","Year","Region_ITL3","Disability","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Leeds","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Unknown","Unknown","80","60","[c]","[c]"
"Leaver Dept.","2021","Leicester","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Declared non-disabled","Heterosexual / straight","110","100","28630","24880"
"Leaver Dept.","2021","Liverpool","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Declared non-disabled","Heterosexual / straight","60","60","32490","27570"
"Leaver Dept.","2021","Manchester","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Declared non-disabled","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Manchester","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Medway","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Declared non-disabled","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Unknown","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Declared non-disabled","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Declared non-disabled","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Declared non-disabled","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
