"Status","Year","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Analysis","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","United Kingdom Statistics Authority","Wales","50","50","[c]","[c]"
"Leaver CS","2021","Analysis","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Cabinet Office","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Commercial","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office","London","30","30","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","London","50","50","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","London","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
