"Status","Year","Profession_of_post","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Science and Engineering","Surrey, East and West Sussex","60-64","40","30","[c]","[c]"
"In post","2022","Science and Engineering","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Central Scotland","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Central Scotland","30-39","50","50","43050","42000"
"In post","2022","Science and Engineering","West Central Scotland","40-49","50","50","[c]","[c]"
"In post","2022","Science and Engineering","West Central Scotland","50-59","80","80","46900","46650"
"In post","2022","Science and Engineering","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Central Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","30-39","40","40","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","40-49","60","60","40170","37750"
"In post","2022","Science and Engineering","West Midlands","50-59","50","50","42630","39460"
"In post","2022","Science and Engineering","West Midlands","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Midlands","65+","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Wales and The Valleys","65+","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","50-59","30","30","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Bedfordshire and Hertfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","20-29","200","200","28010","27680"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","30-39","240","240","34500","35200"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","40-49","200","200","36440","41070"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","50-59","270","270","37730","39070"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","60-64","60","60","34110","33390"
"In post","2022","Security","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cheshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","50-59","40","30","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cornwall and Isles of Scilly","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","50-59","30","30","[c]","[c]"
"In post","2022","Security","Cumbria","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Cumbria","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Devon","20-29","50","50","[c]","[c]"
"In post","2022","Security","Devon","30-39","70","70","27700","25000"
"In post","2022","Security","Devon","40-49","70","70","30630","28080"
"In post","2022","Security","Devon","50-59","160","160","30380","26670"
"In post","2022","Security","Devon","60-64","60","50","27060","25000"
"In post","2022","Security","Devon","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","50-59","60","60","25060","21040"
"In post","2022","Security","Dorset and Somerset","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Dorset and Somerset","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Anglia","20-29","50","50","[c]","[c]"
"In post","2022","Security","East Anglia","30-39","80","80","33600","33200"
"In post","2022","Security","East Anglia","40-49","100","100","34600","34910"
"In post","2022","Security","East Anglia","50-59","160","160","39560","39070"
"In post","2022","Security","East Anglia","60-64","30","30","[c]","[c]"
"In post","2022","Security","East Anglia","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Wales","40-49","30","30","[c]","[c]"
"In post","2022","Security","East Wales","50-59","80","80","30020","25000"
"In post","2022","Security","East Wales","60-64","30","30","[c]","[c]"
"In post","2022","Security","East Wales","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","East Yorkshire and Northern Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","50-59","40","40","[c]","[c]"
"In post","2022","Security","Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Eastern Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","50-59","40","40","[c]","[c]"
"In post","2022","Security","Essex","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Essex","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","70","70","25870","24610"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","110","110","30710","29230"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","130","130","33100","33080"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","240","240","32760","33330"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","60","50","28450","22080"
"In post","2022","Security","Gloucestershire, Wiltshire and Bath/Bristol area","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","30-39","40","30","[c]","[c]"
"In post","2022","Security","Greater Manchester","40-49","40","40","[c]","[c]"
"In post","2022","Security","Greater Manchester","50-59","60","50","39310","36480"
"In post","2022","Security","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","Hampshire and Isle of Wight","20-29","60","60","25640","25000"
"In post","2022","Security","Hampshire and Isle of Wight","30-39","120","120","30380","29890"
"In post","2022","Security","Hampshire and Isle of Wight","40-49","140","140","32930","36130"
"In post","2022","Security","Hampshire and Isle of Wight","50-59","280","280","29240","22630"
"In post","2022","Security","Hampshire and Isle of Wight","60-64","80","80","24820","21170"
"In post","2022","Security","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","40-49","30","30","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","50-59","60","60","37310","39070"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Herefordshire, Worcestershire and Warwickshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Highlands and Islands","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - East","50-59","30","30","[c]","[c]"
"In post","2022","Security","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","Inner London - West","20-29","130","130","35160","33960"
"In post","2022","Security","Inner London - West","30-39","230","230","42940","41500"
"In post","2022","Security","Inner London - West","40-49","230","220","45920","44480"
"In post","2022","Security","Inner London - West","50-59","330","320","42590","38800"
"In post","2022","Security","Inner London - West","60-64","70","70","39600","36650"
"In post","2022","Security","Inner London - West","65+","40","30","[c]","[c]"
"In post","2022","Security","Kent","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","50-59","30","30","[c]","[c]"
"In post","2022","Security","Kent","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Kent","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","40-49","30","30","[c]","[c]"
"In post","2022","Security","Lancashire","50-59","40","40","[c]","[c]"
"In post","2022","Security","Lancashire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lancashire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Leicestershire, Rutland and Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Lincolnshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Merseyside","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Eastern Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Yorkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","North Yorkshire","20-29","40","40","[c]","[c]"
"In post","2022","Security","North Yorkshire","30-39","50","50","[c]","[c]"
"In post","2022","Security","North Yorkshire","40-49","60","60","32210","39070"
"In post","2022","Security","North Yorkshire","50-59","100","100","32470","39070"
"In post","2022","Security","North Yorkshire","60-64","30","30","[c]","[c]"
"In post","2022","Security","North Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","30-39","40","40","[c]","[c]"
"In post","2022","Security","Northern Ireland","40-49","110","110","21980","20560"
"In post","2022","Security","Northern Ireland","50-59","180","180","22080","20560"
"In post","2022","Security","Northern Ireland","60-64","40","30","[c]","[c]"
"In post","2022","Security","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","40-49","40","40","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","50-59","50","50","36720","31990"
"In post","2022","Security","Northumberland, and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northumberland, and Tyne and Wear","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - East and North East","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","30-39","40","40","[c]","[c]"
"In post","2022","Security","Outer London - South","40-49","40","40","[c]","[c]"
"In post","2022","Security","Outer London - South","50-59","60","50","33530","29370"
"In post","2022","Security","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - South","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","50-59","30","30","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","50-59","50","50","[c]","[c]"
"In post","2022","Security","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","40-49","50","50","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","50-59","70","70","29800","21830"
"In post","2022","Security","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Shropshire and Staffordshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Yorkshire","30-39","40","40","[c]","[c]"
"In post","2022","Security","South Yorkshire","40-49","50","50","[c]","[c]"
"In post","2022","Security","South Yorkshire","50-59","50","50","36620","38150"
"In post","2022","Security","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","South Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Southern Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Tees Valley and Durham","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Central Scotland","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Central Scotland","20-29","210","210","24990","23540"
"In post","2022","Security","West Central Scotland","30-39","240","230","30210","27820"
"In post","2022","Security","West Central Scotland","40-49","160","160","32880","39070"
"In post","2022","Security","West Central Scotland","50-59","400","390","33200","39070"
"In post","2022","Security","West Central Scotland","60-64","90","60","27970","21850"
"In post","2022","Security","West Central Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","30-39","30","30","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","40-49","30","30","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","50-59","30","30","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Wales and The Valleys","65+","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Yorkshire","40-49","30","30","[c]","[c]"
"In post","2022","Security","West Yorkshire","50-59","50","40","[c]","[c]"
"In post","2022","Security","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Devon","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Dorset and Somerset","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Wales","20-29","170","160","33990","30710"
"In post","2022","Social Research","East Wales","30-39","150","140","40880","38340"
"In post","2022","Social Research","East Wales","40-49","80","70","45410","41780"
"In post","2022","Social Research","East Wales","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Wales","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Wales","65+","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Essex","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Hampshire and Isle of Wight","20-29","100","100","34150","30710"
"In post","2022","Social Research","Hampshire and Isle of Wight","30-39","60","50","41740","38340"
"In post","2022","Social Research","Hampshire and Isle of Wight","40-49","50","50","41070","39150"
"In post","2022","Social Research","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Herefordshire, Worcestershire and Warwickshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - East","20-29","40","40","[c]","[c]"
"In post","2022","Social Research","Inner London - East","30-39","30","30","[c]","[c]"
"In post","2022","Social Research","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - East","65+","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - West","20-29","190","180","37940","35000"
"In post","2022","Social Research","Inner London - West","30-39","100","100","50310","51970"
"In post","2022","Social Research","Inner London - West","40-49","60","50","57190","58440"
"In post","2022","Social Research","Inner London - West","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Kent","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Merseyside","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Northumberland, and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Northumberland, and Tyne and Wear","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - East and North East","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - South","50-59","[c]","[c]","[c]","[c]"
