"Status","Year","Region_ITL2","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Highlands and Islands","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Cabinet Office (excl. agencies)","London","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","Competition and Markets Authority","London","80","70","52540","46330"
"Leaver CS","2021","Inner London - East","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Department for Work and Pensions (excl. agencies)","London","120","120","28390","31060"
"Leaver CS","2021","Inner London - East","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","HM Courts and Tribunals Service","London","50","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","HM Prison and Probation Service","London","120","110","[c]","[c]"
"Leaver CS","2021","Inner London - East","HM Revenue and Customs (excl. agencies)","London","110","90","[c]","[c]"
"Leaver CS","2021","Inner London - East","Home Office (incl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Medicines and Healthcare Products Regulatory Agency","London","80","70","47320","40450"
"Leaver CS","2021","Inner London - East","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Ministry of Justice (excl. agencies)","London","50","50","[c]","[c]"
"Leaver CS","2021","Inner London - East","National Crime Agency","London","70","60","47550","41860"
"Leaver CS","2021","Inner London - East","Office of Gas and Electricity Markets","London","60","50","51170","45000"
"Leaver CS","2021","Inner London - East","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Public Health England","London","170","150","45280","39990"
"Leaver CS","2021","Inner London - East","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Cabinet Office (excl. agencies)","London","160","150","51230","42460"
"Leaver CS","2021","Inner London - West","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Crown Prosecution Service","London","60","60","47930","54770"
"Leaver CS","2021","Inner London - West","Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Debt Management Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","190","180","49190","43080"
"Leaver CS","2021","Inner London - West","Department for Digital, Culture, Media and Sport","London","80","80","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for Education (excl. agencies)","London","140","130","46700","40940"
"Leaver CS","2021","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","London","140","140","38410","33050"
"Leaver CS","2021","Inner London - West","Department for International Development","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Department for International Trade","London","130","130","37430","31220"
"Leaver CS","2021","Inner London - West","Department for Transport (excl. agencies)","London","90","90","42730","35430"
"Leaver CS","2021","Inner London - West","Department for Work and Pensions (excl. agencies)","London","140","130","39960","31060"
"Leaver CS","2021","Inner London - West","Department of Health and Social Care (excl. agencies)","London","120","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Foreign and Commonwealth Office (excl. agencies)","London","40","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","London","70","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Government Legal Department","London","100","100","55710","52900"
"Leaver CS","2021","Inner London - West","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Courts and Tribunals Service","London","210","200","31240","25850"
"Leaver CS","2021","Inner London - West","HM Prison and Probation Service","London","150","150","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Revenue and Customs (excl. agencies)","London","340","300","[c]","[c]"
"Leaver CS","2021","Inner London - West","HM Treasury (excl. agencies)","London","80","70","[c]","[c]"
"Leaver CS","2021","Inner London - West","Home Office (incl. agencies)","London","230","220","42530","36590"
"Leaver CS","2021","Inner London - West","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Ministry of Defence (excl. agencies)","London","100","100","45580","39000"
"Leaver CS","2021","Inner London - West","Ministry of Housing, Communities and Local Government (excl. agencies)","London","70","70","44730","40750"
"Leaver CS","2021","Inner London - West","Ministry of Justice (excl. agencies)","London","110","110","41070","33660"
"Leaver CS","2021","Inner London - West","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Office for Standards in Education, Children's Services and Skills","London","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - West","Public Health England","London","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - West","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Defence Science and Technology Laboratory","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Department for Work and Pensions (excl. agencies)","South East (England)","80","70","28600","29290"
"Leaver CS","2021","Kent","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HM Courts and Tribunals Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","HM Prison and Probation Service","South East (England)","190","170","[c]","[c]"
"Leaver CS","2021","Kent","HM Revenue and Customs (excl. agencies)","South East (England)","100","80","[c]","[c]"
"Leaver CS","2021","Kent","Home Office (incl. agencies)","South East (England)","60","60","26090","26360"
"Leaver CS","2021","Kent","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Department for Work and Pensions (excl. agencies)","North West (England)","350","300","25430","21010"
"Leaver CS","2021","Lancashire","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","HM Courts and Tribunals Service","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Lancashire","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","HM Prison and Probation Service","North West (England)","170","140","[c]","[c]"
"Leaver CS","2021","Lancashire","HM Revenue and Customs (excl. agencies)","North West (England)","90","70","[c]","[c]"
"Leaver CS","2021","Lancashire","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions (excl. agencies)","East Midlands (England)","100","80","24770","26120"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HM Courts and Tribunals Service","East Midlands (England)","70","60","20820","19450"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","East Midlands (England)","170","160","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs (excl. agencies)","East Midlands (England)","190","160","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Home Office (incl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Defence (excl. agencies)","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Public Health England","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Vehicle Certification Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Department for Work and Pensions (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","HM Prison and Probation Service","East Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2021","Lincolnshire","HM Revenue and Customs (excl. agencies)","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Home Office (incl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Ministry of Defence (excl. agencies)","East Midlands (England)","110","110","29310","29930"
"Leaver CS","2021","Lincolnshire","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Department for Work and Pensions (excl. agencies)","North West (England)","130","100","24510","26510"
"Leaver CS","2021","Merseyside","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Health and Safety Executive","North West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Merseyside","HM Courts and Tribunals Service","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Merseyside","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","HM Prison and Probation Service","North West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Merseyside","HM Revenue and Customs (excl. agencies)","North West (England)","200","160","[c]","[c]"
"Leaver CS","2021","Merseyside","Home Office (incl. agencies)","North West (England)","190","150","23970","21430"
"Leaver CS","2021","Merseyside","Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Ministry of Defence (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Public Health England","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","HM Revenue and Customs (excl. agencies)","Scotland","50","50","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Home Office (incl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Met Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","30","20","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","HM Prison and Probation Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","100","90","30930","25710"
"Leaver CS","2021","North Yorkshire","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Companies House","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","HM Revenue and Customs (excl. agencies)","Northern Ireland","120","100","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Home Office (incl. agencies)","Northern Ireland","30","20","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Ministry of Defence (excl. agencies)","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2021","Northern Ireland","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Defence Equipment and Support","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Department for Transport (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","North East (England)","400","340","25540","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","HM Courts and Tribunals Service","North East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","North East (England)","460","350","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Home Office (incl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Insolvency Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Public Health England","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","London","90","80","29790","31060"
"Leaver CS","2021","Outer London - East and North East","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","HM Prison and Probation Service","London","90","90","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Department for Work and Pensions (excl. agencies)","London","50","40","[c]","[c]"
"Leaver CS","2021","Outer London - South","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","HM Courts and Tribunals Service","London","40","30","[c]","[c]"
"Leaver CS","2021","Outer London - South","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","HM Revenue and Customs (excl. agencies)","London","60","60","[c]","[c]"
"Leaver CS","2021","Outer London - South","Home Office (incl. agencies)","London","220","190","36770","29080"
"Leaver CS","2021","Outer London - South","Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
