"Status","Year","Ethnicity","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","LGBO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","LGBO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Telford and Wrekin","[c]","[c]","[c]","[c]"
