"Status","Year","Age","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Commercial","White","30","30","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Communications","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Corporate Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Digital, Data and Technology","White","40","40","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Economics","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Finance","White","50","40","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Human Resources","White","60","50","39100","36730"
"Leaver CS","2021","60-64","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Inspector of Education and Training","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Legal","White","70","50","57520","55610"
"Leaver CS","2021","60-64","Medicine","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Medicine","White","40","30","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Delivery","Undeclared","60","50","30550","30870"
"Leaver CS","2021","60-64","Operational Delivery","Unknown","160","130","29740","26410"
"Leaver CS","2021","60-64","Operational Delivery","White","830","660","31570","26560"
"Leaver CS","2021","60-64","Operational Research","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other","Unknown","50","50","38420","35290"
"Leaver CS","2021","60-64","Other","White","230","220","30490","26780"
"Leaver CS","2021","60-64","Planning","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Policy","White","60","50","51180","43460"
"Leaver CS","2021","60-64","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Project Delivery","White","60","50","48070","40690"
"Leaver CS","2021","60-64","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Property","White","70","60","37190","33300"
"Leaver CS","2021","60-64","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Science and Engineering","White","70","70","39420","38600"
"Leaver CS","2021","60-64","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Security","White","70","70","31270","29960"
"Leaver CS","2021","60-64","Social Research","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Social Research","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Statistics","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","60","50","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Undeclared","150","130","30040","27570"
"Leaver CS","2021","60-64","Unknown","Unknown","300","250","39920","27570"
"Leaver CS","2021","60-64","Unknown","White","1850","1440","30570","27570"
"Leaver CS","2021","60-64","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","White","40","30","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Unknown","110","90","33200","25580"
"Leaver CS","2021","65+","Operational Delivery","White","870","620","24810","21430"
"Leaver CS","2021","65+","Operational Research","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Unknown","[c]","[c]","[c]","[c]"
