"Status","Year","Ethnicity","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - West","Heterosexual / straight","120","110","39760","34850"
"Leaver CS","2022","Mixed","Inner London - West","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - West and North West","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - West","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Unknown","70","70","27450","23050"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","100","90","36980","36400"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Unknown","70","50","26630","23050"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Undeclared","60","60","38040","32330"
"Leaver CS","2022","Undeclared","Inner London - East","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Undeclared","110","100","44760","42410"
"Leaver CS","2022","Undeclared","Inner London - West","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
