"Status","Year","Function_of_post","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Commercial","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Unknown","Female","90","60","68500","64500"
"Leaver CS","2022","Commercial","Unknown","Male","120","100","69030","67270"
"Leaver CS","2022","Commercial","White","Female","120","100","39670","36500"
"Leaver CS","2022","Commercial","White","Male","130","120","46380","39650"
"Leaver CS","2022","Communications","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Female","80","60","41300","36360"
"Leaver CS","2022","Communications","Unknown","Male","60","40","[c]","[c]"
"Leaver CS","2022","Communications","White","Female","120","100","40600","37280"
"Leaver CS","2022","Communications","White","Male","90","90","41070","37530"
"Leaver CS","2022","Counter Fraud","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","Female","150","110","28050","27570"
"Leaver CS","2022","Counter Fraud","White","Male","110","90","31050","27570"
"Leaver CS","2022","Debt","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","White","Female","100","80","22500","21260"
"Leaver CS","2022","Debt","White","Male","60","60","22770","21260"
"Leaver CS","2022","Digital, Data & Technology","Asian","Female","40","40","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Asian","Male","80","70","42780","38450"
"Leaver CS","2022","Digital, Data & Technology","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Undeclared","Male","80","80","40990","36840"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Female","100","80","40730","36460"
"Leaver CS","2022","Digital, Data & Technology","Unknown","Male","200","180","39530","37230"
"Leaver CS","2022","Digital, Data & Technology","White","Female","250","220","39930","35310"
"Leaver CS","2022","Digital, Data & Technology","White","Male","550","520","43410","40050"
"Leaver CS","2022","Digital, Data & Technology","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Female","50","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","Finance","White","Female","160","130","37000","33000"
"Leaver CS","2022","Finance","White","Male","150","140","43670","38880"
"Leaver CS","2022","Grants Management","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","Grants Management","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Grants Management","White","Female","50","40","[c]","[c]"
"Leaver CS","2022","Grants Management","White","Male","30","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Asian","Female","40","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Human Resources","White","Female","300","270","35900","31390"
"Leaver CS","2022","Human Resources","White","Male","140","130","37260","33300"
"Leaver CS","2022","Internal Audit","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Asian","Female","40","40","[c]","[c]"
"Leaver CS","2022","Legal","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","Legal","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Legal","White","Female","310","270","45290","50500"
"Leaver CS","2022","Legal","White","Male","190","180","51000","53050"
"Leaver CS","2022","No function","Asian","Female","730","660","32030","27570"
"Leaver CS","2022","No function","Asian","Male","580","540","32950","27570"
"Leaver CS","2022","No function","Black","Female","640","600","31330","30190"
"Leaver CS","2022","No function","Black","Male","320","310","30700","28500"
"Leaver CS","2022","No function","Mixed","Female","350","330","29840","27570"
"Leaver CS","2022","No function","Mixed","Male","210","200","30310","27570"
"Leaver CS","2022","No function","Other ethnicity","Female","90","90","33360","31060"
"Leaver CS","2022","No function","Other ethnicity","Male","80","70","35830","30170"
"Leaver CS","2022","No function","Undeclared","Female","410","350","30800","27570"
"Leaver CS","2022","No function","Undeclared","Male","440","400","35120","29230"
"Leaver CS","2022","No function","Unknown","Female","2480","2200","28680","23780"
"Leaver CS","2022","No function","Unknown","Male","2180","2020","30520","26550"
"Leaver CS","2022","No function","White","Female","9140","7840","30920","27570"
"Leaver CS","2022","No function","White","Male","6810","6310","32960","27570"
"Leaver CS","2022","Project Delivery","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Asian","Male","30","30","[c]","[c]"
"Leaver CS","2022","Project Delivery","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Undeclared","Male","50","50","39720","39310"
"Leaver CS","2022","Project Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Female","80","70","41190","37960"
"Leaver CS","2022","Project Delivery","Unknown","Male","120","120","35510","33300"
"Leaver CS","2022","Project Delivery","White","Female","330","290","37700","34290"
"Leaver CS","2022","Project Delivery","White","Male","590","560","40050","37240"
"Leaver CS","2022","Property","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Undeclared","Male","40","30","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Female","60","50","24670","22010"
"Leaver CS","2022","Property","Unknown","Male","70","60","29900","25420"
"Leaver CS","2022","Property","White","Female","160","140","31760","26500"
"Leaver CS","2022","Property","White","Male","220","210","36190","33300"
"Leaver CS","2022","Security","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Undeclared","Male","40","40","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Male","120","120","29460","26670"
"Leaver CS","2022","Security","White","Female","130","120","31500","28890"
"Leaver CS","2022","Security","White","Male","460","440","33170","33300"
"Leaver CS","2022","Unknown","Asian","Female","320","260","29660","27570"
"Leaver CS","2022","Unknown","Asian","Male","270","240","30520","27570"
"Leaver CS","2022","Unknown","Black","Female","170","140","29640","28670"
"Leaver CS","2022","Unknown","Black","Male","90","80","33240","28820"
"Leaver CS","2022","Unknown","Mixed","Female","80","70","28320","26350"
"Leaver CS","2022","Unknown","Mixed","Male","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Female","200","160","31020","27680"
"Leaver CS","2022","Unknown","Undeclared","Male","270","230","32650","30500"
"Leaver CS","2022","Unknown","Unknown","Female","1480","1270","29130","27570"
"Leaver CS","2022","Unknown","Unknown","Male","1540","1420","32780","28980"
"Leaver CS","2022","Unknown","White","Female","3660","2980","30500","25400"
"Leaver CS","2022","Unknown","White","Male","3280","2900","33620","27570"
"Leaver Dept.","2021","Analysis","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","White","Female","90","80","40390","34690"
"Leaver Dept.","2021","Analysis","White","Male","80","80","42500","38860"
"Leaver Dept.","2021","Commercial","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","White","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Commercial","White","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Communications","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","White","Female","60","60","41340","36520"
"Leaver Dept.","2021","Communications","White","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Communications","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","White","Female","50","50","45140","39200"
"Leaver Dept.","2021","Digital, Data & Technology","White","Male","70","70","46560","42430"
"Leaver Dept.","2021","Finance","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","White","Female","60","60","45680","45200"
"Leaver Dept.","2021","Finance","White","Male","60","60","45170","42140"
"Leaver Dept.","2021","Grants Management","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","White","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","White","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Black","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Black","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Chinese","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Chinese","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Female","[c]","[c]","[c]","[c]"
