"Status","Year","Function_of_post","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Internal Audit","Eastern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Greater Manchester","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Lancashire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Northumberland, and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Outer London - South","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Southern Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tees Valley and Durham","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Wales and The Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bedfordshire and Hertfordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cheshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Derbyshire and Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Derbyshire and Nottinghamshire","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Dorset and Somerset","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Anglia","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Yorkshire and Northern Lincolnshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Essex","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Essex","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Greater Manchester","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hampshire and Isle of Wight","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Legal","40","30","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - West","Legal","220","210","56730","55000"
"Leaver CS","2022","Legal","Inner London - West","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - West","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - West","Other","40","40","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - West","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Kent","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lancashire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lancashire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lancashire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leicestershire, Rutland and Northamptonshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Merseyside","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Merseyside","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Yorkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northumberland, and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northumberland, and Tyne and Wear","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - East and North East","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - South","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - South","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - West and North West","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Outer London - West and North West","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Shropshire and Staffordshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Surrey, East and West Sussex","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tees Valley and Durham","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Wales and The Valleys","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Yorkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Yorkshire","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Operational Delivery","380","350","28740","27570"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2022","No function","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","630","590","27510","27570"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire, Buckinghamshire and Oxfordshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cheshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cheshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cheshire","Operational Delivery","240","220","31060","27570"
"Leaver CS","2022","No function","Cheshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cheshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cheshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cheshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Operational Delivery","100","90","23890","21260"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cumbria","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cumbria","Operational Delivery","90","80","28170","27570"
"Leaver CS","2022","No function","Cumbria","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cumbria","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Operational Delivery","590","520","25920","25700"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Operational Delivery","350","300","25390","21300"
"Leaver CS","2022","No function","Devon","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Devon","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Operational Delivery","260","230","27250","27130"
"Leaver CS","2022","No function","Dorset and Somerset","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Dorset and Somerset","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Knowledge and Information Management","50","40","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Operational Delivery","860","780","28220","27570"
"Leaver CS","2022","No function","East Anglia","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Anglia","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","No function","East Wales","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Operational Delivery","600","540","25340","22000"
"Leaver CS","2022","No function","East Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Operational Delivery","320","280","26370","27130"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Operational Delivery","490","420","26930","25510"
"Leaver CS","2022","No function","Eastern Scotland","Other","40","30","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Eastern Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Operational Delivery","340","310","28540","29290"
"Leaver CS","2022","No function","Essex","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Essex","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","690","620","27600","27130"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Other","120","110","30610","27100"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","40","40","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","280","260","32980","29230"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Operational Delivery","720","640","26100","23390"
"Leaver CS","2022","No function","Greater Manchester","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Operational Delivery","650","530","25130","22660"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hampshire and Isle of Wight","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","280","260","25810","27570"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Herefordshire, Worcestershire and Warwickshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Operational Delivery","60","50","26680","27570"
"Leaver CS","2022","No function","Highlands and Islands","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Highlands and Islands","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Knowledge and Information Management","70","70","43670","40070"
"Leaver CS","2022","No function","Inner London - East","Medicine","80","70","81780","87060"
"Leaver CS","2022","No function","Inner London - East","Operational Delivery","1240","1170","37760","31060"
"Leaver CS","2022","No function","Inner London - East","Other","150","140","47620","40890"
"Leaver CS","2022","No function","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - East","Science and Engineering","190","170","44280","40060"
"Leaver CS","2022","No function","Inner London - East","Tax","[c]","[c]","[c]","[c]"
