"Status","Year","Age","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","West Midlands (England)","Shropshire and Staffordshire","120","100","29440","27130"
"Leaver CS","2022","60-64","West Midlands (England)","West Midlands","210","170","33950","27570"
"Leaver CS","2022","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","80","70","29650","27470"
"Leaver CS","2022","60-64","Yorkshire and The Humber","North Yorkshire","100","80","33900","29200"
"Leaver CS","2022","60-64","Yorkshire and The Humber","South Yorkshire","110","90","31600","27570"
"Leaver CS","2022","60-64","Yorkshire and The Humber","West Yorkshire","240","180","33040","27570"
"Leaver CS","2022","65+","East Midlands (England)","Derbyshire and Nottinghamshire","120","90","27010","21410"
"Leaver CS","2022","65+","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","80","60","[c]","[c]"
"Leaver CS","2022","65+","East Midlands (England)","Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2022","65+","East of England","Bedfordshire and Hertfordshire","50","40","[c]","[c]"
"Leaver CS","2022","65+","East of England","East Anglia","180","140","29670","26670"
"Leaver CS","2022","65+","East of England","Essex","60","50","[c]","[c]"
"Leaver CS","2022","65+","London","Inner London - East","170","140","47500","38440"
"Leaver CS","2022","65+","London","Inner London - West","220","180","43320","38670"
"Leaver CS","2022","65+","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","London","Outer London - South","110","90","31210","29080"
"Leaver CS","2022","65+","London","Outer London - West and North West","110","80","32170","29080"
"Leaver CS","2022","65+","North East (England)","Northumberland, and Tyne and Wear","260","180","24600","21260"
"Leaver CS","2022","65+","North East (England)","Tees Valley and Durham","110","70","26470","21680"
"Leaver CS","2022","65+","North West (England)","Cheshire","30","30","[c]","[c]"
"Leaver CS","2022","65+","North West (England)","Cumbria","30","20","[c]","[c]"
"Leaver CS","2022","65+","North West (England)","Greater Manchester","180","120","27880","24140"
"Leaver CS","2022","65+","North West (England)","Lancashire","170","120","27080","21750"
"Leaver CS","2022","65+","North West (England)","Merseyside","240","160","25630","23960"
"Leaver CS","2022","65+","Northern Ireland","Northern Ireland","40","30","[c]","[c]"
"Leaver CS","2022","65+","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scotland","Eastern Scotland","190","150","33670","27570"
"Leaver CS","2022","65+","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scotland","Southern Scotland","90","70","26160","25930"
"Leaver CS","2022","65+","Scotland","West Central Scotland","190","130","28080","25760"
"Leaver CS","2022","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","120","100","29310","26590"
"Leaver CS","2022","65+","South East (England)","Hampshire and Isle of Wight","260","190","28710","24450"
"Leaver CS","2022","65+","South East (England)","Kent","100","70","28070","27370"
"Leaver CS","2022","65+","South East (England)","Surrey, East and West Sussex","110","80","29730","27570"
"Leaver CS","2022","65+","South West (England)","Cornwall and Isles of Scilly","40","30","[c]","[c]"
"Leaver CS","2022","65+","South West (England)","Devon","100","70","27540","22330"
"Leaver CS","2022","65+","South West (England)","Dorset and Somerset","80","60","28090","26780"
"Leaver CS","2022","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","260","210","37120","33300"
"Leaver CS","2022","65+","Unknown","Unknown","90","70","28680","22690"
"Leaver CS","2022","65+","Wales","East Wales","170","120","33020","27570"
"Leaver CS","2022","65+","Wales","West Wales and The Valleys","100","70","28090","25840"
"Leaver CS","2022","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","50","[c]","[c]"
"Leaver CS","2022","65+","West Midlands (England)","Shropshire and Staffordshire","90","70","29420","27570"
"Leaver CS","2022","65+","West Midlands (England)","West Midlands","140","110","28430","25600"
"Leaver CS","2022","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"Leaver CS","2022","65+","Yorkshire and The Humber","North Yorkshire","60","50","28050","25330"
"Leaver CS","2022","65+","Yorkshire and The Humber","South Yorkshire","90","60","28380","26120"
"Leaver CS","2022","65+","Yorkshire and The Humber","West Yorkshire","190","130","27330","27000"
"Leaver CS","2022","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","60","60","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Inner London - East","170","170","35290","32580"
"Leaver Dept.","2021","20-29","London","Inner London - West","1890","1730","35980","33570"
"Leaver Dept.","2021","20-29","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - South","90","90","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - West and North West","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Northumberland and Tyne and Wear","140","140","23840","21010"
"Leaver Dept.","2021","20-29","North East (England)","Tees Valley and Durham","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","140","130","26090","24860"
"Leaver Dept.","2021","20-29","North West (England)","Lancashire","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Merseyside","90","90","24130","24110"
"Leaver Dept.","2021","20-29","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Eastern Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","West Central Scotland","70","70","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Hampshire and Isle of Wight","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","230","230","26980","27470"
"Leaver Dept.","2021","20-29","Unknown","Unknown","470","470","32260","32000"
"Leaver Dept.","2021","20-29","Wales","East Wales","130","130","26930","26290"
"Leaver Dept.","2021","20-29","Wales","West Wales and The Valleys","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","110","110","23520","21010"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","110","100","25760","24890"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","60","50","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Inner London - East","140","130","46640","44680"
"Leaver Dept.","2021","30-39","London","Inner London - West","1460","1330","47570","50700"
"Leaver Dept.","2021","30-39","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - South","70","70","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","150","140","26900","25220"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","150","140","28380","27470"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","50","40","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","110","100","26870","24890"
"Leaver Dept.","2021","30-39","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","90","90","26930","25980"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Devon","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","36000","34490"
"Leaver Dept.","2021","30-39","Unknown","Unknown","160","160","39720","32040"
"Leaver Dept.","2021","30-39","Wales","East Wales","140","140","36050","33410"
"Leaver Dept.","2021","30-39","Wales","West Wales and The Valleys","70","70","26860","25950"
"Leaver Dept.","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","West Midlands","160","150","27730","24890"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","North Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","South Yorkshire","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","West Yorkshire","90","80","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","East Anglia","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Inner London - East","110","100","50120","48900"
"Leaver Dept.","2021","40-49","London","Inner London - West","680","610","57720","56300"
"Leaver Dept.","2021","40-49","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - South","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Northumberland and Tyne and Wear","90","90","29500","27570"
"Leaver Dept.","2021","40-49","North East (England)","Tees Valley and Durham","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Greater Manchester","100","100","29800","27570"
"Leaver Dept.","2021","40-49","North West (England)","Lancashire","60","60","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Merseyside","80","80","31900","27570"
"Leaver Dept.","2021","40-49","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Eastern Scotland","40","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","West Central Scotland","70","60","28300","27570"
"Leaver Dept.","2021","40-49","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","46030","41340"
"Leaver Dept.","2021","40-49","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","East Wales","70","60","37420","32960"
"Leaver Dept.","2021","40-49","Wales","West Wales and The Valleys","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","West Midlands","90","90","33060","27770"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","South Yorkshire","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","West Yorkshire","80","80","35670","31740"
"Leaver Dept.","2021","50-59","East Midlands (England)","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Inner London - East","60","60","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Inner London - West","320","310","54100","47820"
"Leaver Dept.","2021","50-59","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - South","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Northumberland and Tyne and Wear","70","70","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Greater Manchester","70","60","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Lancashire","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Merseyside","70","70","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Eastern Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland","West Central Scotland","70","70","29970","27570"
"Leaver Dept.","2021","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Hampshire and Isle of Wight","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","41370","37460"
"Leaver Dept.","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","East Wales","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Midlands (England)","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Yorkshire and The Humber","West Yorkshire","50","40","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Inner London - West","30","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Inner London - West","90","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
