"Status","Year","Organisation","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for International Development","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Development","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","20-29","White","50","50","35340","31180"
"Leaver Dept.","2021","Department for International Trade","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","30-39","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","30-39","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","65+","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","65+","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","65+","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","20-29","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","30-39","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport (excl. agencies)","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","16-19","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","16-19","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","Unknown","70","70","28840","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","20-29","White","220","210","27410","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","30-39","White","220","210","29900","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","40-49","White","240","230","31300","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","50-59","White","210","200","32360","27570"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions (excl. agencies)","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","20-29","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Department of Health and Social Care (excl. agencies)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","16-19","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","16-19","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","16-19","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","16-19","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","30-39","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Licensing Agency","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Driver and Vehicle Standards Agency","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","30-39","Asian","[c]","[c]","[c]","[c]"
