"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Cornwall and Isles of Scilly","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Heterosexual / straight","470","420","30240","26710"
"Leaver CS","2022","South West (England)","Devon","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Undeclared","100","90","30840","27570"
"Leaver CS","2022","South West (England)","Devon","Unknown","150","130","28290","25000"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Heterosexual / straight","360","320","29340","27130"
"Leaver CS","2022","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Unknown","110","100","31600","27170"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1670","1550","34590","30420"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","100","100","29530","27570"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","260","230","36720","35060"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","580","540","31180","27570"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","390","330","29260","21840"
"Leaver CS","2022","Unknown","Unknown","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","180","80","25550","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","640","570","34890","30780"
"Leaver CS","2022","Wales","East Wales","Heterosexual / straight","770","700","33110","27570"
"Leaver CS","2022","Wales","East Wales","LGBO","60","60","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Undeclared","90","80","34890","27570"
"Leaver CS","2022","Wales","East Wales","Unknown","630","550","28670","23780"
"Leaver CS","2022","Wales","West Wales and The Valleys","Heterosexual / straight","420","360","29620","26120"
"Leaver CS","2022","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Unknown","150","130","25230","24320"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","300","270","28210","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","120","110","23310","21300"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","460","410","29210","27570"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","220","200","25930","22600"
"Leaver CS","2022","West Midlands (England)","West Midlands","Heterosexual / straight","750","680","32830","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Undeclared","100","80","31410","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Unknown","590","520","32970","27570"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","290","270","28100","26930"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","270","250","31650","27570"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Unknown","90","80","30170","25210"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","500","440","30120","27000"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Unknown","150","130","30480","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","880","750","30750","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","LGBO","70","70","26740","26050"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Undeclared","180","100","29760","26080"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Unknown","780","680","30950","27570"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","90","90","27150","22860"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Heterosexual / straight","60","60","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Heterosexual / straight","240","240","44800","40320"
"Leaver Dept.","2021","London","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Unknown","180","170","48850","47820"
"Leaver Dept.","2021","London","Inner London - West","Heterosexual / straight","2300","2230","45190","39600"
"Leaver Dept.","2021","London","Inner London - West","LGBO","260","260","43960","38600"
"Leaver Dept.","2021","London","Inner London - West","Undeclared","280","270","47430","45000"
"Leaver Dept.","2021","London","Inner London - West","Unknown","1640","1290","43050","38750"
"Leaver Dept.","2021","London","Outer London - East and North East","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Heterosexual / straight","140","130","39070","33300"
"Leaver Dept.","2021","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Heterosexual / straight","70","70","30970","29250"
"Leaver Dept.","2021","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","180","170","27430","25310"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","250","240","30390","27570"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Heterosexual / straight","80","70","26630","24310"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Cumbria","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Heterosexual / straight","190","190","29730","27570"
"Leaver Dept.","2021","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Greater Manchester","Unknown","220","220","28340","26890"
"Leaver Dept.","2021","North West (England)","Lancashire","Heterosexual / straight","80","70","32960","27570"
"Leaver Dept.","2021","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Lancashire","Unknown","120","110","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Heterosexual / straight","200","180","29140","25040"
"Leaver Dept.","2021","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Merseyside","Unknown","120","110","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Heterosexual / straight","70","60","33390","27570"
"Leaver Dept.","2021","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Eastern Scotland","Unknown","110","110","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Southern Scotland","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Heterosexual / straight","120","120","26790","25490"
"Leaver Dept.","2021","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","West Central Scotland","Unknown","140","140","29640","26550"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","110","100","34710","29250"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Hampshire and Isle of Wight","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Heterosexual / straight","60","60","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Devon","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","430","420","35230","32090"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","150","150","37510","35140"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","240","230","38120","32000"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","400","33870","32000"
"Leaver Dept.","2021","Wales","East Wales","Heterosexual / straight","190","190","34310","30830"
"Leaver Dept.","2021","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","East Wales","Unknown","180","180","36310","30230"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Heterosexual / straight","130","120","27790","26350"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","West Wales and The Valleys","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","60","60","25740","21170"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Heterosexual / straight","200","200","28640","24310"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","West Midlands","Unknown","170","160","28450","24410"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","North Yorkshire","Unknown","60","60","34940","33300"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","110","100","34260","30830"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","150","140","30830","27570"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","West Yorkshire","Unknown","170","140","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","310","290","33120","27570"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","130","120","38030","30750"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","80","80","26790","24000"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","60","60","35880","30750"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Heterosexual / straight","310","290","37170","30460"
"Leaver Dept.","2022","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2022","East of England","East Anglia","Unknown","70","70","44590","36060"
"Leaver Dept.","2022","East of England","Essex","Heterosexual / straight","100","90","36640","30460"
"Leaver Dept.","2022","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Inner London - East","Heterosexual / straight","1560","1460","44350","40070"
"Leaver Dept.","2022","London","Inner London - East","LGBO","150","140","43070","40070"
"Leaver Dept.","2022","London","Inner London - East","Undeclared","260","230","46550","40070"
"Leaver Dept.","2022","London","Inner London - East","Unknown","480","460","50820","47090"
"Leaver Dept.","2022","London","Inner London - West","Heterosexual / straight","3090","2890","46080","40600"
"Leaver Dept.","2022","London","Inner London - West","LGBO","420","380","42250","37640"
"Leaver Dept.","2022","London","Inner London - West","Undeclared","940","370","45050","40600"
"Leaver Dept.","2022","London","Inner London - West","Unknown","1610","1330","41970","34710"
"Leaver Dept.","2022","London","Outer London - East and North East","Heterosexual / straight","90","80","30880","31060"
"Leaver Dept.","2022","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Heterosexual / straight","200","200","39090","35050"
"Leaver Dept.","2022","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - South","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2022","London","Outer London - West and North West","Heterosexual / straight","880","810","38410","32330"
"Leaver Dept.","2022","London","Outer London - West and North West","LGBO","60","50","41140","34970"
"Leaver Dept.","2022","London","Outer London - West and North West","Undeclared","110","100","42750","34960"
"Leaver Dept.","2022","London","Outer London - West and North West","Unknown","270","250","49960","41950"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","410","390","31300","27570"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Northumberland, and Tyne and Wear","Unknown","290","280","33870","27570"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Heterosexual / straight","140","140","31210","27570"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North East (England)","Tees Valley and Durham","Unknown","50","50","[c]","[c]"
