"Status","Year","Region_ITL2","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Heterosexual / straight","North East (England)","730","640","28260","21840"
"Leaver CS","2022","Northumberland, and Tyne and Wear","LGBO","North East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Undeclared","North East (England)","70","60","31020","22080"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","North East (England)","990","810","28100","22080"
"Leaver CS","2022","Outer London - East and North East","Heterosexual / straight","London","240","220","30170","31060"
"Leaver CS","2022","Outer London - East and North East","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","London","130","120","27700","30130"
"Leaver CS","2022","Outer London - South","Heterosexual / straight","London","440","400","35140","31060"
"Leaver CS","2022","Outer London - South","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Undeclared","London","60","60","37040","31060"
"Leaver CS","2022","Outer London - South","Unknown","London","240","230","33170","30600"
"Leaver CS","2022","Outer London - West and North West","Heterosexual / straight","London","550","490","31750","31060"
"Leaver CS","2022","Outer London - West and North West","LGBO","London","40","40","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Undeclared","London","110","90","31310","30660"
"Leaver CS","2022","Outer London - West and North West","Unknown","London","200","180","34140","31060"
"Leaver CS","2022","Overseas","Heterosexual / straight","Overseas","80","70","48480","43880"
"Leaver CS","2022","Overseas","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Overseas","50","40","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Heterosexual / straight","West Midlands (England)","460","410","29210","27570"
"Leaver CS","2022","Shropshire and Staffordshire","LGBO","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Undeclared","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","West Midlands (England)","220","200","25930","22600"
"Leaver CS","2022","South Yorkshire","Heterosexual / straight","Yorkshire and The Humber","500","440","30120","27000"
"Leaver CS","2022","South Yorkshire","LGBO","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Undeclared","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Yorkshire and The Humber","150","130","30480","27570"
"Leaver CS","2022","Southern Scotland","Heterosexual / straight","Scotland","170","140","31300","27570"
"Leaver CS","2022","Southern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Scotland","340","280","29160","26130"
"Leaver CS","2022","Surrey, East and West Sussex","Heterosexual / straight","South East (England)","570","510","30730","27570"
"Leaver CS","2022","Surrey, East and West Sussex","LGBO","South East (England)","60","60","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Undeclared","South East (England)","90","80","32470","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","South East (England)","220","190","27580","24370"
"Leaver CS","2022","Tees Valley and Durham","Heterosexual / straight","North East (England)","430","370","27620","22600"
"Leaver CS","2022","Tees Valley and Durham","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Undeclared","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","North East (England)","220","190","25730","22600"
"Leaver CS","2022","Unknown","Heterosexual / straight","Unknown","390","330","29260","21840"
"Leaver CS","2022","Unknown","LGBO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","180","80","25550","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","640","570","34890","30780"
"Leaver CS","2022","West Central Scotland","Heterosexual / straight","Scotland","570","510","31040","27570"
"Leaver CS","2022","West Central Scotland","LGBO","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Undeclared","Scotland","90","80","30330","23340"
"Leaver CS","2022","West Central Scotland","Unknown","Scotland","510","430","30620","26900"
"Leaver CS","2022","West Midlands","Heterosexual / straight","West Midlands (England)","750","680","32830","27570"
"Leaver CS","2022","West Midlands","LGBO","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","West Midlands","Undeclared","West Midlands (England)","100","80","31410","27570"
"Leaver CS","2022","West Midlands","Unknown","West Midlands (England)","590","520","32970","27570"
"Leaver CS","2022","West Wales and The Valleys","Heterosexual / straight","Wales","420","360","29620","26120"
"Leaver CS","2022","West Wales and The Valleys","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Undeclared","Wales","40","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Wales","150","130","25230","24320"
"Leaver CS","2022","West Yorkshire","Heterosexual / straight","Yorkshire and The Humber","880","750","30750","27570"
"Leaver CS","2022","West Yorkshire","LGBO","Yorkshire and The Humber","70","70","26740","26050"
"Leaver CS","2022","West Yorkshire","Undeclared","Yorkshire and The Humber","180","100","29760","26080"
"Leaver CS","2022","West Yorkshire","Unknown","Yorkshire and The Humber","780","680","30950","27570"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Heterosexual / straight","East Midlands (England)","90","90","27150","22860"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","80","80","[c]","[c]"
"Leaver Dept.","2021","Devon","Heterosexual / straight","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Devon","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Heterosexual / straight","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Heterosexual / straight","East of England","60","60","[c]","[c]"
"Leaver Dept.","2021","East Anglia","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","East of England","30","30","[c]","[c]"
"Leaver Dept.","2021","East Wales","Heterosexual / straight","Wales","190","190","34310","30830"
"Leaver Dept.","2021","East Wales","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Wales","180","180","36310","30230"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Heterosexual / straight","Scotland","70","60","33390","27570"
"Leaver Dept.","2021","Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Scotland","110","110","[c]","[c]"
"Leaver Dept.","2021","Essex","Heterosexual / straight","East of England","40","30","[c]","[c]"
"Leaver Dept.","2021","Essex","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","South West (England)","430","420","35230","32090"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","150","150","37510","35140"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","North West (England)","190","190","29730","27570"
"Leaver Dept.","2021","Greater Manchester","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","North West (England)","220","220","28340","26890"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","South East (England)","110","100","34710","29250"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","London","240","240","44800","40320"
"Leaver Dept.","2021","Inner London - East","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","London","180","170","48850","47820"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","London","2300","2230","45190","39600"
"Leaver Dept.","2021","Inner London - West","LGBO","London","260","260","43960","38600"
"Leaver Dept.","2021","Inner London - West","Undeclared","London","280","270","47430","45000"
"Leaver Dept.","2021","Inner London - West","Unknown","London","1640","1290","43050","38750"
"Leaver Dept.","2021","Kent","Heterosexual / straight","South East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","North West (England)","80","70","32960","27570"
"Leaver Dept.","2021","Lancashire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","North West (England)","120","110","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","East Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Heterosexual / straight","North West (England)","200","180","29140","25040"
"Leaver Dept.","2021","Merseyside","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","North West (England)","120","110","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Heterosexual / straight","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Yorkshire and The Humber","60","60","34940","33300"
"Leaver Dept.","2021","Northern Ireland","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Heterosexual / straight","North East (England)","180","170","27430","25310"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","North East (England)","250","240","30390","27570"
"Leaver Dept.","2021","Outer London - East and North East","Heterosexual / straight","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Heterosexual / straight","London","140","130","39070","33300"
"Leaver Dept.","2021","Outer London - South","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","London","70","70","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Heterosexual / straight","London","70","70","30970","29250"
"Leaver Dept.","2021","Outer London - West and North West","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Heterosexual / straight","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Overseas","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Heterosexual / straight","West Midlands (England)","60","60","25740","21170"
"Leaver Dept.","2021","Shropshire and Staffordshire","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Heterosexual / straight","Yorkshire and The Humber","110","100","34260","30830"
"Leaver Dept.","2021","South Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Unknown","Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Heterosexual / straight","South East (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Heterosexual / straight","North East (England)","80","70","26630","24310"
"Leaver Dept.","2021","Tees Valley and Durham","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","Unknown","North East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Unknown","240","230","38120","32000"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","400","33870","32000"
"Leaver Dept.","2021","West Central Scotland","Heterosexual / straight","Scotland","120","120","26790","25490"
"Leaver Dept.","2021","West Central Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Unknown","Scotland","140","140","29640","26550"
"Leaver Dept.","2021","West Midlands","Heterosexual / straight","West Midlands (England)","200","200","28640","24310"
"Leaver Dept.","2021","West Midlands","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","Unknown","West Midlands (England)","170","160","28450","24410"
"Leaver Dept.","2021","West Wales and The Valleys","Heterosexual / straight","Wales","130","120","27790","26350"
"Leaver Dept.","2021","West Wales and The Valleys","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Wales and The Valleys","Unknown","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Heterosexual / straight","Yorkshire and The Humber","150","140","30830","27570"
"Leaver Dept.","2021","West Yorkshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Yorkshire","Unknown","Yorkshire and The Humber","170","140","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Heterosexual / straight","East of England","60","60","35880","30750"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","South East (England)","270","250","39950","37000"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","110","100","45740","42380"
"Leaver Dept.","2022","Cheshire","Heterosexual / straight","North West (England)","70","70","33710","27570"
"Leaver Dept.","2022","Cheshire","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Heterosexual / straight","East Midlands (England)","310","290","33120","27570"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","130","120","38030","30750"
"Leaver Dept.","2022","Devon","Heterosexual / straight","South West (England)","110","100","34280","30920"
"Leaver Dept.","2022","Devon","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Heterosexual / straight","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Heterosexual / straight","East of England","310","290","37170","30460"
"Leaver Dept.","2022","East Anglia","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Undeclared","East of England","50","40","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Unknown","East of England","70","70","44590","36060"
"Leaver Dept.","2022","East Wales","Heterosexual / straight","Wales","300","290","34110","29870"
"Leaver Dept.","2022","East Wales","LGBO","Wales","50","50","[c]","[c]"
"Leaver Dept.","2022","East Wales","Undeclared","Wales","30","30","[c]","[c]"
"Leaver Dept.","2022","East Wales","Unknown","Wales","200","190","33120","29540"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Heterosexual / straight","Scotland","210","200","28310","27570"
"Leaver Dept.","2022","Eastern Scotland","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Unknown","Scotland","220","210","32740","27570"
"Leaver Dept.","2022","Essex","Heterosexual / straight","East of England","100","90","36640","30460"
"Leaver Dept.","2022","Essex","LGBO","East of England","[c]","[c]","[c]","[c]"
