"Status","Year","Disability","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Legal","80","80","55940","53640"
"Leaver Dept.","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Legal","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","No function","770","740","28900","22680"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Delivery","Unknown","370","350","28850","25040"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Project Delivery","50","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other","Unknown","100","90","33350","29220"
"Leaver Dept.","2021","Declared non-disabled","Planning","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Planning Inspectors","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","No function","600","580","44790","39600"
"Leaver Dept.","2021","Declared non-disabled","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Policy","Unknown","240","240","48020","42410"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Project Delivery","180","170","41820","38930"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","70","70","39920","32870"
"Leaver Dept.","2021","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Science and Engineering","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Analysis","60","60","41560","37790"
"Leaver Dept.","2021","Declared non-disabled","Statistics","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Communications","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Digital, Data & Technology","50","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Human Resources","120","120","37260","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","No function","470","470","42720","34240"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","2370","2120","32430","27570"
"Leaver Dept.","2021","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","No function","80","80","25760","21380"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","No function","60","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","No function","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","210","190","34000","29890"
"Leaver Dept.","2021","Unknown","Commercial","Commercial","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Communications","60","60","42010","39600"
"Leaver Dept.","2021","Unknown","Communications","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Corporate Finance","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Digital, Data & Technology","60","60","45190","43780"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Finance","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Human Resources","70","70","42270","37240"
"Leaver Dept.","2021","Unknown","Human Resources","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","No function","70","70","43530","38540"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Grants Management","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","No function","350","330","28820","23300"
"Leaver Dept.","2021","Unknown","Operational Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","No function","540","530","41830","36900"
"Leaver Dept.","2021","Unknown","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Project Delivery","60","60","41840","37260"
"Leaver Dept.","2021","Unknown","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","No function","450","450","35010","32000"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1130","870","35700","31060"
"Leaver Dept.","2022","Declared disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Corporate Finance","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Finance","40","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Geography","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Human Resources","60","60","41760","36650"
"Leaver Dept.","2022","Declared disabled","Human Resources","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Inspector of Education and Training","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","International Trade","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Knowledge and Information Management","Commercial","[c]","[c]","[c]","[c]"
