"Status","Year","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Bromley","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","White","170","160","32970","27570"
"Leaver Dept.","2021","Causeway Coast and Glens","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","White","70","60","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Croydon","Black","30","30","[c]","[c]"
"Leaver Dept.","2021","Croydon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Croydon","White","100","100","43100","36870"
"Leaver Dept.","2021","Darlington","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","White","80","80","[c]","[c]"
"Leaver Dept.","2021","Ealing","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","White","30","30","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
