"Status","Year","Region_ITL3","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","North Hampshire","Hampshire and Isle of Wight","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","West Central Scotland","Unknown","90","60","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","No function","50","40","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","North Yorkshire","Unknown","70","70","31050","25660"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","No function","90","80","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","No function","160","150","25310","21170"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Derbyshire and Nottinghamshire","Unknown","160","140","28370","21010"
"Leaver CS","2021","Orkney Islands","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Unknown","100","80","37770","36960"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","No function","120","110","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","50","28420","21370"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","No function","40","40","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Peterborough","East Anglia","Unknown","170","130","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Plymouth","Devon","Unknown","50","50","27430","26890"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Hampshire and Isle of Wight","Unknown","110","90","27920","26400"
"Leaver CS","2021","Powys","East Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Outer London - East and North East","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","No function","40","30","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Merseyside","Unknown","210","160","27150","26890"
"Leaver CS","2021","Sheffield","South Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","No function","40","40","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","South Yorkshire","Unknown","380","320","30240","25000"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Shropshire and Staffordshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","No function","50","40","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Dorset and Somerset","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","No function","30","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","No function","140","100","23110","19520"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Hampshire and Isle of Wight","Unknown","70","60","30970","31670"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Southern Scotland","Unknown","120","90","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","No function","40","30","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","West Wales and The Valleys","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","No function","40","30","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Essex","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","No function","200","180","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Shropshire and Staffordshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","No function","50","40","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","No function","190","170","28140","22440"
"Leaver CS","2021","Suffolk","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Suffolk","East Anglia","Unknown","110","100","25880","26120"
"Leaver CS","2021","Sunderland","Northumberland and Tyne and Wear","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sunderland","Northumberland and Tyne and Wear","Unknown","220","160","24580","26120"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","No function","300","230","21550","21590"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swansea","West Wales and The Valleys","Unknown","120","100","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","Shropshire and Staffordshire","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Thurrock","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Devon","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Analysis","30","30","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Digital, Data & Technology","60","50","44100","43890"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","No function","80","70","46520","36740"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Project Delivery","30","30","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","Inner London - East","Unknown","170","160","45930","40010"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","No function","110","90","28480","21590"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tyneside","Northumberland and Tyne and Wear","Unknown","640","540","25770","21010"
"Leaver CS","2021","Unknown","Unknown","Commercial","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","No function","60","60","31880","28000"
"Leaver CS","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
