"Status","Year","Responsibility_level","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","G6/G7","South West (England)","50-59","100","90","57600","55050"
"Leaver CS","2022","G6/G7","South West (England)","60-64","70","60","58080","55640"
"Leaver CS","2022","G6/G7","South West (England)","65+","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","50-59","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","60-64","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","40-49","40","40","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","50-59","60","60","58490","54760"
"Leaver CS","2022","G6/G7","West Midlands (England)","60-64","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","30-39","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","40-49","60","50","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","50-59","70","50","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","60-64","50","40","[c]","[c]"
"Leaver CS","2022","G6/G7","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","London","30-39","50","50","[c]","[c]"
"Leaver CS","2022","SCS","London","40-49","130","110","94910","91840"
"Leaver CS","2022","SCS","London","50-59","140","120","99740","93740"
"Leaver CS","2022","SCS","London","60-64","80","60","107090","107720"
"Leaver CS","2022","SCS","London","65+","30","20","[c]","[c]"
"Leaver CS","2022","SCS","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","30-39","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","40-49","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","50-59","80","70","38610","37520"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","60-64","80","60","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","20-29","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","30-39","90","80","35980","36210"
"Leaver CS","2022","SEO/HEO","East of England","40-49","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","East of England","50-59","110","100","37960","36840"
"Leaver CS","2022","SEO/HEO","East of England","60-64","80","70","41280","38470"
"Leaver CS","2022","SEO/HEO","East of England","65+","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","London","20-29","1000","880","35680","34710"
"Leaver CS","2022","SEO/HEO","London","30-39","750","680","37850","37870"
"Leaver CS","2022","SEO/HEO","London","40-49","330","300","38870","39410"
"Leaver CS","2022","SEO/HEO","London","50-59","350","300","39080","39600"
"Leaver CS","2022","SEO/HEO","London","60-64","250","230","40200","39910"
"Leaver CS","2022","SEO/HEO","London","65+","160","130","41410","40410"
"Leaver CS","2022","SEO/HEO","North East (England)","20-29","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","30-39","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","40-49","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","50-59","60","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North East (England)","60-64","90","70","36930","34290"
"Leaver CS","2022","SEO/HEO","North East (England)","65+","30","20","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","20-29","70","70","[c]","[c]"
"Leaver CS","2022","SEO/HEO","North West (England)","30-39","120","110","35730","36330"
"Leaver CS","2022","SEO/HEO","North West (England)","40-49","90","80","37360","36780"
"Leaver CS","2022","SEO/HEO","North West (England)","50-59","160","150","37730","36710"
"Leaver CS","2022","SEO/HEO","North West (England)","60-64","150","130","37570","35910"
"Leaver CS","2022","SEO/HEO","North West (England)","65+","70","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Scotland","20-29","70","70","34880","33930"
"Leaver CS","2022","SEO/HEO","Scotland","30-39","110","100","37690","36650"
"Leaver CS","2022","SEO/HEO","Scotland","40-49","110","100","42200","39660"
"Leaver CS","2022","SEO/HEO","Scotland","50-59","150","140","40110","39520"
"Leaver CS","2022","SEO/HEO","Scotland","60-64","180","150","40950","40290"
"Leaver CS","2022","SEO/HEO","Scotland","65+","90","60","39030","36130"
"Leaver CS","2022","SEO/HEO","South East (England)","20-29","90","90","32190","30730"
"Leaver CS","2022","SEO/HEO","South East (England)","30-39","110","110","35730","36140"
"Leaver CS","2022","SEO/HEO","South East (England)","40-49","130","110","36420","36840"
"Leaver CS","2022","SEO/HEO","South East (England)","50-59","140","130","39790","39030"
"Leaver CS","2022","SEO/HEO","South East (England)","60-64","170","150","40500","40000"
"Leaver CS","2022","SEO/HEO","South East (England)","65+","100","80","37880","36460"
"Leaver CS","2022","SEO/HEO","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","South West (England)","20-29","230","230","32300","31950"
"Leaver CS","2022","SEO/HEO","South West (England)","30-39","270","250","36180","36500"
"Leaver CS","2022","SEO/HEO","South West (England)","40-49","180","170","37220","37940"
"Leaver CS","2022","SEO/HEO","South West (England)","50-59","220","210","37850","38070"
"Leaver CS","2022","SEO/HEO","South West (England)","60-64","190","170","38670","38730"
"Leaver CS","2022","SEO/HEO","South West (England)","65+","120","100","37890","36460"
"Leaver CS","2022","SEO/HEO","Unknown","20-29","30","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","30-39","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wales","20-29","60","60","33660","32290"
"Leaver CS","2022","SEO/HEO","Wales","30-39","80","80","34920","34170"
"Leaver CS","2022","SEO/HEO","Wales","40-49","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Wales","50-59","80","70","37790","37410"
"Leaver CS","2022","SEO/HEO","Wales","60-64","80","70","39140","38140"
"Leaver CS","2022","SEO/HEO","Wales","65+","50","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Midlands (England)","20-29","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","West Midlands (England)","30-39","100","100","37370","36500"
"Leaver CS","2022","SEO/HEO","West Midlands (England)","40-49","60","60","39150","37350"
"Leaver CS","2022","SEO/HEO","West Midlands (England)","50-59","100","90","38300","34610"
"Leaver CS","2022","SEO/HEO","West Midlands (England)","60-64","80","70","38330","36400"
"Leaver CS","2022","SEO/HEO","West Midlands (England)","65+","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Yorkshire and The Humber","20-29","80","60","32820","31490"
"Leaver CS","2022","SEO/HEO","Yorkshire and The Humber","30-39","100","90","35730","36330"
"Leaver CS","2022","SEO/HEO","Yorkshire and The Humber","40-49","80","70","37440","37250"
"Leaver CS","2022","SEO/HEO","Yorkshire and The Humber","50-59","140","120","37090","36160"
"Leaver CS","2022","SEO/HEO","Yorkshire and The Humber","60-64","130","100","36050","34290"
"Leaver CS","2022","SEO/HEO","Yorkshire and The Humber","65+","60","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","20-29","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","30-39","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","50-59","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","20-29","120","90","[c]","[c]"
"Leaver CS","2022","Unknown","London","30-39","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","London","40-49","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","London","50-59","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","20-29","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","30-39","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","50-59","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","60-64","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","20-29","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","30-39","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","40-49","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","50-59","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","20-29","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","30-39","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","40-49","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","50-59","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","60-64","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","20-29","120","110","27970","28980"
"Leaver CS","2022","Unknown","Unknown","30-39","110","100","34070","32700"
"Leaver CS","2022","Unknown","Unknown","40-49","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","50-59","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","60-64","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","20-29","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","20-29","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","40-49","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","50-59","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","60-64","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Midlands (England)","20-29","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Midlands (England)","30-39","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","London","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","London","20-29","120","110","23490","23520"
"Leaver Dept.","2021","AA/AO","London","30-39","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","London","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","London","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","London","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North East (England)","20-29","120","120","20910","21010"
"Leaver Dept.","2021","AA/AO","North East (England)","30-39","80","80","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North East (England)","40-49","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North West (England)","20-29","140","130","20960","21010"
"Leaver Dept.","2021","AA/AO","North West (England)","30-39","120","110","20830","21010"
"Leaver Dept.","2021","AA/AO","North West (England)","40-49","90","80","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North West (England)","50-59","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scotland","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scotland","20-29","90","90","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scotland","30-39","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scotland","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scotland","50-59","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South East (England)","20-29","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South East (England)","30-39","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South West (England)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South West (England)","30-39","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales","20-29","90","90","20580","21010"
"Leaver Dept.","2021","AA/AO","Wales","30-39","70","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands (England)","20-29","90","90","20080","19930"
"Leaver Dept.","2021","AA/AO","West Midlands (England)","30-39","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands (England)","40-49","40","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Yorkshire and The Humber","20-29","80","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
