"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Portsmouth","150","130","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","South Hampshire","100","80","27070","22950"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Hackney and Newham","270","240","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Haringey and Islington","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Lambeth","80","80","53750","48860"
"Leaver CS","2022","Unknown","Inner London - East","Lewisham and Southwark","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Tower Hamlets","250","240","50660","46250"
"Leaver CS","2022","Unknown","Inner London - West","Camden and City of London","60","60","33020","23800"
"Leaver CS","2022","Unknown","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Wandsworth","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Westminster","1420","1200","44120","37460"
"Leaver CS","2022","Unknown","Kent","East Kent","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Kent Thames Gateway","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Medway","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Blackpool","100","90","26700","21260"
"Leaver CS","2022","Unknown","Lancashire","Chorley and West Lancashire","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Mid Lancashire","200","160","25500","21260"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicester","210","180","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Lincolnshire CC","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Liverpool","280","250","32610","26130"
"Leaver CS","2022","Unknown","Merseyside","Sefton","180","150","30020","27570"
"Leaver CS","2022","Unknown","Merseyside","Wirral","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Aberdeen City and Aberdeenshire","60","50","30580","27020"
"Leaver CS","2022","Unknown","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","York","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","120","110","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Sunderland","250","190","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Tyneside","740","620","28540","22080"
"Leaver CS","2022","Unknown","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Bexley and Greenwich","70","70","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Redbridge and Waltham Forest","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Croydon","210","200","34810","30600"
"Leaver CS","2022","Unknown","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Barnet","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Harrow and Hillingdon","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Hounslow and Richmond upon Thames","90","80","33930","25140"
"Leaver CS","2022","Unknown","Overseas","Overseas","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Staffordshire CC","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Telford and Wrekin","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Barnsley, Doncaster and Rotherham","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Sheffield","70","70","33700","27570"
"Leaver CS","2022","Unknown","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","South Lanarkshire","260","220","30850","27570"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","East Surrey","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","East Sussex CC","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Surrey","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","West Sussex (South West)","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Durham","160","140","24240","22010"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","640","570","34890","30780"
"Leaver CS","2022","Unknown","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Glasgow City","280","240","32650","27230"
"Leaver CS","2022","Unknown","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","North Lanarkshire","170","130","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Birmingham","460","410","33360","27570"
"Leaver CS","2022","Unknown","West Midlands","Coventry","50","50","41430","36640"
"Leaver CS","2022","Unknown","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Central Valleys","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Swansea","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Bradford","210","180","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Calderdale and Kirklees","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Leeds","480","430","34000","27570"
"Leaver CS","2022","Unknown","West Yorkshire","Wakefield","50","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","Nottingham","70","60","26260","21950"
"Leaver Dept.","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Wales","Cardiff and Vale of Glamorgan","100","90","33910","29240"
"Leaver Dept.","2021","Heterosexual / straight","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Wales","Monmouthshire and Newport","80","80","35290","31810"
"Leaver Dept.","2021","Heterosexual / straight","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","City of Edinburgh","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","320","310","34860","32210"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","60","60","34500","27570"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","Greater Manchester South West","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","Manchester","90","90","33030","27570"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","Central Hampshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","South Hampshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Lambeth","60","60","46010","45180"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","Tower Hamlets","130","130","46850","40480"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - West","Camden and City of London","60","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - West","Westminster","2230","2160","45530","40140"
"Leaver Dept.","2021","Heterosexual / straight","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","Blackpool","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Merseyside","Liverpool","130","120","29150","24890"
"Leaver Dept.","2021","Heterosexual / straight","Merseyside","Sefton","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Yorkshire","York","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northumberland and Tyne and Wear","Tyneside","150","140","27590","24340"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - South","Croydon","130","130","39480","33960"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","Hounslow and Richmond upon Thames","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South Yorkshire","Sheffield","100","90","34420","30980"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
