"Status","Year","Sexual_orientation","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","LGBO","Declared non-disabled","Policy","60","60","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Science and Engineering","50","40","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Declared non-disabled","Unknown","100","100","37900","31060"
"Leaver CS","2022","LGBO","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Operational Delivery","70","60","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Operational Delivery","250","200","26280","26120"
"Leaver CS","2022","Undeclared","Declared disabled","Other","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Digital, Data and Technology","80","70","39630","36960"
"Leaver CS","2022","Undeclared","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Finance","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Operational Delivery","1000","820","28870","26780"
"Leaver CS","2022","Undeclared","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Other","130","120","28000","22580"
"Leaver CS","2022","Undeclared","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Policy","70","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Project Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Science and Engineering","90","80","35870","33740"
"Leaver CS","2022","Undeclared","Declared non-disabled","Security","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Declared non-disabled","Unknown","90","80","35970","30290"
"Leaver CS","2022","Undeclared","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Operational Delivery","310","270","29760","27370"
"Leaver CS","2022","Undeclared","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Other","60","50","29930","22590"
"Leaver CS","2022","Undeclared","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Policy","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Science and Engineering","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Commercial","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Digital, Data and Technology","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Finance","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Operational Delivery","150","100","36040","30320"
"Leaver CS","2022","Undeclared","Unknown","Other","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Policy","140","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Operational Delivery","130","100","26940","26700"
"Leaver CS","2022","Unknown","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","460","350","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Counter Fraud","60","40","28930","27570"
"Leaver CS","2022","Unknown","Declared non-disabled","Digital, Data and Technology","60","60","43600","38070"
"Leaver CS","2022","Unknown","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Legal","50","40","62040","59660"
"Leaver CS","2022","Unknown","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Operational Delivery","1120","870","27060","25110"
"Leaver CS","2022","Unknown","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Other","120","110","34780","26120"
"Leaver CS","2022","Unknown","Declared non-disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Policy","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Science and Engineering","130","120","35030","33490"
"Leaver CS","2022","Unknown","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","2760","2210","33640","27570"
"Leaver CS","2022","Unknown","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Operational Delivery","230","170","28840","25650"
"Leaver CS","2022","Unknown","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","260","220","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Communications","80","70","39920","34540"
"Leaver CS","2022","Unknown","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data and Technology","270","270","40480","37290"
"Leaver CS","2022","Unknown","Unknown","Economics","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Finance","70","70","32700","28110"
"Leaver CS","2022","Unknown","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Human Resources","70","70","29200","26900"
"Leaver CS","2022","Unknown","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","International Trade","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Knowledge and Information Management","80","70","36900","31250"
"Leaver CS","2022","Unknown","Unknown","Legal","60","50","55960","55000"
"Leaver CS","2022","Unknown","Unknown","Medicine","70","60","55950","40000"
"Leaver CS","2022","Unknown","Unknown","Operational Delivery","3740","3510","28560","23780"
"Leaver CS","2022","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Other","570","550","33070","30600"
"Leaver CS","2022","Unknown","Unknown","Policy","270","260","42090","36790"
"Leaver CS","2022","Unknown","Unknown","Project Delivery","70","70","39230","38300"
"Leaver CS","2022","Unknown","Unknown","Property","60","60","28910","25000"
"Leaver CS","2022","Unknown","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Science and Engineering","110","100","38230","33130"
"Leaver CS","2022","Unknown","Unknown","Security","100","100","28790","25460"
"Leaver CS","2022","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","3050","2690","35920","27570"
"Leaver CS","2022","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Human Resources","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Operational Delivery","130","120","28450","24470"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Policy","70","70","41510","36800"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared disabled","Unknown","240","230","34720","32000"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Commercial","80","80","37200","34800"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Communications","90","80","46360","42780"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Digital, Data and Technology","80","80","44560","38040"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Economics","60","60","42940","37150"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Finance","130","130","47140","45540"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Human Resources","160","150","38610","33600"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","International Trade","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Legal","60","50","53220","52990"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Operational Delivery","1050","1020","29110","24890"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Other","170","170","36690","30310"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Policy","720","700","45640","40640"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Project Delivery","230","230","41530","37490"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Property","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Science and Engineering","70","70","36580","33200"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Declared non-disabled","Statistics","50","50","[c]","[c]"
