"Status","Year","Region_ITL2","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Commercial","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","East Midlands (England)","80","80","33470","30990"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Human Resources","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Legal","East Midlands (England)","190","170","40220","43160"
"In post","2021","Leicestershire, Rutland and Northamptonshire","No function","East Midlands (England)","3530","3240","26740","24440"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Project Delivery","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Property","East Midlands (England)","100","90","23220","18800"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","2140","1930","26400","27570"
"In post","2021","Lincolnshire","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Finance","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Lincolnshire","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Human Resources","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Lincolnshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","No function","East Midlands (England)","1040","980","28510","26750"
"In post","2021","Lincolnshire","Project Delivery","East Midlands (England)","310","300","34880","33560"
"In post","2021","Lincolnshire","Property","East Midlands (England)","70","70","27600","26670"
"In post","2021","Lincolnshire","Security","East Midlands (England)","60","50","20830","19560"
"In post","2021","Lincolnshire","Unknown","East Midlands (England)","1190","1100","26120","25930"
"In post","2021","Merseyside","Analysis","North West (England)","120","110","40300","38630"
"In post","2021","Merseyside","Commercial","North West (England)","330","320","41850","35420"
"In post","2021","Merseyside","Communications","North West (England)","100","90","38120","35030"
"In post","2021","Merseyside","Counter Fraud","North West (England)","560","520","32730","31810"
"In post","2021","Merseyside","Debt","North West (England)","310","290","22960","21440"
"In post","2021","Merseyside","Digital, Data & Technology","North West (England)","290","280","37170","33300"
"In post","2021","Merseyside","Finance","North West (England)","230","220","34310","31810"
"In post","2021","Merseyside","Human Resources","North West (England)","330","310","33890","30190"
"In post","2021","Merseyside","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Legal","North West (England)","410","390","39010","34480"
"In post","2021","Merseyside","No function","North West (England)","6240","5680","28890","25560"
"In post","2021","Merseyside","Project Delivery","North West (England)","620","600","39090","38630"
"In post","2021","Merseyside","Property","North West (England)","160","150","31840","28130"
"In post","2021","Merseyside","Security","North West (England)","60","60","25400","20920"
"In post","2021","Merseyside","Unknown","North West (England)","9700","8730","26070","25040"
"In post","2021","North Eastern Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Legal","Scotland","110","90","31560","22820"
"In post","2021","North Eastern Scotland","No function","Scotland","670","640","40860","33650"
"In post","2021","North Eastern Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Property","Scotland","90","90","30750","28870"
"In post","2021","North Eastern Scotland","Security","Scotland","90","90","40950","44070"
"In post","2021","North Eastern Scotland","Unknown","Scotland","870","810","33340","29190"
"In post","2021","North Yorkshire","Analysis","Yorkshire and The Humber","70","70","37020","31380"
"In post","2021","North Yorkshire","Commercial","Yorkshire and The Humber","70","60","40750","37950"
"In post","2021","North Yorkshire","Communications","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2021","North Yorkshire","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Digital, Data & Technology","Yorkshire and The Humber","150","150","38870","37720"
"In post","2021","North Yorkshire","Finance","Yorkshire and The Humber","140","140","39360","36790"
"In post","2021","North Yorkshire","Grants Management","Yorkshire and The Humber","140","140","26860","24920"
"In post","2021","North Yorkshire","Human Resources","Yorkshire and The Humber","90","80","39450","34610"
"In post","2021","North Yorkshire","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Legal","Yorkshire and The Humber","240","210","49860","55610"
"In post","2021","North Yorkshire","No function","Yorkshire and The Humber","1440","1350","36410","31650"
"In post","2021","North Yorkshire","Project Delivery","Yorkshire and The Humber","170","160","36460","34170"
"In post","2021","North Yorkshire","Property","Yorkshire and The Humber","180","170","33500","33300"
"In post","2021","North Yorkshire","Security","Yorkshire and The Humber","720","690","29820","26670"
"In post","2021","North Yorkshire","Unknown","Yorkshire and The Humber","1250","1180","27190","26670"
"In post","2021","Northern Ireland","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Communications","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Northern Ireland","Counter Fraud","Northern Ireland","400","370","31180","28130"
"In post","2021","Northern Ireland","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Finance","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Northern Ireland","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Legal","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Northern Ireland","No function","Northern Ireland","1770","1650","28890","25560"
"In post","2021","Northern Ireland","Project Delivery","Northern Ireland","80","70","39170","35000"
"In post","2021","Northern Ireland","Property","Northern Ireland","100","100","28950","27680"
"In post","2021","Northern Ireland","Security","Northern Ireland","400","390","21460","20310"
"In post","2021","Northern Ireland","Unknown","Northern Ireland","920","850","25440","22330"
"In post","2021","Northumberland and Tyne and Wear","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Commercial","North East (England)","50","50","42260","41090"
"In post","2021","Northumberland and Tyne and Wear","Communications","North East (England)","1510","1430","27930","25560"
"In post","2021","Northumberland and Tyne and Wear","Counter Fraud","North East (England)","530","510","32100","31810"
"In post","2021","Northumberland and Tyne and Wear","Debt","North East (England)","570","530","21520","20140"
"In post","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","North East (England)","670","650","39010","37410"
"In post","2021","Northumberland and Tyne and Wear","Finance","North East (England)","350","330","36310","31810"
"In post","2021","Northumberland and Tyne and Wear","Grants Management","North East (England)","260","240","25390","21050"
"In post","2021","Northumberland and Tyne and Wear","Human Resources","North East (England)","560","510","27990","25170"
"In post","2021","Northumberland and Tyne and Wear","Internal Audit","North East (England)","40","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Legal","North East (England)","320","290","37440","31810"
"In post","2021","Northumberland and Tyne and Wear","No function","North East (England)","7530","6480","25580","21440"
"In post","2021","Northumberland and Tyne and Wear","Project Delivery","North East (England)","1070","1010","39730","38630"
"In post","2021","Northumberland and Tyne and Wear","Property","North East (England)","240","220","33360","30880"
"In post","2021","Northumberland and Tyne and Wear","Security","North East (England)","50","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Unknown","North East (England)","7590","6780","27740","27570"
"In post","2021","Outer London - East and North East","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Human Resources","London","[c]","[c]","[c]","[c]"
