"Status","Year","Region_ITL2","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Digital, Data and Technology","70","70","44150","40670"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Knowledge and Information Management","40","30","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Operational Delivery","720","620","25830","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Other","50","40","24170","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","North East (England)","Unknown","870","710","26030","21260"
"Leaver CS","2022","Outer London - East and North East","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Operational Delivery","340","310","28930","31060"
"Leaver CS","2022","Outer London - East and North East","London","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","London","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Digital, Data and Technology","60","60","49040","44150"
"Leaver CS","2022","Outer London - South","London","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Operational Delivery","400","360","30620","29080"
"Leaver CS","2022","Outer London - South","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Other","60","50","33380","31060"
"Leaver CS","2022","Outer London - South","London","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","London","Unknown","130","120","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Operational Delivery","620","540","30180","31060"
"Leaver CS","2022","Outer London - West and North West","London","Other","60","50","33470","29760"
"Leaver CS","2022","Outer London - West and North West","London","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Science and Engineering","50","50","36620","33100"
"Leaver CS","2022","Outer London - West and North West","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Other","60","60","44390","41600"
"Leaver CS","2022","Overseas","Overseas","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Operational Delivery","530","470","25060","25320"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Other","50","50","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Operational Delivery","460","400","27190","26120"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Other","40","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Policy","40","40","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Unknown","100","90","25240","21260"
"Leaver CS","2022","Southern Scotland","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Operational Delivery","160","130","27300","27570"
"Leaver CS","2022","Southern Scotland","Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scotland","Unknown","280","230","30380","27570"
"Leaver CS","2022","Southern Scotland","Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Operational Delivery","700","630","27340","27570"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Science and Engineering","60","50","41180","39390"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Unknown","90","70","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Operational Delivery","540","460","25320","21930"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data and Technology","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Operational Delivery","520","430","22720","21840"
"Leaver CS","2022","Unknown","Unknown","Other","260","260","35370","32700"
"Leaver CS","2022","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","280","220","45470","34550"
"Leaver CS","2022","West Central Scotland","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Human Resources","30","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Operational Delivery","510","440","26660","24880"
"Leaver CS","2022","West Central Scotland","Scotland","Other","110","110","31240","26800"
"Leaver CS","2022","West Central Scotland","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Security","80","70","35940","39070"
"Leaver CS","2022","West Central Scotland","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scotland","Unknown","370","310","36080","27570"
"Leaver CS","2022","West Midlands","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Operational Delivery","850","750","29310","26550"
"Leaver CS","2022","West Midlands","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Other","40","30","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Policy","40","30","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","West Midlands (England)","Unknown","340","310","27390","27570"
"Leaver CS","2022","West Wales and The Valleys","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Operational Delivery","430","370","26120","22600"
"Leaver CS","2022","West Wales and The Valleys","Wales","Other","50","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Project Delivery","[c]","[c]","[c]","[c]"
