"Status","Year","Region_ITL3","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Cornwall and Isles of Scilly","Male","Cornwall and Isles of Scilly","90","80","26950","26350"
"New entrant CS","2021","Coventry","Female","West Midlands","210","200","31220","27570"
"New entrant CS","2021","Coventry","Male","West Midlands","140","140","32110","27570"
"New entrant CS","2021","Croydon","Female","Outer London - South","390","380","33320","29570"
"New entrant CS","2021","Croydon","Male","Outer London - South","360","360","36190","31060"
"New entrant CS","2021","Darlington","Female","Tees Valley and Durham","50","40","[c]","[c]"
"New entrant CS","2021","Darlington","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Darlington","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Derby","Female","Derbyshire and Nottinghamshire","90","80","24690","27570"
"New entrant CS","2021","Derby","Male","Derbyshire and Nottinghamshire","50","50","27730","27570"
"New entrant CS","2021","Devon CC","Female","Devon","360","340","25770","22850"
"New entrant CS","2021","Devon CC","Male","Devon","330","330","26550","24120"
"New entrant CS","2021","Dorset CC","Female","Dorset and Somerset","90","90","25180","22350"
"New entrant CS","2021","Dorset CC","Male","Dorset and Somerset","100","100","25140","22850"
"New entrant CS","2021","Dudley","Female","West Midlands","60","60","25500","27570"
"New entrant CS","2021","Dudley","Male","West Midlands","50","50","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Dumfries and Galloway","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Durham CC","Female","Tees Valley and Durham","240","230","22690","21010"
"New entrant CS","2021","Durham CC","Male","Tees Valley and Durham","170","160","23530","22350"
"New entrant CS","2021","Ealing","Female","Outer London - West and North West","100","100","30310","31060"
"New entrant CS","2021","Ealing","Male","Outer London - West and North West","60","60","30190","31060"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Ayrshire and North Ayrshire mainland","Male","Southern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","East Cumbria","Female","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Cumbria","Male","Cumbria","30","30","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Female","Derbyshire and Nottinghamshire","40","30","[c]","[c]"
"New entrant CS","2021","East Derbyshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","West Central Scotland","50","40","[c]","[c]"
"New entrant CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","West Central Scotland","100","100","27000","23540"
"New entrant CS","2021","East Kent","Female","Kent","270","260","25950","24880"
"New entrant CS","2021","East Kent","Male","Kent","240","240","26000","24880"
"New entrant CS","2021","East Lancashire","Female","Lancashire","40","30","[c]","[c]"
"New entrant CS","2021","East Lancashire","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Lothian and Midlothian","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Merseyside","Female","Merseyside","80","80","26950","27570"
"New entrant CS","2021","East Merseyside","Male","Merseyside","50","50","26780","27570"
"New entrant CS","2021","East Riding of Yorkshire","Female","East Yorkshire and Northern Lincolnshire","80","80","23030","21110"
"New entrant CS","2021","East Riding of Yorkshire","Male","East Yorkshire and Northern Lincolnshire","100","100","25500","23540"
"New entrant CS","2021","East Surrey","Female","Surrey, East and West Sussex","100","90","27970","29290"
"New entrant CS","2021","East Surrey","Male","Surrey, East and West Sussex","60","60","28470","29290"
"New entrant CS","2021","East Sussex CC","Female","Surrey, East and West Sussex","190","180","23990","21590"
"New entrant CS","2021","East Sussex CC","Male","Surrey, East and West Sussex","150","150","24100","25850"
"New entrant CS","2021","Enfield","Female","Outer London - East and North East","90","90","29890","31060"
"New entrant CS","2021","Enfield","Male","Outer London - East and North East","50","40","[c]","[c]"
"New entrant CS","2021","Essex Haven Gateway","Female","Essex","70","70","28830","29290"
"New entrant CS","2021","Essex Haven Gateway","Male","Essex","50","50","29340","29290"
"New entrant CS","2021","Essex Thames Gateway","Female","Essex","120","110","26030","24180"
"New entrant CS","2021","Essex Thames Gateway","Male","Essex","40","40","[c]","[c]"
"New entrant CS","2021","Falkirk","Female","Eastern Scotland","90","80","22270","21010"
"New entrant CS","2021","Falkirk","Male","Eastern Scotland","70","60","22660","21010"
"New entrant CS","2021","Fermanagh and Omagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Fermanagh and Omagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Flintshire and Wrexham","Female","East Wales","80","80","23060","22850"
"New entrant CS","2021","Flintshire and Wrexham","Male","East Wales","100","100","23460","22850"
"New entrant CS","2021","Glasgow City","Female","West Central Scotland","680","650","27040","24250"
"New entrant CS","2021","Glasgow City","Male","West Central Scotland","520","520","28050","23450"
"New entrant CS","2021","Gloucestershire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","110","100","25760","27570"
"New entrant CS","2021","Gloucestershire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","26700","27570"
"New entrant CS","2021","Greater Manchester North East","Female","Greater Manchester","150","150","26500","27570"
"New entrant CS","2021","Greater Manchester North East","Male","Greater Manchester","100","100","26160","27570"
"New entrant CS","2021","Greater Manchester North West","Female","Greater Manchester","110","110","23210","21010"
"New entrant CS","2021","Greater Manchester North West","Male","Greater Manchester","90","90","23450","21010"
"New entrant CS","2021","Greater Manchester South East","Female","Greater Manchester","130","120","22770","21010"
"New entrant CS","2021","Greater Manchester South East","Male","Greater Manchester","100","100","22710","21010"
"New entrant CS","2021","Greater Manchester South West","Female","Greater Manchester","370","370","24810","21010"
"New entrant CS","2021","Greater Manchester South West","Male","Greater Manchester","420","410","28060","25560"
"New entrant CS","2021","Gwent Valleys","Female","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2021","Gwent Valleys","Male","West Wales and The Valleys","30","30","[c]","[c]"
"New entrant CS","2021","Gwynedd","Female","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2021","Gwynedd","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hackney and Newham","Female","Inner London - East","230","220","29840","31060"
"New entrant CS","2021","Hackney and Newham","Male","Inner London - East","140","140","29930","31060"
"New entrant CS","2021","Haringey and Islington","Female","Inner London - East","260","260","28070","30850"
"New entrant CS","2021","Haringey and Islington","Male","Inner London - East","150","150","28480","31060"
"New entrant CS","2021","Harrow and Hillingdon","Female","Outer London - West and North West","210","210","29380","31060"
"New entrant CS","2021","Harrow and Hillingdon","Male","Outer London - West and North West","150","150","29310","28660"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Female","Tees Valley and Durham","60","60","23390","22850"
"New entrant CS","2021","Hartlepool and Stockton-on-Tees","Male","Tees Valley and Durham","60","60","23120","22850"
"New entrant CS","2021","Heart of Essex","Female","Essex","150","140","27330","28030"
"New entrant CS","2021","Heart of Essex","Male","Essex","80","80","28230","26550"
"New entrant CS","2021","Herefordshire, County of","Female","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"New entrant CS","2021","Herefordshire, County of","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hertfordshire","Female","Bedfordshire and Hertfordshire","310","300","27860","29290"
"New entrant CS","2021","Hertfordshire","Male","Bedfordshire and Hertfordshire","190","190","28910","29290"
"New entrant CS","2021","Hertfordshire","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Female","Outer London - West and North West","210","210","28600","30720"
"New entrant CS","2021","Hounslow and Richmond upon Thames","Male","Outer London - West and North West","160","160","29690","30720"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Female","West Central Scotland","40","30","[c]","[c]"
"New entrant CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Male","West Central Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","Highlands and Islands","70","70","25710","23310"
"New entrant CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","Highlands and Islands","60","60","25480","20860"
"New entrant CS","2021","Isle of Anglesey","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Anglesey","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Female","Hampshire and Isle of Wight","50","50","[c]","[c]"
"New entrant CS","2021","Isle of Wight","Male","Hampshire and Isle of Wight","40","40","[c]","[c]"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Female","Inner London - West","120","120","28970","31060"
"New entrant CS","2021","Kensington & Chelsea and Hammersmith & Fulham","Male","Inner London - West","90","90","29820","31060"
"New entrant CS","2021","Kent Thames Gateway","Female","Kent","150","140","26120","27850"
"New entrant CS","2021","Kent Thames Gateway","Male","Kent","120","120","27480","27850"
"New entrant CS","2021","Kingston upon Hull, City of","Female","East Yorkshire and Northern Lincolnshire","90","80","25560","26500"
"New entrant CS","2021","Kingston upon Hull, City of","Male","East Yorkshire and Northern Lincolnshire","90","90","25630","24880"
"New entrant CS","2021","Lambeth","Female","Inner London - East","810","740","36120","32260"
"New entrant CS","2021","Lambeth","Male","Inner London - East","450","420","38920","32330"
"New entrant CS","2021","Lancaster and Wyre","Female","Lancashire","90","90","23670","21010"
"New entrant CS","2021","Lancaster and Wyre","Male","Lancashire","80","80","22280","21010"
"New entrant CS","2021","Leeds","Female","West Yorkshire","1020","980","28720","27570"
"New entrant CS","2021","Leeds","Male","West Yorkshire","870","860","28870","25560"
"New entrant CS","2021","Leicester","Female","Leicestershire, Rutland and Northamptonshire","220","210","23910","22350"
"New entrant CS","2021","Leicester","Male","Leicestershire, Rutland and Northamptonshire","180","180","24280","22350"
"New entrant CS","2021","Leicestershire CC and Rutland","Female","Leicestershire, Rutland and Northamptonshire","110","110","24680","22370"
"New entrant CS","2021","Leicestershire CC and Rutland","Male","Leicestershire, Rutland and Northamptonshire","90","80","26250","22850"
"New entrant CS","2021","Lewisham and Southwark","Female","Inner London - East","200","200","30600","31060"
"New entrant CS","2021","Lewisham and Southwark","Male","Inner London - East","110","110","31970","31060"
"New entrant CS","2021","Lincolnshire","Female","Lincolnshire","140","130","26110","25000"
"New entrant CS","2021","Lincolnshire","Male","Lincolnshire","150","150","27460","26350"
"New entrant CS","2021","Lisburn and Castlereagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lisburn and Castlereagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Liverpool","Female","Merseyside","340","330","24940","21430"
"New entrant CS","2021","Liverpool","Male","Merseyside","250","240","28450","22850"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Luton","Female","Bedfordshire and Hertfordshire","70","70","23600","22920"
"New entrant CS","2021","Luton","Male","Bedfordshire and Hertfordshire","60","50","25400","27570"
"New entrant CS","2021","Manchester","Female","Greater Manchester","650","630","29970","27570"
"New entrant CS","2021","Manchester","Male","Greater Manchester","570","560","31970","27570"
"New entrant CS","2021","Manchester","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medway","Female","Kent","100","100","27200","29290"
"New entrant CS","2021","Medway","Male","Kent","70","70","26080","25850"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Female","Outer London - South","130","130","29650","31060"
"New entrant CS","2021","Merton, Kingston upon Thames and Sutton","Male","Outer London - South","80","80","30120","31060"
"New entrant CS","2021","Mid Kent","Female","Kent","80","80","29220","29290"
"New entrant CS","2021","Mid Kent","Male","Kent","60","60","27680","29290"
"New entrant CS","2021","Mid Lancashire","Female","Lancashire","150","140","24300","22350"
"New entrant CS","2021","Mid Lancashire","Male","Lancashire","100","100","24720","21010"
"New entrant CS","2021","Milton Keynes","Female","Berkshire, Buckinghamshire and Oxfordshire","80","80","25010","27570"
"New entrant CS","2021","Milton Keynes","Male","Berkshire, Buckinghamshire and Oxfordshire","70","70","25330","26350"
"New entrant CS","2021","Monmouthshire and Newport","Female","East Wales","440","420","28190","27570"
"New entrant CS","2021","Monmouthshire and Newport","Male","East Wales","360","360","29730","27570"
"New entrant CS","2021","Monmouthshire and Newport","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Female","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","Male","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Female","East Anglia","40","40","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Male","East Anglia","50","50","[c]","[c]"
"New entrant CS","2021","North Hampshire","Female","Hampshire and Isle of Wight","110","100","26930","26350"
"New entrant CS","2021","North Hampshire","Male","Hampshire and Isle of Wight","50","50","31140","27570"
"New entrant CS","2021","North Lanarkshire","Female","West Central Scotland","70","70","24500","20760"
"New entrant CS","2021","North Lanarkshire","Male","West Central Scotland","50","50","22520","20140"
"New entrant CS","2021","North Northamptonshire","Female","Leicestershire, Rutland and Northamptonshire","70","70","27030","27570"
"New entrant CS","2021","North Northamptonshire","Male","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Female","Derbyshire and Nottinghamshire","70","70","24370","24120"
"New entrant CS","2021","North Nottinghamshire","Male","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","Female","North Yorkshire","100","90","27760","27570"
"New entrant CS","2021","North Yorkshire CC","Male","North Yorkshire","110","100","28210","26350"
"New entrant CS","2021","Northumberland","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Female","East Anglia","140","130","24890","23750"
"New entrant CS","2021","Norwich and East Norfolk","Male","East Anglia","100","100","27400","23750"
"New entrant CS","2021","Nottingham","Female","Derbyshire and Nottinghamshire","460","440","27620","25560"
"New entrant CS","2021","Nottingham","Male","Derbyshire and Nottinghamshire","380","380","29090","25560"
"New entrant CS","2021","Orkney Islands","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","Female","Berkshire, Buckinghamshire and Oxfordshire","200","190","28000","26670"
"New entrant CS","2021","Oxfordshire","Male","Berkshire, Buckinghamshire and Oxfordshire","170","160","27630","27570"
"New entrant CS","2021","Perth and Kinross and Stirling","Female","Eastern Scotland","60","60","26040","27570"
"New entrant CS","2021","Perth and Kinross and Stirling","Male","Eastern Scotland","60","60","25870","24920"
"New entrant CS","2021","Peterborough","Female","East Anglia","90","80","26140","27570"
"New entrant CS","2021","Peterborough","Male","East Anglia","60","60","26120","27570"
"New entrant CS","2021","Plymouth","Female","Devon","170","150","25310","22350"
"New entrant CS","2021","Plymouth","Male","Devon","170","160","27970","23540"
"New entrant CS","2021","Portsmouth","Female","Hampshire and Isle of Wight","220","210","27260","24890"
"New entrant CS","2021","Portsmouth","Male","Hampshire and Isle of Wight","220","220","29100","25920"
"New entrant CS","2021","Powys","Female","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","Male","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Female","Outer London - East and North East","200","200","28390","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","Male","Outer London - East and North East","100","100","28750","31060"
"New entrant CS","2021","Sandwell","Female","West Midlands","30","30","[c]","[c]"
"New entrant CS","2021","Sandwell","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","Female","Merseyside","200","200","25850","24500"
"New entrant CS","2021","Sefton","Male","Merseyside","170","170","27390","24880"
"New entrant CS","2021","Sheffield","Female","South Yorkshire","400","390","27230","25000"
"New entrant CS","2021","Sheffield","Male","South Yorkshire","330","330","29920","25000"
"New entrant CS","2021","Sheffield","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Female","Shropshire and Staffordshire","40","40","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Male","Shropshire and Staffordshire","70","60","26680","27570"
"New entrant CS","2021","Solihull","Female","West Midlands","30","30","[c]","[c]"
"New entrant CS","2021","Solihull","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Female","Dorset and Somerset","110","100","25230","22920"
"New entrant CS","2021","Somerset","Male","Dorset and Somerset","110","110","26810","22680"
"New entrant CS","2021","South and West Derbyshire","Female","Derbyshire and Nottinghamshire","70","70","25140","26370"
"New entrant CS","2021","South and West Derbyshire","Male","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Female","Southern Scotland","50","50","26690","27570"
"New entrant CS","2021","South Ayrshire","Male","Southern Scotland","30","30","[c]","[c]"
"New entrant CS","2021","South Hampshire","Female","Hampshire and Isle of Wight","310","290","28770","27570"
"New entrant CS","2021","South Hampshire","Male","Hampshire and Isle of Wight","260","250","29340","29540"
"New entrant CS","2021","South Hampshire","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Female","Southern Scotland","140","130","21610","20140"
"New entrant CS","2021","South Lanarkshire","Male","Southern Scotland","100","100","21020","20140"
"New entrant CS","2021","South Nottinghamshire","Female","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Female","Tees Valley and Durham","60","50","22920","21010"
"New entrant CS","2021","South Teesside","Male","Tees Valley and Durham","50","50","21640","21010"
"New entrant CS","2021","South West Wales","Female","West Wales and The Valleys","60","60","23330","21050"
"New entrant CS","2021","South West Wales","Male","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2021","Southampton","Female","Hampshire and Isle of Wight","110","110","27730","27570"
"New entrant CS","2021","Southampton","Male","Hampshire and Isle of Wight","110","110","32790","27570"
"New entrant CS","2021","Southend-on-Sea","Female","Essex","70","70","28420","29290"
"New entrant CS","2021","Southend-on-Sea","Male","Essex","50","50","29900","29290"
"New entrant CS","2021","Staffordshire CC","Female","Shropshire and Staffordshire","270","260","24440","22920"
"New entrant CS","2021","Staffordshire CC","Male","Shropshire and Staffordshire","210","200","24950","23910"
"New entrant CS","2021","Stoke-on-Trent","Female","Shropshire and Staffordshire","190","170","22220","18880"
"New entrant CS","2021","Stoke-on-Trent","Male","Shropshire and Staffordshire","90","90","21730","18880"
"New entrant CS","2021","Suffolk","Female","East Anglia","260","260","24620","24440"
"New entrant CS","2021","Suffolk","Male","East Anglia","230","230","25920","27570"
"New entrant CS","2021","Sunderland","Female","Northumberland and Tyne and Wear","220","210","24440","25560"
"New entrant CS","2021","Sunderland","Male","Northumberland and Tyne and Wear","120","110","24840","25560"
"New entrant CS","2021","Swansea","Female","West Wales and The Valleys","310","280","22810","21590"
"New entrant CS","2021","Swansea","Male","West Wales and The Valleys","250","240","25760","21590"
"New entrant CS","2021","Swindon","Female","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","26930","27570"
"New entrant CS","2021","Swindon","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Telford and Wrekin","Female","Shropshire and Staffordshire","90","90","32510","27570"
"New entrant CS","2021","Telford and Wrekin","Male","Shropshire and Staffordshire","90","90","32710","27570"
"New entrant CS","2021","Thurrock","Female","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Thurrock","Male","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Female","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Torbay","Male","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tower Hamlets","Female","Inner London - East","500","490","37990","32960"
"New entrant CS","2021","Tower Hamlets","Male","Inner London - East","470","470","41610","36100"
"New entrant CS","2021","Tower Hamlets","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tyneside","Female","Northumberland and Tyne and Wear","1090","1060","24690","21010"
"New entrant CS","2021","Tyneside","Male","Northumberland and Tyne and Wear","1090","1080","25070","21010"
"New entrant CS","2021","Unknown","Female","Unknown","520","510","30920","27570"
"New entrant CS","2021","Unknown","Male","Unknown","380","370","34750","27570"
"New entrant CS","2021","Wakefield","Female","West Yorkshire","110","100","25710","27570"
"New entrant CS","2021","Wakefield","Male","West Yorkshire","90","90","26450","27570"
"New entrant CS","2021","Walsall","Female","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Walsall","Male","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wandsworth","Female","Inner London - West","90","90","28030","30220"
"New entrant CS","2021","Wandsworth","Male","Inner London - West","90","90","28570","30220"
"New entrant CS","2021","Warrington","Female","Cheshire","240","240","28750","27570"
"New entrant CS","2021","Warrington","Male","Cheshire","210","210","31020","28200"
"New entrant CS","2021","Warwickshire","Female","Herefordshire, Worcestershire and Warwickshire","60","50","23040","21010"
"New entrant CS","2021","Warwickshire","Male","Herefordshire, Worcestershire and Warwickshire","50","40","[c]","[c]"
"New entrant CS","2021","West Cumbria","Female","Cumbria","30","30","[c]","[c]"
"New entrant CS","2021","West Cumbria","Male","Cumbria","60","60","31220","27000"
"New entrant CS","2021","West Essex","Female","Essex","70","60","28490","29290"
"New entrant CS","2021","West Essex","Male","Essex","40","40","[c]","[c]"
"New entrant CS","2021","West Kent","Female","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Kent","Male","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Lothian","Female","Eastern Scotland","40","40","[c]","[c]"
"New entrant CS","2021","West Lothian","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Northamptonshire","Female","Leicestershire, Rutland and Northamptonshire","100","100","23010","22850"
"New entrant CS","2021","West Northamptonshire","Male","Leicestershire, Rutland and Northamptonshire","70","70","23500","22850"
"New entrant CS","2021","West Surrey","Female","Surrey, East and West Sussex","220","210","27900","27850"
"New entrant CS","2021","West Surrey","Male","Surrey, East and West Sussex","160","160","30270","27960"
"New entrant CS","2021","West Sussex (North East)","Female","Surrey, East and West Sussex","120","120","27570","27570"
"New entrant CS","2021","West Sussex (North East)","Male","Surrey, East and West Sussex","70","70","27930","27570"
"New entrant CS","2021","West Sussex (South West)","Female","Surrey, East and West Sussex","70","70","26520","27570"
"New entrant CS","2021","West Sussex (South West)","Male","Surrey, East and West Sussex","60","60","29420","27570"
"New entrant CS","2021","Westminster","Female","Inner London - West","4240","4170","37130","32790"
"New entrant CS","2021","Westminster","Male","Inner London - West","3360","3340","39960","34000"
"New entrant CS","2021","Westminster","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wiltshire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","520","480","28450","26350"
"New entrant CS","2021","Wiltshire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","380","370","31690","27570"
"New entrant CS","2021","Wirral","Female","Merseyside","80","80","23300","22350"
"New entrant CS","2021","Wirral","Male","Merseyside","70","70","23420","22350"
"New entrant CS","2021","Wolverhampton","Female","West Midlands","50","40","[c]","[c]"
"New entrant CS","2021","Wolverhampton","Male","West Midlands","30","30","[c]","[c]"
"New entrant CS","2021","Worcestershire","Female","Herefordshire, Worcestershire and Warwickshire","130","130","25240","22850"
"New entrant CS","2021","Worcestershire","Male","Herefordshire, Worcestershire and Warwickshire","110","110","25790","22850"
"New entrant CS","2021","York","Female","North Yorkshire","200","190","30400","26370"
"New entrant CS","2021","York","Male","North Yorkshire","150","150","30710","27570"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Female","North Eastern Scotland","150","150","28160","27230"
"New entrant CS","2022","Aberdeen City and Aberdeenshire","Male","North Eastern Scotland","120","120","33280","27230"
"New entrant CS","2022","Angus and Dundee City","Female","Eastern Scotland","400","380","25290","23230"
"New entrant CS","2022","Angus and Dundee City","Male","Eastern Scotland","280","280","25140","22140"
"New entrant CS","2022","Antrim and Newtownabbey","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Antrim and Newtownabbey","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ards and North Down","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Armagh City, Banbridge and Craigavon","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Barking & Dagenham and Havering","Female","Outer London - East and North East","80","70","31590","31060"
"New entrant CS","2022","Barking & Dagenham and Havering","Male","Outer London - East and North East","40","40","[c]","[c]"
"New entrant CS","2022","Barnet","Female","Outer London - West and North West","260","230","31260","27980"
"New entrant CS","2022","Barnet","Male","Outer London - West and North West","140","120","31560","27980"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Female","South Yorkshire","240","230","25140","23170"
"New entrant CS","2022","Barnsley, Doncaster and Rotherham","Male","South Yorkshire","160","160","26460","23140"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","Gloucestershire, Wiltshire and Bath/Bristol area","540","510","29100","26350"
"New entrant CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","Gloucestershire, Wiltshire and Bath/Bristol area","770","770","32590","29000"
"New entrant CS","2022","Bedford","Female","Bedfordshire and Hertfordshire","110","100","27430","27570"
"New entrant CS","2022","Bedford","Male","Bedfordshire and Hertfordshire","80","80","27760","28140"
"New entrant CS","2022","Belfast","Female","Northern Ireland","260","260","27610","26590"
