"Status","Year","Function_of_post","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Human Resources","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Inner London - West","40","40","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Inner London - West","110","110","42580","35590"
"Leaver Dept.","2021","Human Resources","White","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Northumberland and Tyne and Wear","30","30","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","White","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","White","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Asian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
