"Status","Year","Responsibility_level","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","SCS","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Unknown","420","420","31660","32000"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","White","310","300","34040","32910"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Unknown","60","50","35360","33770"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","White","140","130","35320","33640"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","White","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","White","60","60","36730","37100"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Unknown","280","270","35400","34620"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Unknown","50","50","35120","33490"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","White","50","50","34600","32680"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","White","100","100","37090","35430"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","White","210","210","34650","33320"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","White","90","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","White","180","170","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","White","60","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Asian","60","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","White","220","210","36450","35070"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","White","330","330","34790","33300"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","White","100","100","34250","33210"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","White","250","250","35790","34870"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
