"Status","Year","Profession_of_post","Disability","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Economics","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Declared non-disabled","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Economics","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared non-disabled","G6/G7","50","50","58480","57440"
"Leaver Dept.","2021","Finance","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Declared non-disabled","SEO/HEO","60","60","38400","37280"
"Leaver Dept.","2021","Finance","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared non-disabled","G6/G7","50","40","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Declared non-disabled","SEO/HEO","100","90","35140","33640"
"Leaver Dept.","2021","Human Resources","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inspector of Education and Training","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Intelligence Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared non-disabled","G6/G7","60","50","59170","59160"
"Leaver Dept.","2021","Legal","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared disabled","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared disabled","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared disabled","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared non-disabled","AA/AO","490","470","20880","21010"
"Leaver Dept.","2021","Operational Delivery","Declared non-disabled","EO","330","320","25400","24890"
"Leaver Dept.","2021","Operational Delivery","Declared non-disabled","G6/G7","90","90","56280","53950"
"Leaver Dept.","2021","Operational Delivery","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Declared non-disabled","SEO/HEO","260","260","34160","33100"
"Leaver Dept.","2021","Operational Delivery","Declared non-disabled","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","AA/AO","60","50","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","AA/AO","210","200","20800","20470"
"Leaver Dept.","2021","Operational Delivery","Unknown","EO","90","90","26010","25040"
"Leaver Dept.","2021","Operational Delivery","Unknown","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","SEO/HEO","120","120","35170","32890"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared non-disabled","EO","60","60","26720","27350"
"Leaver Dept.","2021","Other","Declared non-disabled","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","Other","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Declared non-disabled","SEO/HEO","70","70","33960","33140"
"Leaver Dept.","2021","Other","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Declared disabled","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Policy","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Declared disabled","SEO/HEO","60","60","36160","36340"
"Leaver Dept.","2021","Policy","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Declared non-disabled","EO","90","90","27510","27310"
"Leaver Dept.","2021","Policy","Declared non-disabled","G6/G7","320","310","56390","54400"
"Leaver Dept.","2021","Policy","Declared non-disabled","SCS","60","60","82930","76510"
"Leaver Dept.","2021","Policy","Declared non-disabled","SEO/HEO","390","380","36450","35070"
"Leaver Dept.","2021","Policy","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","EO","70","70","28170","27610"
"Leaver Dept.","2021","Policy","Unknown","G6/G7","170","160","55330","53510"
"Leaver Dept.","2021","Policy","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","SEO/HEO","320","320","35700","34620"
"Leaver Dept.","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared non-disabled","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared non-disabled","G6/G7","80","70","58290","57120"
"Leaver Dept.","2021","Project Delivery","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Declared non-disabled","SEO/HEO","140","140","34470","33420"
"Leaver Dept.","2021","Project Delivery","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared non-disabled","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
