"Status","Year","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Westminster","120","90","47220","41720"
"Leaver CS","2022","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Glasgow City","40","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lambeth","30","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Tower Hamlets","30","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Westminster","150","130","42690","36820"
"Leaver CS","2022","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Birmingham","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Leeds","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Nottingham","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Tower Hamlets","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Westminster","300","280","48970","51250"
"Leaver CS","2022","Legal","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Aberdeen City and Aberdeenshire","80","70","31250","26960"
"Leaver CS","2022","No function","Angus and Dundee City","80","70","23590","21260"
"Leaver CS","2022","No function","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Barking & Dagenham and Havering","50","50","[c]","[c]"
"Leaver CS","2022","No function","Barnet","160","150","35930","31060"
"Leaver CS","2022","No function","Barnsley, Doncaster and Rotherham","240","210","28430","27570"
"Leaver CS","2022","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","410","370","34450","29650"
"Leaver CS","2022","No function","Bedford","140","130","[c]","[c]"
"Leaver CS","2022","No function","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Berkshire","110","110","29650","29290"
"Leaver CS","2022","No function","Bexley and Greenwich","190","180","30430","31060"
"Leaver CS","2022","No function","Birmingham","620","560","32900","27570"
"Leaver CS","2022","No function","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Blackpool","300","260","22970","21260"
"Leaver CS","2022","No function","Bournemouth, Christchurch and Poole","70","50","[c]","[c]"
"Leaver CS","2022","No function","Bradford","80","70","24970","27570"
"Leaver CS","2022","No function","Breckland and South Norfolk","100","90","[c]","[c]"
"Leaver CS","2022","No function","Brent","80","70","29320","31060"
"Leaver CS","2022","No function","Bridgend and Neath Port Talbot","40","30","[c]","[c]"
"Leaver CS","2022","No function","Brighton and Hove","70","60","25960","26340"
"Leaver CS","2022","No function","Bristol, City of","380","350","31360","27250"
"Leaver CS","2022","No function","Bromley","60","60","[c]","[c]"
"Leaver CS","2022","No function","Buckinghamshire","140","130","[c]","[c]"
"Leaver CS","2022","No function","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Calderdale and Kirklees","80","70","28660","27570"
"Leaver CS","2022","No function","Cambridgeshire CC","330","300","37200","29210"
"Leaver CS","2022","No function","Camden and City of London","120","110","28720","23720"
"Leaver CS","2022","No function","Cardiff and Vale of Glamorgan","240","210","26080","22740"
"Leaver CS","2022","No function","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Central Hampshire","160","150","35980","29750"
"Leaver CS","2022","No function","Central Valleys","60","50","25520","27570"
"Leaver CS","2022","No function","Cheshire East","80","70","[c]","[c]"
"Leaver CS","2022","No function","Cheshire West and Chester","40","40","[c]","[c]"
"Leaver CS","2022","No function","Chorley and West Lancashire","130","120","[c]","[c]"
"Leaver CS","2022","No function","City of Edinburgh","160","140","31760","27570"
"Leaver CS","2022","No function","Clackmannanshire and Fife","100","80","26910","26900"
"Leaver CS","2022","No function","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Cornwall and Isles of Scilly","110","90","25470","21260"
"Leaver CS","2022","No function","Coventry","120","110","38280","27570"
"Leaver CS","2022","No function","Croydon","140","130","29680","28160"
"Leaver CS","2022","No function","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Derby","100","90","25990","21260"
"Leaver CS","2022","No function","Devon CC","300","260","25630","21260"
"Leaver CS","2022","No function","Dorset","160","150","[c]","[c]"
"Leaver CS","2022","No function","Dudley","50","40","[c]","[c]"
"Leaver CS","2022","No function","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Durham","290","250","28050","24660"
"Leaver CS","2022","No function","Ealing","50","40","[c]","[c]"
"Leaver CS","2022","No function","East Ayrshire and North Ayrshire mainland","40","30","[c]","[c]"
"Leaver CS","2022","No function","East Cumbria","50","40","[c]","[c]"
"Leaver CS","2022","No function","East Derbyshire","40","30","[c]","[c]"
"Leaver CS","2022","No function","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","70","60","25960","26130"
"Leaver CS","2022","No function","East Kent","110","100","27380","25110"
"Leaver CS","2022","No function","East Lancashire","40","30","[c]","[c]"
"Leaver CS","2022","No function","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Merseyside","70","50","[c]","[c]"
"Leaver CS","2022","No function","East Riding of Yorkshire","160","150","[c]","[c]"
"Leaver CS","2022","No function","East Surrey","140","120","43960","39400"
"Leaver CS","2022","No function","East Sussex CC","220","190","24400","21260"
"Leaver CS","2022","No function","Enfield","30","30","[c]","[c]"
"Leaver CS","2022","No function","Essex Haven Gateway","50","50","[c]","[c]"
"Leaver CS","2022","No function","Essex Thames Gateway","90","80","26900","25110"
"Leaver CS","2022","No function","Falkirk","90","80","26140","21260"
"Leaver CS","2022","No function","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Flintshire and Wrexham","260","250","24640","21260"
"Leaver CS","2022","No function","Glasgow City","310","280","27810","24930"
"Leaver CS","2022","No function","Gloucestershire CC","90","70","29970","27570"
"Leaver CS","2022","No function","Greater Manchester North East","90","70","29000","27570"
"Leaver CS","2022","No function","Greater Manchester North West","150","130","24070","21260"
"Leaver CS","2022","No function","Greater Manchester South East","100","90","25010","21260"
"Leaver CS","2022","No function","Greater Manchester South West","120","100","25300","21790"
"Leaver CS","2022","No function","Gwent Valleys","40","40","[c]","[c]"
"Leaver CS","2022","No function","Gwynedd","40","40","[c]","[c]"
"Leaver CS","2022","No function","Hackney and Newham","100","90","31660","31060"
"Leaver CS","2022","No function","Haringey and Islington","200","190","27980","28310"
"Leaver CS","2022","No function","Harrow and Hillingdon","80","80","29290","31060"
"Leaver CS","2022","No function","Hartlepool and Stockton-on-Tees","120","100","[c]","[c]"
"Leaver CS","2022","No function","Heart of Essex","170","150","34740","29290"
"Leaver CS","2022","No function","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Hertfordshire CC","240","230","34030","29290"
"Leaver CS","2022","No function","Hounslow and Richmond upon Thames","200","190","28130","28040"
"Leaver CS","2022","No function","Inverclyde, East Renfrewshire, and Renfrewshire","60","50","30370","27570"
"Leaver CS","2022","No function","Inverness and Nairn, Moray, and Badenoch and Strathspey","40","40","[c]","[c]"
"Leaver CS","2022","No function","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Isle of Wight","90","80","[c]","[c]"
"Leaver CS","2022","No function","Kensington & Chelsea and Hammersmith & Fulham","130","130","[c]","[c]"
"Leaver CS","2022","No function","Kent Thames Gateway","180","170","[c]","[c]"
"Leaver CS","2022","No function","Kingston upon Hull, City of","130","110","25210","27130"
"Leaver CS","2022","No function","Lambeth","780","720","42740","37530"
"Leaver CS","2022","No function","Lancaster and Wyre","70","70","[c]","[c]"
"Leaver CS","2022","No function","Leeds","730","640","29530","27570"
"Leaver CS","2022","No function","Leicester","190","170","24470","21260"
"Leaver CS","2022","No function","Leicestershire CC and Rutland","240","220","37830","27570"
"Leaver CS","2022","No function","Lewisham and Southwark","300","280","43650","40070"
"Leaver CS","2022","No function","Lincolnshire CC","170","160","28900","27570"
"Leaver CS","2022","No function","Liverpool","190","160","29490","26820"
"Leaver CS","2022","No function","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Luton","60","50","[c]","[c]"
"Leaver CS","2022","No function","Manchester","390","360","31700","26130"
"Leaver CS","2022","No function","Medway","150","140","[c]","[c]"
"Leaver CS","2022","No function","Merton, Kingston upon Thames and Sutton","80","70","29460","31060"
"Leaver CS","2022","No function","Mid Kent","130","110","40380","29290"
"Leaver CS","2022","No function","Mid Lancashire","250","210","24640","21300"
"Leaver CS","2022","No function","Milton Keynes","200","190","[c]","[c]"
"Leaver CS","2022","No function","Monmouthshire and Newport","150","130","27750","23830"
"Leaver CS","2022","No function","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North and North East Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2022","No function","North and West Norfolk","50","50","[c]","[c]"
"Leaver CS","2022","No function","North Hampshire","50","40","[c]","[c]"
"Leaver CS","2022","No function","North Lanarkshire","70","60","26570","23780"
"Leaver CS","2022","No function","North Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2022","No function","North Nottinghamshire","90","80","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire CC","60","60","30740","27570"
"Leaver CS","2022","No function","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Norwich and East Norfolk","180","170","25570","24420"
"Leaver CS","2022","No function","Nottingham","260","230","26300","21260"
"Leaver CS","2022","No function","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Oxfordshire CC","260","240","30920","27570"
"Leaver CS","2022","No function","Perth and Kinross, and Stirling","60","50","29150","27570"
"Leaver CS","2022","No function","Peterborough","70","50","28620","27570"
