"Status","Year","Responsibility_level","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","SCS","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","Female","60","50","36910","38000"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","Male","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","Female","140","130","35240","34640"
"Leaver CS","2022","SEO/HEO","Cabinet Office","Male","120","110","35480","34550"
"Leaver CS","2022","SEO/HEO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Female","140","120","36270","36240"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Male","180","170","37480","36960"
"Leaver CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Female","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Education","Female","80","80","36430","36500"
"Leaver CS","2022","SEO/HEO","Department for Education","Male","90","90","35820","36500"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Female","200","190","35300","35900"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Male","190","180","35910","35900"
"Leaver CS","2022","SEO/HEO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for International Trade","Male","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Female","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Levelling Up, Housing and Communities","Male","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Transport","Female","110","100","37160","35060"
"Leaver CS","2022","SEO/HEO","Department for Transport","Male","180","170","39020","36840"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","Female","380","330","36080","34290"
"Leaver CS","2022","SEO/HEO","Department for Work and Pensions","Male","300","270","38670","36910"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","Female","880","680","36440","36690"
"Leaver CS","2022","SEO/HEO","Department of Health and Social Care","Male","400","290","35720","36330"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Foreign, Commonwealth and Development Office","Male","100","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Land Registry","Female","70","50","37330","33840"
"Leaver CS","2022","SEO/HEO","HM Land Registry","Male","80","70","38470","38450"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","Female","390","330","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Revenue and Customs","Male","490","420","39750","40600"
"Leaver CS","2022","SEO/HEO","HM Treasury","Female","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","HM Treasury","Male","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Home Office","Female","210","200","37320","36620"
"Leaver CS","2022","SEO/HEO","Home Office","Male","240","220","37700","37390"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Female","540","490","36840","36750"
"Leaver CS","2022","SEO/HEO","Ministry of Defence","Male","1040","1000","37490","36980"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","Female","400","360","36850","36010"
"Leaver CS","2022","SEO/HEO","Ministry of Justice","Male","340","310","38150","37280"
"Leaver CS","2022","SEO/HEO","National Crime Agency","Female","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","National Crime Agency","Male","80","80","45400","45480"
"Leaver CS","2022","SEO/HEO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Female","60","60","45820","46360"
"Leaver CS","2022","SEO/HEO","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Gas and Electricity Markets","Female","40","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Gas and Electricity Markets","Male","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Scottish Government","Female","170","160","40570","39660"
"Leaver CS","2022","SEO/HEO","Scottish Government","Male","200","180","41410","40290"
"Leaver CS","2022","SEO/HEO","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","UK Statistics Authority","Female","80","80","33410","32540"
"Leaver CS","2022","SEO/HEO","UK Statistics Authority","Male","110","100","33910","33710"
"Leaver CS","2022","SEO/HEO","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Welsh Government","Female","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Welsh Government","Male","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Female","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Female","60","60","34180","32260"
"Leaver CS","2022","Unknown","Ministry of Defence","Male","330","330","37290","33980"
"Leaver CS","2022","Unknown","Ministry of Justice","Female","1360","1200","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Male","450","410","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cabinet Office","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Environment, Food and Rural Affairs","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Transport","Female","50","50","20980","21170"
"Leaver Dept.","2021","AA/AO","Department for Transport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department for Work and Pensions","Female","200","190","21170","21010"
"Leaver Dept.","2021","AA/AO","Department for Work and Pensions","Male","140","140","21220","21010"
"Leaver Dept.","2021","AA/AO","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","HM Revenue and Customs","Female","390","360","[c]","[c]"
"Leaver Dept.","2021","AA/AO","HM Revenue and Customs","Male","330","320","[c]","[c]"
"Leaver Dept.","2021","AA/AO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Home Office","Female","80","70","21720","21010"
"Leaver Dept.","2021","AA/AO","Home Office","Male","70","70","21890","21010"
"Leaver Dept.","2021","AA/AO","Ministry of Defence","Female","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Ministry of Justice","Female","270","250","19990","19930"
"Leaver Dept.","2021","AA/AO","Ministry of Justice","Male","190","190","20300","19930"
"Leaver Dept.","2021","AA/AO","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office","Female","80","80","27210","27500"
"Leaver Dept.","2021","EO","Cabinet Office","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Work and Pensions","Female","390","360","28040","27570"
"Leaver Dept.","2021","EO","Department for Work and Pensions","Male","270","260","28090","27570"
"Leaver Dept.","2021","EO","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","HM Revenue and Customs","Female","180","180","[c]","[c]"
"Leaver Dept.","2021","EO","HM Revenue and Customs","Male","150","150","[c]","[c]"
"Leaver Dept.","2021","EO","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Home Office","Female","210","190","26370","25160"
"Leaver Dept.","2021","EO","Home Office","Male","140","140","26160","25130"
"Leaver Dept.","2021","EO","Ministry of Defence","Female","80","80","25290","26670"
"Leaver Dept.","2021","EO","Ministry of Defence","Male","80","80","24660","25940"
"Leaver Dept.","2021","EO","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Ministry of Housing, Communities and Local Government","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Ministry of Justice","Female","150","150","24300","22840"
"Leaver Dept.","2021","EO","Ministry of Justice","Male","90","90","24080","22570"
"Leaver Dept.","2021","EO","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Attorney General's Departments","Female","50","50","58040","54810"
"Leaver Dept.","2021","G6/G7","Attorney General's Departments","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cabinet Office","Female","160","160","56800","54700"
"Leaver Dept.","2021","G6/G7","Cabinet Office","Male","150","150","58090","56340"
"Leaver Dept.","2021","G6/G7","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Business, Energy and Industrial Strategy","Female","100","90","55590","53600"
"Leaver Dept.","2021","G6/G7","Department for Business, Energy and Industrial Strategy","Male","120","110","56470","53600"
"Leaver Dept.","2021","G6/G7","Department for Digital, Culture, Media and Sport","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Education","Female","50","50","56510","54400"
"Leaver Dept.","2021","G6/G7","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Environment, Food and Rural Affairs","Female","70","60","55970","54280"
"Leaver Dept.","2021","G6/G7","Department for Environment, Food and Rural Affairs","Male","50","50","55200","53870"
"Leaver Dept.","2021","G6/G7","Department for International Trade","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for International Trade","Male","50","50","54920","53490"
"Leaver Dept.","2021","G6/G7","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Transport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Work and Pensions","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department for Work and Pensions","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department of Health and Social Care","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign, Commonwealth and Development Office","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Foreign, Commonwealth and Development Office","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Revenue and Customs","Female","90","80","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Revenue and Customs","Male","90","80","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","HM Treasury","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Home Office","Female","100","100","60410","57460"
"Leaver Dept.","2021","G6/G7","Home Office","Male","60","60","59300","57460"
"Leaver Dept.","2021","G6/G7","Ministry of Defence","Female","70","70","57610","56350"
"Leaver Dept.","2021","G6/G7","Ministry of Defence","Male","80","80","55570","54730"
"Leaver Dept.","2021","G6/G7","Ministry of Housing, Communities and Local Government","Female","70","70","54920","52660"
"Leaver Dept.","2021","G6/G7","Ministry of Housing, Communities and Local Government","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Ministry of Justice","Female","60","60","57750","57740"
"Leaver Dept.","2021","G6/G7","Ministry of Justice","Male","60","60","58550","58130"
"Leaver Dept.","2021","G6/G7","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
