"Status","Year","Region_ITL2","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Outer London - South","Home Office","Female","180","160","35320","29370"
"Leaver CS","2022","Outer London - South","Home Office","Male","150","140","41470","35650"
"Leaver CS","2022","Outer London - South","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Justice","Female","90","80","[c]","[c]"
"Leaver CS","2022","Outer London - South","Ministry of Justice","Male","50","50","[c]","[c]"
"Leaver CS","2022","Outer London - South","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Department for Work and Pensions","Female","130","120","30690","31060"
"Leaver CS","2022","Outer London - West and North West","Department for Work and Pensions","Male","90","90","30700","31060"
"Leaver CS","2022","Outer London - West and North West","Department of Health and Social Care","Female","90","80","38480","32650"
"Leaver CS","2022","Outer London - West and North West","Department of Health and Social Care","Male","60","50","36830","32330"
"Leaver CS","2022","Outer London - West and North West","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Home Office","Female","90","70","30350","28990"
"Leaver CS","2022","Outer London - West and North West","Home Office","Male","90","60","33110","34630"
"Leaver CS","2022","Outer London - West and North West","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Ministry of Defence","Male","60","50","32200","29250"
"Leaver CS","2022","Outer London - West and North West","Ministry of Justice","Female","130","120","24030","23720"
"Leaver CS","2022","Outer London - West and North West","Ministry of Justice","Male","60","60","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","The National Archives","Female","40","40","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Female","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Male","40","40","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Work and Pensions","Female","100","80","25850","27570"
"Leaver CS","2022","Shropshire and Staffordshire","Department for Work and Pensions","Male","50","40","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","HM Revenue and Customs","Male","30","30","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Defence","Female","50","50","31900","26670"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Defence","Male","70","70","34070","30190"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Justice","Female","200","170","22640","20970"
"Leaver CS","2022","Shropshire and Staffordshire","Ministry of Justice","Male","180","170","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Education","Female","30","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department for Work and Pensions","Female","160","130","25920","23690"
"Leaver CS","2022","South Yorkshire","Department for Work and Pensions","Male","120","110","28810","27570"
"Leaver CS","2022","South Yorkshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Home Office","Female","60","50","29270","25310"
"Leaver CS","2022","South Yorkshire","Home Office","Male","60","60","29870","25040"
"Leaver CS","2022","South Yorkshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Justice","Female","120","100","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Ministry of Justice","Male","110","100","[c]","[c]"
"Leaver CS","2022","South Yorkshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Department for Work and Pensions","Female","70","60","26110","27570"
"Leaver CS","2022","Southern Scotland","Department for Work and Pensions","Male","30","30","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Foreign, Commonwealth and Development Office","Male","40","30","[c]","[c]"
"Leaver CS","2022","Southern Scotland","HM Revenue and Customs","Female","140","100","[c]","[c]"
"Leaver CS","2022","Southern Scotland","HM Revenue and Customs","Male","80","70","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Scottish Government","Female","60","50","29210","24720"
"Leaver CS","2022","Southern Scotland","Scottish Government","Male","60","50","31960","28980"
"Leaver CS","2022","Southern Scotland","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","Male","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Work and Pensions","Female","180","160","26240","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Department for Work and Pensions","Male","110","100","26620","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Department of Health and Social Care","Female","40","30","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Justice","Female","190","170","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Ministry of Justice","Male","170","160","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Department for Work and Pensions","Female","110","80","25980","24350"
"Leaver CS","2022","Tees Valley and Durham","Department for Work and Pensions","Male","60","50","24250","21260"
"Leaver CS","2022","Tees Valley and Durham","HM Land Registry","Female","30","20","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","HM Revenue and Customs","Female","50","40","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","HM Revenue and Customs","Male","30","30","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Home Office","Female","40","30","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Ministry of Justice","Female","130","120","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Ministry of Justice","Male","170","160","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Female","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Male","50","50","52810","52590"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Transport","Female","250","190","23170","21840"
"Leaver CS","2022","Unknown","Department for Transport","Male","170","160","26460","21840"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Female","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Male","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Female","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department of Health and Social Care","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Female","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Male","230","230","36170","33570"
"Leaver CS","2022","Unknown","Ministry of Justice","Female","180","160","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Justice","Male","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Department for Work and Pensions","Female","190","150","24910","21260"
"Leaver CS","2022","West Central Scotland","Department for Work and Pensions","Male","130","110","24370","21260"
"Leaver CS","2022","West Central Scotland","HM Revenue and Customs","Female","140","100","[c]","[c]"
"Leaver CS","2022","West Central Scotland","HM Revenue and Customs","Male","80","70","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Home Office","Male","30","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Ministry of Defence","Female","70","60","28530","23380"
"Leaver CS","2022","West Central Scotland","Ministry of Defence","Male","120","120","35920","39070"
"Leaver CS","2022","West Central Scotland","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Office of Gas and Electricity Markets","Female","40","40","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Office of Gas and Electricity Markets","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Scottish Government","Female","120","110","32200","26900"
"Leaver CS","2022","West Central Scotland","Scottish Government","Male","180","160","35810","35000"
"Leaver CS","2022","West Midlands","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Education","Female","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Education","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Department for Work and Pensions","Female","240","200","25880","27570"
"Leaver CS","2022","West Midlands","Department for Work and Pensions","Male","140","120","26360","27570"
"Leaver CS","2022","West Midlands","Department of Health and Social Care","Female","110","90","43450","37490"
"Leaver CS","2022","West Midlands","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","HM Revenue and Customs","Female","140","120","[c]","[c]"
"Leaver CS","2022","West Midlands","HM Revenue and Customs","Male","120","110","[c]","[c]"
"Leaver CS","2022","West Midlands","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Home Office","Male","[c]","[c]","[c]","[c]"
