"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Revenue Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Teaching Regulation Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Government (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","London","40","30","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Companies House","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Companies House","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Science and Technology Laboratory","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Development","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Development","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Development","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign and Commonwealth Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign and Commonwealth Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign and Commonwealth Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Legal Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Courts and Tribunals Service","East Midlands (England)","[c]","[c]","[c]","[c]"
