"Status","Year","Organisation","Region_ITL3","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Gwent Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hartlepool and Stockton-on-Tees","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Medway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Milton Keynes","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Peterborough","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Portsmouth","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Sefton","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Thurrock","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Warrington","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Surrey","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (South West)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wirral","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Glasgow City","Scotland","90","80","35220","30950"
"Leaver CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","150","150","51680","46160"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Birmingham","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","York","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Birmingham","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Birmingham","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Bridgend and Neath Port Talbot","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Bristol, City of","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Dorset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","East Sussex CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Gloucestershire CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Herefordshire, County of","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Shropshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","South and West Derbyshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Warrington","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wiltshire","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectorate","Wolverhampton","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Barnet","London","60","50","36300","32330"
"Leaver CS","2022","Public Health England","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Birmingham","West Midlands (England)","110","90","45570","40060"
"Leaver CS","2022","Public Health England","Bristol, City of","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Public Health England","Cambridgeshire CC","East of England","100","90","44140","37980"
"Leaver CS","2022","Public Health England","East Surrey","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Public Health England","Flintshire and Wrexham","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Gloucestershire CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Heart of Essex","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Public Health England","Hertfordshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Lambeth","London","380","350","45280","39410"
"Leaver CS","2022","Public Health England","Leeds","Yorkshire and The Humber","230","210","32220","28730"
"Leaver CS","2022","Public Health England","Leicestershire CC and Rutland","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Public Health England","Lewisham and Southwark","London","190","170","49030","47130"
"Leaver CS","2022","Public Health England","Liverpool","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Manchester","North West (England)","50","50","43770","36510"
"Leaver CS","2022","Public Health England","Mid Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","North Yorkshire CC","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Oxfordshire CC","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Sheffield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Suffolk CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Tyneside","North East (England)","110","90","42180","36940"
"Leaver CS","2022","Public Health England","West Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Public Health England","Wiltshire","South West (England)","70","70","27510","23140"
"Leaver CS","2022","Public Health England","York","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Queen Elizabeth II Centre","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Registers of Scotland","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Revenue Scotland","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","240","240","36010","33270"
"Leaver CS","2022","Rural Payments Agency","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cheshire East","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Devon CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","East Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Gwynedd","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Heart of Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Northumberland","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Peterborough","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Shropshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Somerset CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Tyneside","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Warwickshire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","West Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Worcestershire CC","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","York","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","City of Edinburgh","Scotland","60","60","33470","24600"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Falkirk","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","North Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Aberdeen City and Aberdeenshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Perth and Kinross, and Stirling","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","City of Edinburgh","Scotland","310","290","43170","36130"
"Leaver CS","2022","Scottish Government (excl. agencies)","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Glasgow City","Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Na h-Eileanan Siar","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Orkney Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Shetland Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","South Ayrshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","South Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Aberdeen City and Aberdeenshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","City of Edinburgh","Scotland","60","50","38200","35000"
"Leaver CS","2022","Scottish Prison Service","Clackmannanshire and Fife","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Dumfries and Galloway","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Falkirk","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Glasgow City","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","North Lanarkshire","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Perth and Kinross, and Stirling","Scotland","50","50","30450","26900"
"Leaver CS","2022","Scottish Prison Service","West Lothian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Scottish Borders","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Sheffield","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Westminster","London","50","50","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Angus and Dundee City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","100","90","38490","36680"
"Leaver CS","2022","Submarine Delivery Agency","Caithness and Sutherland, and Ross and Cromarty","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Clackmannanshire and Fife","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Derby","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Plymouth","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","West Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Wiltshire","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Coventry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Birmingham","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Blackpool","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Brighton and Hove","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Cambridgeshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Cardiff and Vale of Glamorgan","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Devon CC","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Hertfordshire CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Leeds","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Medway","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Nottingham","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Plymouth","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Southampton","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Southend-on-Sea","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Suffolk CC","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Wirral","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","70","60","31730","28460"
"Leaver CS","2022","Transport Scotland","City of Edinburgh","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Glasgow City","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","50","50","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Barnet","London","80","80","38820","32490"
"Leaver CS","2022","UK Health Security Agency","Berkshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Birmingham","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Breckland and South Norfolk","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Bristol, City of","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Calderdale and Kirklees","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
