"Status","Year","Disability","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","AA/AO","670","610","23860","22140"
"Leaver CS","2022","Unknown","Scotland","EO","300","270","30590","30040"
"Leaver CS","2022","Unknown","Scotland","G6/G7","90","80","62950","62170"
"Leaver CS","2022","Unknown","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","SEO/HEO","220","200","39830","39660"
"Leaver CS","2022","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","AA/AO","550","490","22260","20970"
"Leaver CS","2022","Unknown","South East (England)","EO","150","140","26530","26670"
"Leaver CS","2022","Unknown","South East (England)","G6/G7","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","SEO/HEO","110","100","37610","36840"
"Leaver CS","2022","Unknown","South East (England)","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","AA/AO","250","240","22040","21260"
"Leaver CS","2022","Unknown","South West (England)","EO","180","170","24440","26100"
"Leaver CS","2022","Unknown","South West (England)","G6/G7","60","60","58620","57000"
"Leaver CS","2022","Unknown","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","SEO/HEO","190","180","37130","36780"
"Leaver CS","2022","Unknown","South West (England)","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","AA/AO","100","90","20440","21590"
"Leaver CS","2022","Unknown","Unknown","EO","40","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","G6/G7","50","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","SEO/HEO","70","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","440","390","36010","33270"
"Leaver CS","2022","Unknown","Wales","AA/AO","260","240","20630","20940"
"Leaver CS","2022","Unknown","Wales","EO","100","90","26240","26130"
"Leaver CS","2022","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","SEO/HEO","80","80","35050","34370"
"Leaver CS","2022","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","AA/AO","330","310","21370","20970"
"Leaver CS","2022","Unknown","West Midlands (England)","EO","130","130","27000","27570"
"Leaver CS","2022","Unknown","West Midlands (England)","G6/G7","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","SEO/HEO","80","80","37590","37340"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","AA/AO","390","360","21820","21260"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","EO","190","170","27220","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","G6/G7","80","50","58010","54100"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","SEO/HEO","150","100","35750","36470"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","50","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","EO","80","70","28220","27540"
"Leaver Dept.","2021","Declared disabled","London","G6/G7","120","110","57920","55580"
"Leaver Dept.","2021","Declared disabled","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","SEO/HEO","170","160","36370","35590"
"Leaver Dept.","2021","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","EO","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","AA/AO","150","140","23720","23670"
"Leaver Dept.","2021","Declared non-disabled","London","EO","490","460","28530","28310"
"Leaver Dept.","2021","Declared non-disabled","London","G6/G7","940","890","58080","56150"
"Leaver Dept.","2021","Declared non-disabled","London","SCS","190","180","87920","79220"
"Leaver Dept.","2021","Declared non-disabled","London","SEO/HEO","1290","1200","36840","35430"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","AA/AO","180","160","20870","21010"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","EO","110","100","26390","27570"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","SEO/HEO","80","70","33610","32190"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","AA/AO","230","220","20910","21010"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","EO","220","200","25970","26670"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","SEO/HEO","140","140","34370","32830"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","AA/AO","130","130","20630","20920"
"Leaver Dept.","2021","Declared non-disabled","Scotland","EO","130","120","26860","27570"
"Leaver Dept.","2021","Declared non-disabled","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","SEO/HEO","90","80","34950","33930"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","EO","70","60","27290","27570"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","SEO/HEO","80","70","34300","33300"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","EO","120","120","24890","25940"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","G6/G7","90","80","54690","54480"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","SEO/HEO","250","240","33070","32720"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","170","170","32870","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","AA/AO","130","120","20810","21150"
"Leaver Dept.","2021","Declared non-disabled","Wales","EO","90","90","26200","26780"
"Leaver Dept.","2021","Declared non-disabled","Wales","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","SEO/HEO","100","100","35530","35400"
"Leaver Dept.","2021","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","AA/AO","140","130","20320","19930"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","EO","110","100","25310","25770"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","SEO/HEO","60","60","33310","31990"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","AA/AO","80","80","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","EO","100","100","26530","27570"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","120","120","34640","34090"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","G6/G7","80","80","58000","56340"
"Leaver Dept.","2021","Undeclared","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SEO/HEO","140","130","38180","36800"
"Leaver Dept.","2021","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","EO","200","170","28390","27680"
"Leaver Dept.","2021","Unknown","London","G6/G7","480","400","56670","54550"
"Leaver Dept.","2021","Unknown","London","SCS","70","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","710","620","36220","34770"
"Leaver Dept.","2021","Unknown","London","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","AA/AO","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","SEO/HEO","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","AA/AO","120","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","EO","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SEO/HEO","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","AA/AO","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","EO","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
