"Status","Year","Responsibility_level","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","EO","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Wales","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Eastern Scotland","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","100","90","24400","25370"
"Leaver Dept.","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Greater Manchester","Heterosexual / straight","80","70","26380","27570"
"Leaver Dept.","2021","EO","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Greater Manchester","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - East","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - West","Heterosexual / straight","310","300","28140","27690"
"Leaver Dept.","2021","EO","Inner London - West","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - West","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","Inner London - West","Unknown","200","160","28330","27710"
"Leaver Dept.","2021","EO","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Merseyside","Heterosexual / straight","80","70","25510","25040"
"Leaver Dept.","2021","EO","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northumberland and Tyne and Wear","Heterosexual / straight","60","60","26380","27570"
"Leaver Dept.","2021","EO","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northumberland and Tyne and Wear","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - South","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - West and North West","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Central Scotland","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2021","EO","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Central Scotland","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands","Heterosexual / straight","60","60","24680","24210"
"Leaver Dept.","2021","EO","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","West Wales and The Valleys","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Yorkshire","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Yorkshire","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Wales","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","80","80","54890","54420"
"Leaver Dept.","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inner London - East","Heterosexual / straight","70","70","60360","58130"
"Leaver Dept.","2021","G6/G7","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inner London - East","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Inner London - West","Heterosexual / straight","740","710","57830","55650"
"Leaver Dept.","2021","G6/G7","Inner London - West","LGBO","80","80","56080","54440"
"Leaver Dept.","2021","G6/G7","Inner London - West","Undeclared","120","120","58080","55980"
"Leaver Dept.","2021","G6/G7","Inner London - West","Unknown","500","400","56430","54620"
"Leaver Dept.","2021","G6/G7","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
